"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SUBSTANCETYPEDISORDER","Display Value","Numeric","Low","High","Comments"
"RSUD_530","PUBLISHED","2014","AFR","BFA","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","BFA","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","BGR","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","BGR","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EMR","BHR","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EMR","BHR","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","BHS","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","BHS","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","BWA","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","CAN","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","CAN","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","CHE","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","CHE","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","CIV","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","CMR","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","CMR","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","COG","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","COG","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","COK","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","COK","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","COL","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","COL","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","CPV","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","CPV","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","CYP","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","CYP","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","DEU","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","DEU","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EMR","DJI","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EMR","DJI","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","DMA","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","DMA","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","DNK","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","DNK","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","DOM","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","DOM","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","ERI","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","ERI","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","FRA","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","FRA","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","GBR","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","GHA","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","GHA","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","GIN","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","GIN","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","GMB","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","GMB","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","GNB","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","GNB","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","GNQ","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","GNQ","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","HND","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","HND","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","HTI","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","HTI","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","IDN","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","IDN","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","IND","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","IND","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","ISL","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","JPN","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","JPN","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","KEN","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","KEN","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","KHM","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","KHM","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","KNA","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","KNA","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","LBR","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","LBR","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EMR","LBY","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","LSO","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","LSO","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","LUX","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","LUX","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","MCO","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","MCO","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","MDV","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","MDV","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","MHL","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","MHL","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","MMR","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","MMR","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","MWI","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","MWI","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","MYS","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","NGA","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","NIC","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","NIC","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","NIU","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","NIU","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","NLD","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","NLD","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","NRU","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","NRU","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","PLW","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","PLW","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","POL","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","POL","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","PRK","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","PRK","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","PRT","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","PRT","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","PRY","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","PRY","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EMR","QAT","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EMR","QAT","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","RUS","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","RUS","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","SGP","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","SGP","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","SMR","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","SMR","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","SSD","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","SSD","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","STP","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","STP","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","SUR","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","SUR","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","SYC","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","SYC","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","TCD","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","TCD","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","THA","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","THA","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","TKM","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EUR","TKM","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","TLS","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","SEAR","TLS","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","TON","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","TON","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","TTO","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","TTO","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","TUV","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","TUV","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","UGA","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","VCT","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","VCT","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","VEN","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AMR","VEN","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","WSM","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","WPR","WSM","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EMR","YEM","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","EMR","YEM","DRUG_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","ZAF","ALCOHOL_USE_AND_DISORDERS","No data","","","",""
"RSUD_530","PUBLISHED","2014","AFR","ZAF","DRUG_USE_AND_DISORDERS","No data","","","",""
