"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AWARENESSACTIVITYTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","LBY","SA_YOUNG_PEOPLES_DRINKING","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","AUS","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","AUT","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","AUT","SA_ALCOHOLS_IMPACT_ON_HEALTH","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","BGR","SA_SOCIAL_HARMS","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","BGR","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","CYP","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","CZE","SA_YOUNG_PEOPLES_DRINKING","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","DNK","SA_ALCOHOLS_IMPACT_ON_HEALTH","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","EST","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","FIN","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","FRA","SA_PREGNANCY_AND_ALCOHOL","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","DEU","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","GRC","SA_PREGNANCY_AND_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ISL","SA_ALCOHOL_AT_WORK","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ISL","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ITA","SA_PREGNANCY_AND_ALCOHOL","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ITA","SA_ALCOHOLS_IMPACT_ON_HEALTH","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LTU","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LTU","SA_SOCIAL_HARMS","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","MLT","SA_ALCOHOL_AT_WORK","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","MLT","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","NOR","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","NOR","SA_ALCOHOLS_IMPACT_ON_HEALTH","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","PRT","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","PRT","SA_ALCOHOLS_IMPACT_ON_HEALTH","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SVK","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SVK","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ESP","SA_ALCOHOLS_IMPACT_ON_HEALTH","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ESP","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","CHE","SA_PREGNANCY_AND_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","TUR","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","GBR","SA_ALCOHOL_AT_WORK","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","HTI","SA_INDIGENOUS_PEOPLE","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","HTI","SA_ILLEGAL_SURROGATE_ALCOHOL","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","UGA","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","BOL","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","CMR","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","EGY","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","EGY","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","GUY","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","GUY","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","SEAR","IND","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","PHL","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","WSM","SA_YOUNG_PEOPLES_DRINKING","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","BLR","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","BWA","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","GRD","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","PER","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","VCT","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","VEN","SA_INDIGENOUS_PEOPLE","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","EST","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","FRA","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","ISL","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","JPN","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","KWT","SA_YOUNG_PEOPLES_DRINKING","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","AUT","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","AUT","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","BGR","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","HRV","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","CYP","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","CZE","SA_PREGNANCY_AND_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","DNK","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","EST","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","FIN","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","FRA","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","DEU","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","GRC","SA_YOUNG_PEOPLES_DRINKING","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","HUN","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ISL","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","IRL","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ITA","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LVA","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LUX","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LUX","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","MLT","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","NOR","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","POL","SA_ALCOHOLS_IMPACT_ON_HEALTH","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","POL","SA_ALCOHOL_AT_WORK","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ROU","SA_ALCOHOL_AT_WORK","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SVK","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SVN","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ESP","SA_ALCOHOL_AT_WORK","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SWE","SA_PREGNANCY_AND_ALCOHOL","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","CHE","SA_INDIGENOUS_PEOPLE","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","TUR","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","GBR","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","BDI","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","KHM","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","HTI","SA_ALCOHOL_AT_WORK","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","KGZ","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","SOM","SA_SOCIAL_HARMS","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","VNM","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","ZMB","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","SEAR","BTN","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","BOL","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","CMR","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","NGA","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","KAZ","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","BEL","SA_ALCOHOL_AT_WORK","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","BEL","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","HRV","SA_ALCOHOLS_IMPACT_ON_HEALTH","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","HRV","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","CZE","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","DNK","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","EST","SA_PREGNANCY_AND_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","FIN","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","FRA","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","DEU","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","HUN","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","HUN","SA_PREGNANCY_AND_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","IRL","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","IRL","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LVA","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LVA","SA_ALCOHOL_AT_WORK","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LUX","SA_ALCOHOLS_IMPACT_ON_HEALTH","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","LUX","SA_PREGNANCY_AND_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","NLD","SA_ILLEGAL_SURROGATE_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","NLD","SA_DRINK_DRIVING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","POL","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","POL","SA_PREGNANCY_AND_ALCOHOL","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ROU","SA_SOCIAL_HARMS","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","ROU","SA_PREGNANCY_AND_ALCOHOL","no","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SVN","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SVN","SA_SOCIAL_HARMS","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SWE","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","SWE","SA_SOCIAL_HARMS","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","TUR","SA_ALCOHOLS_IMPACT_ON_HEALTH","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2011","EUR","GBR","SA_YOUNG_PEOPLES_DRINKING","yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","BDI","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_ALCOHOL_AT_WORK","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","ETH","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","ETH","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","SEN","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","TZA","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","ZMB","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","CIV","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","DJI","SA_ALCOHOL_AT_WORK","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","ECU","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","GTM","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","GTM","SA_INDIGENOUS_PEOPLE","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","IRQ","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","IRQ","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","FSM","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","MDA","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","VUT","SA_ILLEGAL_SURROGATE_ALCOHOL","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","ARG","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","BWA","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","LVA","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","LBY","SA_SOCIAL_HARMS","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EMR","LBY","SA_ILLEGAL_SURROGATE_ALCOHOL","","","","","missing data"
"SA_0000001647_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","MKD","SA_INDIGENOUS_PEOPLE","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AMR","ATG","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","AFR","GNQ","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","FIN","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","DEU","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647_ARCHIVED","PUBLISHED","2012","EUR","DEU","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
