"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"cpmowho","EQ_MICS","PUBLISHED","2001","AFR","COD","","","","","CODMICS200111","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200701","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200701","","14.1 [11.0-18.0]","14.00000","11.00000","18.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200702","","10.3 [6.3-16.4]","10.00000","6.00000","16.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200702","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200703","","5.4 [2.1-13.4]","5.00000","2.00000","13.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200703","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200704","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200704","","3.0 [1.6-5.6]","3.00000","2.00000","6.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200705","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200705","","4.0 [2.1-7.5]","4.00000","2.00000","8.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200706","","13.2 [7.7-21.6]","13.00000","8.00000","22.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200706","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200707","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200707","","6.1 [4.3-8.7]","6.00000","4.00000","9.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200708","","9.5 [5.8-15.2]","10.00000","6.00000","15.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200708","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200709","","5.6 [3.4-8.9]","6.00000","3.00000","9.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200709","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200710","","2.1 [1.1-4.1]","2.00000","1.00000","4.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200710","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200711","","1.9 [0.7-5.1]","2.00000","1.00000","5.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200711","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201001","","12.7 [9.5-16.7]","13.00000","9.00000","17.00000",""
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201001","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201002","","10.4 [8.0-13.5]","10.00000","8.00000","14.00000",""
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201002","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201003","","6.4 [4.5-9.1]","6.00000","4.00000","9.00000",""
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201003","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201004","","12.4 [8.6-17.4]","12.00000","9.00000","17.00000",""
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201004","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201005","","8.8 [5.9-13.0]","9.00000","6.00000","13.00000",""
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201005","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201006","","8.6 [6.0-12.4]","9.00000","6.00000","12.00000",""
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201006","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201007","","6.4 [5.0-8.0]","6.00000","5.00000","8.00000",""
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201007","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201008","","6.4 [3.5-11.5]","6.00000","4.00000","11.00000",""
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201008","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201009","","3.1 [1.9-5.1]","3.00000","2.00000","5.00000",""
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201009","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201010","","5.2 [3.2-8.3]","5.00000","3.00000","8.00000",""
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201010","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201011","","3.8 [2.3-6.0]","4.00000","2.00000","6.00000",""
"cpmowho","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201011","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201301","","17.0 [14.3-20.1]","17.00000","14.00000","20.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201301","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201302","","7.3 [4.9-10.6]","7.00000","5.00000","11.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201302","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201303","","15.5 [10.4-22.5]","15.00000","10.00000","22.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201303","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201304","","4.0 [2.5-6.3]","4.00000","2.00000","6.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201304","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201305","","5.8 [3.5-9.6]","6.00000","3.00000","10.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201305","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201306","","4.0 [2.6-6.0]","4.00000","3.00000","6.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201306","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201307","","3.7 [2.5-5.2]","4.00000","3.00000","5.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201307","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201308","","7.7 [3.8-15.0]","8.00000","4.00000","15.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201308","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201309","","10.6 [6.8-16.0]","11.00000","7.00000","16.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201309","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201310","","5.0 [3.8-6.8]","5.00000","4.00000","7.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201310","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201311","","5.9 [3.6-9.5]","6.00000","4.00000","10.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201311","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2006","EMR","DJI","","","","","DJIMICS200601","","19.0 [16.4-22.0]","19.00000","16.00000","22.00000",""
"cpmowho","EQ_MICS","PUBLISHED","2006","EMR","DJI","","","","","DJIMICS200602","","10.4 [8.0-13.4]","10.00000","8.00000","13.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","","DOMDHS199101","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","","DOMDHS199102","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","","DOMDHS199103","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","","DOMDHS199104","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","","DOMDHS199105","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","","DOMDHS199106","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","","DOMDHS199107","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","","DOMDHS199108","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199601","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199601","","61.3 [58.1-64.4]","61.00000","58.00000","64.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199602","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199602","","56.9 [53.0-60.7]","57.00000","53.00000","61.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199603","","63.2 [59.4-66.8]","63.00000","59.00000","67.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199603","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199604","","61.3 [57.2-65.2]","61.00000","57.00000","65.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199604","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199605","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199605","","60.9 [56.2-65.5]","61.00000","56.00000","65.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199606","","50.9 [44.5-57.2]","51.00000","45.00000","57.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199606","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199607","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199607","","49.3 [44.2-54.3]","49.00000","44.00000","54.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199608","","66.9 [62.0-71.4]","67.00000","62.00000","71.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199608","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199901","","60.0 [53.2-66.4]","60.00000","53.00000","66.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199902","","61.6 [44.3-76.4]","62.00000","44.00000","76.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199903","","70.1 [61.9-77.2]","70.00000","62.00000","77.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199904","","69.2 [63.2-74.6]","69.00000","63.00000","75.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199905","","55.4 [47.9-62.6]","55.00000","48.00000","63.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199906","","62.9 [48.9-75.1]","63.00000","49.00000","75.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199907","","61.4 [52.3-69.7]","61.00000","52.00000","70.00000",""
"cpmowho","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199908","","72.4 [58.6-82.9]","72.00000","59.00000","83.00000",""
"cpmowho","EQ_MICS","PUBLISHED","2000","AMR","DOM","","","","","DOMMICS200001","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2000","AMR","DOM","","","","","DOMMICS200002","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2000","AMR","DOM","","","","","DOMMICS200003","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2000","AMR","DOM","","","","","DOMMICS200004","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2000","AMR","DOM","","","","","DOMMICS200005","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2000","AMR","DOM","","","","","DOMMICS200006","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2000","AMR","DOM","","","","","DOMMICS200007","","No data","","","","Not available."
"cpmowho","EQ_MICS","PUBLISHED","2000","AMR","DOM","","","","","DOMMICS200008","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200201","","62.5 [58.2-66.7]","63.00000","58.00000","67.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200201","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200202","","67.0 [64.2-69.6]","67.00000","64.00000","70.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200202","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200203","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200203","","60.9 [54.7-66.8]","61.00000","55.00000","67.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200204","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200204","","64.5 [58.9-69.7]","65.00000","59.00000","70.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200205","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200205","","64.0 [59.8-68.1]","64.00000","60.00000","68.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200206","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200206","","63.5 [59.7-67.2]","64.00000","60.00000","67.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200207","","72.9 [70.5-75.2]","73.00000","70.00000","75.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200207","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200208","","65.6 [61.5-69.5]","66.00000","62.00000","70.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200208","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200209","","70.5 [65.3-75.2]","70.00000","65.00000","75.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200209","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200210","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200210","","67.9 [65.1-70.5]","68.00000","65.00000","71.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200211","","66.1 [60.8-71.1]","66.00000","61.00000","71.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200211","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200212","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200212","","72.0 [67.6-76.0]","72.00000","68.00000","76.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200213","","67.0 [63.1-70.6]","67.00000","63.00000","71.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200213","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200214","","69.0 [65.2-72.4]","69.00000","65.00000","72.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200214","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200215","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200215","","55.1 [50.6-59.4]","55.00000","51.00000","59.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200216","","64.0 [59.5-68.3]","64.00000","60.00000","68.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200216","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200217","","61.0 [56.9-65.0]","61.00000","57.00000","65.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200217","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200218","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200218","","60.7 [55.6-65.6]","61.00000","56.00000","66.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200219","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200219","","57.4 [52.7-62.0]","57.00000","53.00000","62.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200220","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200220","","62.1 [56.2-67.7]","62.00000","56.00000","68.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200221","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200221","","63.7 [57.8-69.3]","64.00000","58.00000","69.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200222","","60.3 [56.2-64.2]","60.00000","56.00000","64.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200222","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200223","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200223","","60.7 [57.2-64.0]","61.00000","57.00000","64.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200224","","57.4 [51.6-63.0]","57.00000","52.00000","63.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200224","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200225","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200225","","67.0 [62.8-70.9]","67.00000","63.00000","71.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200226","","69.8 [65.3-74.0]","70.00000","65.00000","74.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200226","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200227","","74.0 [68.4-78.9]","74.00000","68.00000","79.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200227","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200228","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200228","","75.1 [70.0-79.6]","75.00000","70.00000","80.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200229","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200229","","66.8 [62.5-70.7]","67.00000","63.00000","71.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200230","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200230","","68.9 [64.5-73.0]","69.00000","64.00000","73.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200231","","71.1 [67.5-74.4]","71.00000","67.00000","74.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200231","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200232","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200232","","68.7 [64.6-72.5]","69.00000","65.00000","72.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200701","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200701","","66.2 [61.4-70.7]","66.00000","61.00000","71.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200702","","66.9 [62.8-70.8]","67.00000","63.00000","71.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200702","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200703","","65.8 [60.8-70.5]","66.00000","61.00000","71.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200703","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200704","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200704","","69.9 [65.4-74.2]","70.00000","65.00000","74.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200705","","76.5 [72.7-79.9]","76.00000","73.00000","80.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200705","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200706","","73.0 [68.7-77.0]","73.00000","69.00000","77.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200706","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200707","","60.3 [51.0-68.9]","60.00000","51.00000","69.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200707","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200708","","70.1 [64.1-75.5]","70.00000","64.00000","76.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200708","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200709","","71.8 [65.4-77.4]","72.00000","65.00000","77.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200709","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200710","","67.1 [62.8-71.2]","67.00000","63.00000","71.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200710","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200711","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200711","","68.4 [63.6-72.8]","68.00000","64.00000","73.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200712","","63.3 [59.8-66.6]","63.00000","60.00000","67.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200712","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200713","","74.4 [69.7-78.7]","74.00000","70.00000","79.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200713","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200714","","72.8 [68.1-77.1]","73.00000","68.00000","77.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200714","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200715","","No data","","","","Not available."
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200715","","72.9 [69.1-76.5]","73.00000","69.00000","76.00000",""
"cpmowho","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200716","","No data","","","","Not available."
