"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"LBW_PREVALENCE","PUBLISHED","2013","AMR","","","CAN","6.2 [6.2-6.3]","6.20000","6.20000","6.30000",""
"LBW_PREVALENCE","PUBLISHED","2014","AMR","","","CAN","6.3 [6.2-6.4]","6.30000","6.20000","6.40000",""
"LBW_PREVALENCE","PUBLISHED","2015","AMR","","","CAN","6.4 [6.2-6.6]","6.40000","6.20000","6.60000",""
"LBW_PREVALENCE","PUBLISHED","2000","AFR","","","CAF","15.4 [11.9-19.9]","15.40000","11.90000","19.90000",""
"LBW_PREVALENCE","PUBLISHED","2001","AFR","","","CAF","15.4 [12.0-19.8]","15.40000","12.00000","19.80000",""
"LBW_PREVALENCE","PUBLISHED","2002","AFR","","","CAF","15.4 [11.9-19.7]","15.40000","11.90000","19.70000",""
"LBW_PREVALENCE","PUBLISHED","2003","AFR","","","CAF","15.4 [11.9-19.3]","15.40000","11.90000","19.30000",""
"LBW_PREVALENCE","PUBLISHED","2004","AFR","","","CAF","15.3 [11.8-19.8]","15.30000","11.80000","19.80000",""
"LBW_PREVALENCE","PUBLISHED","2005","AFR","","","CAF","15.3 [12.1-19.5]","15.30000","12.10000","19.50000",""
"LBW_PREVALENCE","PUBLISHED","2006","AFR","","","CAF","15.3 [11.9-19.3]","15.30000","11.90000","19.30000",""
"LBW_PREVALENCE","PUBLISHED","2007","AFR","","","CAF","15.2 [11.7-19.3]","15.20000","11.70000","19.30000",""
"LBW_PREVALENCE","PUBLISHED","2008","AFR","","","CAF","15.2 [11.9-19.1]","15.20000","11.90000","19.10000",""
"LBW_PREVALENCE","PUBLISHED","2009","AFR","","","CAF","15.1 [11.5-19.1]","15.10000","11.50000","19.10000",""
"LBW_PREVALENCE","PUBLISHED","2010","AFR","","","CAF","15.0 [11.8-18.9]","15.00000","11.80000","18.90000",""
"LBW_PREVALENCE","PUBLISHED","2011","AFR","","","CAF","14.9 [11.9-18.7]","14.90000","11.90000","18.70000",""
"LBW_PREVALENCE","PUBLISHED","2012","AFR","","","CAF","14.8 [11.5-18.8]","14.80000","11.50000","18.80000",""
"LBW_PREVALENCE","PUBLISHED","2013","AFR","","","CAF","14.7 [11.5-18.5]","14.70000","11.50000","18.50000",""
"LBW_PREVALENCE","PUBLISHED","2014","AFR","","","CAF","14.6 [11.4-18.5]","14.60000","11.40000","18.50000",""
"LBW_PREVALENCE","PUBLISHED","2015","AFR","","","CAF","14.5 [11.3-18.1]","14.50000","11.30000","18.10000",""
"LBW_PREVALENCE","PUBLISHED","2000","AMR","","","CHL","5.2 [5.1-5.3]","5.20000","5.10000","5.30000",""
"LBW_PREVALENCE","PUBLISHED","2001","AMR","","","CHL","5.3 [5.3-5.4]","5.30000","5.30000","5.40000",""
"LBW_PREVALENCE","PUBLISHED","2002","AMR","","","CHL","5.4 [5.4-5.5]","5.40000","5.40000","5.50000",""
"LBW_PREVALENCE","PUBLISHED","2003","AMR","","","CHL","5.5 [5.4-5.6]","5.50000","5.40000","5.60000",""
"LBW_PREVALENCE","PUBLISHED","2004","AMR","","","CHL","5.6 [5.5-5.7]","5.60000","5.50000","5.70000",""
"LBW_PREVALENCE","PUBLISHED","2005","AMR","","","CHL","5.7 [5.6-5.7]","5.70000","5.60000","5.70000",""
"LBW_PREVALENCE","PUBLISHED","2006","AMR","","","CHL","5.7 [5.6-5.8]","5.70000","5.60000","5.80000",""
"LBW_PREVALENCE","PUBLISHED","2007","AMR","","","CHL","5.8 [5.7-5.8]","5.80000","5.70000","5.80000",""
"LBW_PREVALENCE","PUBLISHED","2008","AMR","","","CHL","5.8 [5.8-5.9]","5.80000","5.80000","5.90000",""
"LBW_PREVALENCE","PUBLISHED","2009","AMR","","","CHL","5.9 [5.8-5.9]","5.90000","5.80000","5.90000",""
"LBW_PREVALENCE","PUBLISHED","2010","AMR","","","CHL","5.9 [5.9-6.0]","5.90000","5.90000","6.00000",""
"LBW_PREVALENCE","PUBLISHED","2011","AMR","","","CHL","6.0 [5.9-6.1]","6.00000","5.90000","6.10000",""
"LBW_PREVALENCE","PUBLISHED","2012","AMR","","","CHL","6.0 [6.0-6.1]","6.00000","6.00000","6.10000",""
"LBW_PREVALENCE","PUBLISHED","2013","AMR","","","CHL","6.1 [6.1-6.2]","6.10000","6.10000","6.20000",""
"LBW_PREVALENCE","PUBLISHED","2014","AMR","","","CHL","6.2 [6.1-6.2]","6.20000","6.10000","6.20000",""
"LBW_PREVALENCE","PUBLISHED","2015","AMR","","","CHL","6.2 [6.1-6.4]","6.20000","6.10000","6.40000",""
"LBW_PREVALENCE","PUBLISHED","2000","WPR","","","CHN","5.8 [4.5-7.3]","5.80000","4.50000","7.30000",""
"LBW_PREVALENCE","PUBLISHED","2001","WPR","","","CHN","5.7 [4.5-7.3]","5.70000","4.50000","7.30000",""
"LBW_PREVALENCE","PUBLISHED","2002","WPR","","","CHN","5.6 [4.3-7.1]","5.60000","4.30000","7.10000",""
"LBW_PREVALENCE","PUBLISHED","2003","WPR","","","CHN","5.5 [4.3-7.0]","5.50000","4.30000","7.00000",""
"LBW_PREVALENCE","PUBLISHED","2004","WPR","","","CHN","5.4 [4.3-7.0]","5.40000","4.30000","7.00000",""
"LBW_PREVALENCE","PUBLISHED","2005","WPR","","","CHN","5.4 [4.3-6.8]","5.40000","4.30000","6.80000",""
"LBW_PREVALENCE","PUBLISHED","2006","WPR","","","CHN","5.3 [4.1-6.8]","5.30000","4.10000","6.80000",""
"LBW_PREVALENCE","PUBLISHED","2007","WPR","","","CHN","5.2 [4.1-6.8]","5.20000","4.10000","6.80000",""
"LBW_PREVALENCE","PUBLISHED","2008","WPR","","","CHN","5.2 [4.1-6.7]","5.20000","4.10000","6.70000",""
"LBW_PREVALENCE","PUBLISHED","2009","WPR","","","CHN","5.1 [4.1-6.6]","5.10000","4.10000","6.60000",""
"LBW_PREVALENCE","PUBLISHED","2010","WPR","","","CHN","5.1 [4.0-6.5]","5.10000","4.00000","6.50000",""
"LBW_PREVALENCE","PUBLISHED","2011","WPR","","","CHN","5.1 [3.9-6.3]","5.10000","3.90000","6.30000",""
"LBW_PREVALENCE","PUBLISHED","2012","WPR","","","CHN","5.0 [4.0-6.4]","5.00000","4.00000","6.40000",""
"LBW_PREVALENCE","PUBLISHED","2013","WPR","","","CHN","5.0 [3.9-6.3]","5.00000","3.90000","6.30000",""
"LBW_PREVALENCE","PUBLISHED","2014","WPR","","","CHN","5.0 [3.9-6.4]","5.00000","3.90000","6.40000",""
"LBW_PREVALENCE","PUBLISHED","2015","WPR","","","CHN","5.0 [3.9-6.4]","5.00000","3.90000","6.40000",""
"LBW_PREVALENCE","PUBLISHED","2000","AMR","","","COL","10.5 [8.3-13.3]","10.50000","8.30000","13.30000",""
"LBW_PREVALENCE","PUBLISHED","2001","AMR","","","COL","10.4 [8.3-13.4]","10.40000","8.30000","13.40000",""
"LBW_PREVALENCE","PUBLISHED","2002","AMR","","","COL","10.4 [8.2-13.5]","10.40000","8.20000","13.50000",""
"LBW_PREVALENCE","PUBLISHED","2003","AMR","","","COL","10.4 [8.3-13.4]","10.40000","8.30000","13.40000",""
"LBW_PREVALENCE","PUBLISHED","2004","AMR","","","COL","10.3 [8.1-13.1]","10.30000","8.10000","13.10000",""
"LBW_PREVALENCE","PUBLISHED","2005","AMR","","","COL","10.3 [7.9-13.2]","10.30000","7.90000","13.20000",""
"LBW_PREVALENCE","PUBLISHED","2006","AMR","","","COL","10.2 [8.0-13.2]","10.20000","8.00000","13.20000",""
"LBW_PREVALENCE","PUBLISHED","2007","AMR","","","COL","10.2 [7.8-13.3]","10.20000","7.80000","13.30000",""
"LBW_PREVALENCE","PUBLISHED","2008","AMR","","","COL","10.2 [8.0-13.0]","10.20000","8.00000","13.00000",""
"LBW_PREVALENCE","PUBLISHED","2009","AMR","","","COL","10.1 [8.0-12.9]","10.10000","8.00000","12.90000",""
"LBW_PREVALENCE","PUBLISHED","2010","AMR","","","COL","10.1 [7.9-13.0]","10.10000","7.90000","13.00000",""
"LBW_PREVALENCE","PUBLISHED","2011","AMR","","","COL","10.1 [7.9-12.9]","10.10000","7.90000","12.90000",""
"LBW_PREVALENCE","PUBLISHED","2012","AMR","","","COL","10.0 [7.9-13.0]","10.00000","7.90000","13.00000",""
"LBW_PREVALENCE","PUBLISHED","2013","AMR","","","COL","10.0 [7.9-12.8]","10.00000","7.90000","12.80000",""
"LBW_PREVALENCE","PUBLISHED","2014","AMR","","","COL","10.0 [7.9-12.8]","10.00000","7.90000","12.80000",""
"LBW_PREVALENCE","PUBLISHED","2015","AMR","","","COL","10.0 [7.7-13.2]","10.00000","7.70000","13.20000",""
"LBW_PREVALENCE","PUBLISHED","2000","AFR","","","COM","25.9 [20.7-32.4]","25.90000","20.70000","32.40000",""
"LBW_PREVALENCE","PUBLISHED","2001","AFR","","","COM","25.9 [20.5-32.7]","25.90000","20.50000","32.70000",""
"LBW_PREVALENCE","PUBLISHED","2002","AFR","","","COM","25.8 [20.0-32.0]","25.80000","20.00000","32.00000",""
"LBW_PREVALENCE","PUBLISHED","2003","AFR","","","COM","25.7 [20.3-33.0]","25.70000","20.30000","33.00000",""
"LBW_PREVALENCE","PUBLISHED","2004","AFR","","","COM","25.5 [19.6-31.8]","25.50000","19.60000","31.80000",""
"LBW_PREVALENCE","PUBLISHED","2005","AFR","","","COM","25.4 [20.0-31.6]","25.40000","20.00000","31.60000",""
"LBW_PREVALENCE","PUBLISHED","2006","AFR","","","COM","25.3 [20.0-32.6]","25.30000","20.00000","32.60000",""
"LBW_PREVALENCE","PUBLISHED","2007","AFR","","","COM","25.1 [20.0-32.5]","25.10000","20.00000","32.50000",""
"LBW_PREVALENCE","PUBLISHED","2008","AFR","","","COM","24.9 [20.0-31.2]","24.90000","20.00000","31.20000",""
"LBW_PREVALENCE","PUBLISHED","2009","AFR","","","COM","24.8 [19.8-31.6]","24.80000","19.80000","31.60000",""
"LBW_PREVALENCE","PUBLISHED","2010","AFR","","","COM","24.6 [19.7-30.8]","24.60000","19.70000","30.80000",""
"LBW_PREVALENCE","PUBLISHED","2011","AFR","","","COM","24.4 [19.3-30.6]","24.40000","19.30000","30.60000",""
"LBW_PREVALENCE","PUBLISHED","2012","AFR","","","COM","24.2 [19.3-30.1]","24.20000","19.30000","30.10000",""
"LBW_PREVALENCE","PUBLISHED","2013","AFR","","","COM","24.1 [19.2-30.2]","24.10000","19.20000","30.20000",""
"LBW_PREVALENCE","PUBLISHED","2014","AFR","","","COM","23.9 [19.1-30.2]","23.90000","19.10000","30.20000",""
"LBW_PREVALENCE","PUBLISHED","2015","AFR","","","COM","23.7 [18.9-29.8]","23.70000","18.90000","29.80000",""
"LBW_PREVALENCE","PUBLISHED","2000","AFR","","","COG","13.5 [10.6-17.6]","13.50000","10.60000","17.60000",""
"LBW_PREVALENCE","PUBLISHED","2001","AFR","","","COG","13.4 [10.7-17.4]","13.40000","10.70000","17.40000",""
"LBW_PREVALENCE","PUBLISHED","2002","AFR","","","COG","13.3 [10.7-17.3]","13.30000","10.70000","17.30000",""
"LBW_PREVALENCE","PUBLISHED","2003","AFR","","","COG","13.2 [10.4-17.0]","13.20000","10.40000","17.00000",""
"LBW_PREVALENCE","PUBLISHED","2004","AFR","","","COG","13.0 [10.3-16.5]","13.00000","10.30000","16.50000",""
"LBW_PREVALENCE","PUBLISHED","2005","AFR","","","COG","12.8 [10.3-16.5]","12.80000","10.30000","16.50000",""
"LBW_PREVALENCE","PUBLISHED","2006","AFR","","","COG","12.7 [10.1-16.2]","12.70000","10.10000","16.20000",""
"LBW_PREVALENCE","PUBLISHED","2007","AFR","","","COG","12.5 [9.8-16.2]","12.50000","9.80000","16.20000",""
"LBW_PREVALENCE","PUBLISHED","2008","AFR","","","COG","12.3 [10.0-15.5]","12.30000","10.00000","15.50000",""
"LBW_PREVALENCE","PUBLISHED","2009","AFR","","","COG","12.2 [9.8-15.5]","12.20000","9.80000","15.50000",""
"LBW_PREVALENCE","PUBLISHED","2010","AFR","","","COG","12.1 [9.6-15.5]","12.10000","9.60000","15.50000",""
"LBW_PREVALENCE","PUBLISHED","2011","AFR","","","COG","11.9 [9.5-15.4]","11.90000","9.50000","15.40000",""
"LBW_PREVALENCE","PUBLISHED","2012","AFR","","","COG","11.8 [9.4-15.3]","11.80000","9.40000","15.30000",""
"LBW_PREVALENCE","PUBLISHED","2013","AFR","","","COG","11.8 [9.5-15.0]","11.80000","9.50000","15.00000",""
"LBW_PREVALENCE","PUBLISHED","2014","AFR","","","COG","11.7 [9.4-15.3]","11.70000","9.40000","15.30000",""
"LBW_PREVALENCE","PUBLISHED","2015","AFR","","","COG","11.6 [9.1-15.1]","11.60000","9.10000","15.10000",""
"LBW_PREVALENCE","PUBLISHED","2000","WPR","","","COK","3.7 [2.8-4.7]","3.70000","2.80000","4.70000",""
"LBW_PREVALENCE","PUBLISHED","2001","WPR","","","COK","3.7 [2.8-4.8]","3.70000","2.80000","4.80000",""
"LBW_PREVALENCE","PUBLISHED","2002","WPR","","","COK","3.7 [2.8-4.7]","3.70000","2.80000","4.70000",""
"LBW_PREVALENCE","PUBLISHED","2003","WPR","","","COK","3.7 [2.7-4.8]","3.70000","2.70000","4.80000",""
"LBW_PREVALENCE","PUBLISHED","2004","WPR","","","COK","3.7 [2.8-4.7]","3.70000","2.80000","4.70000",""
"LBW_PREVALENCE","PUBLISHED","2005","WPR","","","COK","3.6 [2.7-4.7]","3.60000","2.70000","4.70000",""
"LBW_PREVALENCE","PUBLISHED","2006","WPR","","","COK","3.6 [2.7-4.6]","3.60000","2.70000","4.60000",""
"LBW_PREVALENCE","PUBLISHED","2007","WPR","","","COK","3.6 [2.8-4.6]","3.60000","2.80000","4.60000",""
"LBW_PREVALENCE","PUBLISHED","2008","WPR","","","COK","3.6 [2.8-4.6]","3.60000","2.80000","4.60000",""
"LBW_PREVALENCE","PUBLISHED","2009","WPR","","","COK","3.6 [2.7-4.5]","3.60000","2.70000","4.50000",""
"LBW_PREVALENCE","PUBLISHED","2010","WPR","","","COK","3.6 [2.7-4.6]","3.60000","2.70000","4.60000",""
"LBW_PREVALENCE","PUBLISHED","2011","WPR","","","COK","3.5 [2.7-4.6]","3.50000","2.70000","4.60000",""
"LBW_PREVALENCE","PUBLISHED","2012","WPR","","","COK","3.5 [2.7-4.6]","3.50000","2.70000","4.60000",""
"LBW_PREVALENCE","PUBLISHED","2013","WPR","","","COK","3.5 [2.7-4.5]","3.50000","2.70000","4.50000",""
"LBW_PREVALENCE","PUBLISHED","2014","WPR","","","COK","3.5 [2.7-4.5]","3.50000","2.70000","4.50000",""
"LBW_PREVALENCE","PUBLISHED","2015","WPR","","","COK","3.5 [2.7-4.5]","3.50000","2.70000","4.50000",""
"LBW_PREVALENCE","PUBLISHED","2000","AMR","","","CRI","7.0 [6.9-7.1]","7.00000","6.90000","7.10000",""
"LBW_PREVALENCE","PUBLISHED","2001","AMR","","","CRI","6.9 [6.9-7.0]","6.90000","6.90000","7.00000",""
"LBW_PREVALENCE","PUBLISHED","2002","AMR","","","CRI","6.9 [6.8-6.9]","6.90000","6.80000","6.90000",""
"LBW_PREVALENCE","PUBLISHED","2003","AMR","","","CRI","6.8 [6.7-6.9]","6.80000","6.70000","6.90000",""
"LBW_PREVALENCE","PUBLISHED","2004","AMR","","","CRI","6.8 [6.7-6.9]","6.80000","6.70000","6.90000",""
"LBW_PREVALENCE","PUBLISHED","2005","AMR","","","CRI","6.8 [6.8-6.9]","6.80000","6.80000","6.90000",""
"LBW_PREVALENCE","PUBLISHED","2006","AMR","","","CRI","6.9 [6.8-7.0]","6.90000","6.80000","7.00000",""
"LBW_PREVALENCE","PUBLISHED","2007","AMR","","","CRI","6.9 [6.9-7.0]","6.90000","6.90000","7.00000",""
"LBW_PREVALENCE","PUBLISHED","2008","AMR","","","CRI","7.0 [6.9-7.0]","7.00000","6.90000","7.00000",""
"LBW_PREVALENCE","PUBLISHED","2009","AMR","","","CRI","7.1 [7.0-7.1]","7.10000","7.00000","7.10000",""
"LBW_PREVALENCE","PUBLISHED","2010","AMR","","","CRI","7.1 [7.1-7.2]","7.10000","7.10000","7.20000",""
"LBW_PREVALENCE","PUBLISHED","2011","AMR","","","CRI","7.2 [7.2-7.3]","7.20000","7.20000","7.30000",""
"LBW_PREVALENCE","PUBLISHED","2012","AMR","","","CRI","7.3 [7.2-7.3]","7.30000","7.20000","7.30000",""
"LBW_PREVALENCE","PUBLISHED","2013","AMR","","","CRI","7.4 [7.3-7.4]","7.40000","7.30000","7.40000",""
"LBW_PREVALENCE","PUBLISHED","2014","AMR","","","CRI","7.4 [7.4-7.5]","7.40000","7.40000","7.50000",""
"LBW_PREVALENCE","PUBLISHED","2015","AMR","","","CRI","7.5 [7.4-7.5]","7.50000","7.40000","7.50000",""
"LBW_PREVALENCE","PUBLISHED","2000","AFR","","","CIV","17.5 [15.7-25.5]","17.50000","15.70000","25.50000",""
"LBW_PREVALENCE","PUBLISHED","2001","AFR","","","CIV","17.4 [15.4-25.4]","17.40000","15.40000","25.40000",""
"LBW_PREVALENCE","PUBLISHED","2002","AFR","","","CIV","17.3 [15.4-25.3]","17.30000","15.40000","25.30000",""
"LBW_PREVALENCE","PUBLISHED","2003","AFR","","","CIV","17.2 [15.4-25.2]","17.20000","15.40000","25.20000",""
"LBW_PREVALENCE","PUBLISHED","2004","AFR","","","CIV","17.0 [15.1-24.7]","17.00000","15.10000","24.70000",""
"LBW_PREVALENCE","PUBLISHED","2005","AFR","","","CIV","16.9 [15.1-24.8]","16.90000","15.10000","24.80000",""
"LBW_PREVALENCE","PUBLISHED","2006","AFR","","","CIV","16.7 [15.2-25.0]","16.70000","15.20000","25.00000",""
"LBW_PREVALENCE","PUBLISHED","2007","AFR","","","CIV","16.5 [14.8-24.1]","16.50000","14.80000","24.10000",""
"LBW_PREVALENCE","PUBLISHED","2008","AFR","","","CIV","16.4 [14.7-24.0]","16.40000","14.70000","24.00000",""
"LBW_PREVALENCE","PUBLISHED","2009","AFR","","","CIV","16.3 [14.7-23.7]","16.30000","14.70000","23.70000",""
"LBW_PREVALENCE","PUBLISHED","2010","AFR","","","CIV","16.1 [14.5-23.2]","16.10000","14.50000","23.20000",""
"LBW_PREVALENCE","PUBLISHED","2011","AFR","","","CIV","16.0 [14.6-23.0]","16.00000","14.60000","23.00000",""
"LBW_PREVALENCE","PUBLISHED","2012","AFR","","","CIV","15.8 [14.2-22.8]","15.80000","14.20000","22.80000",""
"LBW_PREVALENCE","PUBLISHED","2013","AFR","","","CIV","15.7 [14.1-22.5]","15.70000","14.10000","22.50000",""
"LBW_PREVALENCE","PUBLISHED","2014","AFR","","","CIV","15.6 [14.2-22.4]","15.60000","14.20000","22.40000",""
"LBW_PREVALENCE","PUBLISHED","2015","AFR","","","CIV","15.5 [13.7-22.4]","15.50000","13.70000","22.40000",""
"LBW_PREVALENCE","PUBLISHED","2000","EUR","","","HRV","5.4 [4.9-6.0]","5.40000","4.90000","6.00000",""
"LBW_PREVALENCE","PUBLISHED","2001","EUR","","","HRV","5.4 [5.0-5.8]","5.40000","5.00000","5.80000",""
"LBW_PREVALENCE","PUBLISHED","2002","EUR","","","HRV","5.3 [5.0-5.6]","5.30000","5.00000","5.60000",""
"LBW_PREVALENCE","PUBLISHED","2003","EUR","","","HRV","5.2 [5.0-5.5]","5.20000","5.00000","5.50000",""
"LBW_PREVALENCE","PUBLISHED","2004","EUR","","","HRV","5.2 [4.9-5.4]","5.20000","4.90000","5.40000",""
"LBW_PREVALENCE","PUBLISHED","2005","EUR","","","HRV","5.1 [4.8-5.3]","5.10000","4.80000","5.30000",""
"LBW_PREVALENCE","PUBLISHED","2006","EUR","","","HRV","5.0 [4.8-5.2]","5.00000","4.80000","5.20000",""
"LBW_PREVALENCE","PUBLISHED","2007","EUR","","","HRV","4.9 [4.7-5.2]","4.90000","4.70000","5.20000",""
"LBW_PREVALENCE","PUBLISHED","2008","EUR","","","HRV","4.9 [4.7-5.1]","4.90000","4.70000","5.10000",""
"LBW_PREVALENCE","PUBLISHED","2009","EUR","","","HRV","4.8 [4.6-5.1]","4.80000","4.60000","5.10000",""
"LBW_PREVALENCE","PUBLISHED","2010","EUR","","","HRV","4.8 [4.6-5.1]","4.80000","4.60000","5.10000",""
"LBW_PREVALENCE","PUBLISHED","2011","EUR","","","HRV","4.8 [4.6-5.1]","4.80000","4.60000","5.10000",""
"LBW_PREVALENCE","PUBLISHED","2012","EUR","","","HRV","4.8 [4.6-5.1]","4.80000","4.60000","5.10000",""
"LBW_PREVALENCE","PUBLISHED","2013","EUR","","","HRV","4.9 [4.7-5.1]","4.90000","4.70000","5.10000",""
"LBW_PREVALENCE","PUBLISHED","2014","EUR","","","HRV","5.0 [4.9-5.1]","5.00000","4.90000","5.10000",""
"LBW_PREVALENCE","PUBLISHED","2015","EUR","","","HRV","5.1 [4.9-5.3]","5.10000","4.90000","5.30000",""
"LBW_PREVALENCE","PUBLISHED","2000","AMR","","","CUB","6.1 [6.0-6.2]","6.10000","6.00000","6.20000",""
"LBW_PREVALENCE","PUBLISHED","2001","AMR","","","CUB","5.9 [5.8-6.0]","5.90000","5.80000","6.00000",""
"LBW_PREVALENCE","PUBLISHED","2002","AMR","","","CUB","5.8 [5.7-5.8]","5.80000","5.70000","5.80000",""
"LBW_PREVALENCE","PUBLISHED","2003","AMR","","","CUB","5.6 [5.5-5.7]","5.60000","5.50000","5.70000",""
"LBW_PREVALENCE","PUBLISHED","2004","AMR","","","CUB","5.5 [5.4-5.6]","5.50000","5.40000","5.60000",""
"LBW_PREVALENCE","PUBLISHED","2005","AMR","","","CUB","5.4 [5.3-5.5]","5.40000","5.30000","5.50000",""
"LBW_PREVALENCE","PUBLISHED","2006","AMR","","","CUB","5.3 [5.2-5.4]","5.30000","5.20000","5.40000",""
"LBW_PREVALENCE","PUBLISHED","2007","AMR","","","CUB","5.3 [5.2-5.3]","5.30000","5.20000","5.30000",""
"LBW_PREVALENCE","PUBLISHED","2008","AMR","","","CUB","5.2 [5.1-5.3]","5.20000","5.10000","5.30000",""
"LBW_PREVALENCE","PUBLISHED","2009","AMR","","","CUB","5.2 [5.1-5.3]","5.20000","5.10000","5.30000",""
"LBW_PREVALENCE","PUBLISHED","2010","AMR","","","CUB","5.2 [5.1-5.3]","5.20000","5.10000","5.30000",""
"LBW_PREVALENCE","PUBLISHED","2011","AMR","","","CUB","5.2 [5.1-5.3]","5.20000","5.10000","5.30000",""
"LBW_PREVALENCE","PUBLISHED","2012","AMR","","","CUB","5.2 [5.1-5.3]","5.20000","5.10000","5.30000",""
"LBW_PREVALENCE","PUBLISHED","2013","AMR","","","CUB","5.2 [5.1-5.3]","5.20000","5.10000","5.30000",""
"LBW_PREVALENCE","PUBLISHED","2014","AMR","","","CUB","5.2 [5.2-5.3]","5.20000","5.20000","5.30000",""
"LBW_PREVALENCE","PUBLISHED","2015","AMR","","","CUB","5.3 [5.2-5.4]","5.30000","5.20000","5.40000",""
"LBW_PREVALENCE","PUBLISHED","2000","EUR","","","CZE","5.8 [5.7-5.9]","5.80000","5.70000","5.90000",""
"LBW_PREVALENCE","PUBLISHED","2001","EUR","","","CZE","6.0 [6.0-6.1]","6.00000","6.00000","6.10000",""
"LBW_PREVALENCE","PUBLISHED","2002","EUR","","","CZE","6.3 [6.2-6.4]","6.30000","6.20000","6.40000",""
"LBW_PREVALENCE","PUBLISHED","2003","EUR","","","CZE","6.5 [6.3-6.6]","6.50000","6.30000","6.60000",""
"LBW_PREVALENCE","PUBLISHED","2004","EUR","","","CZE","6.7 [6.6-6.8]","6.70000","6.60000","6.80000",""
"LBW_PREVALENCE","PUBLISHED","2005","EUR","","","CZE","6.9 [6.8-7.0]","6.90000","6.80000","7.00000",""
"LBW_PREVALENCE","PUBLISHED","2006","EUR","","","CZE","7.1 [7.0-7.2]","7.10000","7.00000","7.20000",""
"LBW_PREVALENCE","PUBLISHED","2007","EUR","","","CZE","7.3 [7.2-7.4]","7.30000","7.20000","7.40000",""
"LBW_PREVALENCE","PUBLISHED","2008","EUR","","","CZE","7.4 [7.3-7.6]","7.40000","7.30000","7.60000",""
"LBW_PREVALENCE","PUBLISHED","2009","EUR","","","CZE","7.6 [7.5-7.7]","7.60000","7.50000","7.70000",""
"LBW_PREVALENCE","PUBLISHED","2010","EUR","","","CZE","7.7 [7.6-7.8]","7.70000","7.60000","7.80000",""
"LBW_PREVALENCE","PUBLISHED","2011","EUR","","","CZE","7.8 [7.7-7.9]","7.80000","7.70000","7.90000",""
"LBW_PREVALENCE","PUBLISHED","2012","EUR","","","CZE","7.9 [7.7-8.0]","7.90000","7.70000","8.00000",""
"LBW_PREVALENCE","PUBLISHED","2013","EUR","","","CZE","7.9 [7.8-8.0]","7.90000","7.80000","8.00000",""
"LBW_PREVALENCE","PUBLISHED","2014","EUR","","","CZE","7.9 [7.8-8.0]","7.90000","7.80000","8.00000",""
"LBW_PREVALENCE","PUBLISHED","2015","EUR","","","CZE","7.8 [7.7-8.0]","7.80000","7.70000","8.00000",""
"LBW_PREVALENCE","PUBLISHED","2000","AFR","","","COD","12.4 [8.7-15.8]","12.40000","8.70000","15.80000",""
"LBW_PREVALENCE","PUBLISHED","2001","AFR","","","COD","12.3 [9.1-15.6]","12.30000","9.10000","15.60000",""
"LBW_PREVALENCE","PUBLISHED","2002","AFR","","","COD","12.2 [9.3-15.5]","12.20000","9.30000","15.50000",""
"LBW_PREVALENCE","PUBLISHED","2003","AFR","","","COD","12.1 [8.9-15.3]","12.10000","8.90000","15.30000",""
"LBW_PREVALENCE","PUBLISHED","2004","AFR","","","COD","12.0 [9.0-15.1]","12.00000","9.00000","15.10000",""
"LBW_PREVALENCE","PUBLISHED","2005","AFR","","","COD","11.9 [8.9-14.8]","11.90000","8.90000","14.80000",""
"LBW_PREVALENCE","PUBLISHED","2006","AFR","","","COD","11.8 [8.8-14.8]","11.80000","8.80000","14.80000",""
"LBW_PREVALENCE","PUBLISHED","2007","AFR","","","COD","11.6 [8.7-14.6]","11.60000","8.70000","14.60000",""
"LBW_PREVALENCE","PUBLISHED","2008","AFR","","","COD","11.5 [8.8-14.4]","11.50000","8.80000","14.40000",""
"LBW_PREVALENCE","PUBLISHED","2009","AFR","","","COD","11.4 [8.7-14.2]","11.40000","8.70000","14.20000",""
"LBW_PREVALENCE","PUBLISHED","2010","AFR","","","COD","11.3 [8.8-14.4]","11.30000","8.80000","14.40000",""
"LBW_PREVALENCE","PUBLISHED","2011","AFR","","","COD","11.2 [8.7-14.1]","11.20000","8.70000","14.10000",""
"LBW_PREVALENCE","PUBLISHED","2012","AFR","","","COD","11.1 [8.7-14.0]","11.10000","8.70000","14.00000",""
"LBW_PREVALENCE","PUBLISHED","2013","AFR","","","COD","11.0 [8.4-13.8]","11.00000","8.40000","13.80000",""
"LBW_PREVALENCE","PUBLISHED","2014","AFR","","","COD","10.9 [8.4-13.9]","10.90000","8.40000","13.90000",""
"LBW_PREVALENCE","PUBLISHED","2015","AFR","","","COD","10.8 [8.5-13.5]","10.80000","8.50000","13.50000",""
"LBW_PREVALENCE","PUBLISHED","2000","EUR","","","DNK","5.1 [4.8-5.5]","5.10000","4.80000","5.50000",""
"LBW_PREVALENCE","PUBLISHED","2001","EUR","","","DNK","5.2 [5.0-5.4]","5.20000","5.00000","5.40000",""
"LBW_PREVALENCE","PUBLISHED","2002","EUR","","","DNK","5.3 [5.1-5.4]","5.30000","5.10000","5.40000",""
"LBW_PREVALENCE","PUBLISHED","2003","EUR","","","DNK","5.3 [5.2-5.4]","5.30000","5.20000","5.40000",""
