"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SUBSTANCETYPE","Display Value","Numeric","Low","High","Comments"
"RSUD_880","PUBLISHED","2014","WPR","NRU","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","NRU","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","PHL","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","PLW","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","PLW","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","PNG","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","PNG","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","SEAR","PRK","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","SEAR","PRK","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","EMR","QAT","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","EMR","QAT","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","EUR","RUS","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","EUR","RUS","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","EMR","SAU","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","EMR","SAU","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","EMR","SDN","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","EMR","SDN","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","SEN","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","SEN","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","SLB","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","SLB","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","SLE","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","SLE","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","EUR","SMR","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","EUR","SMR","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","EMR","SOM","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","EMR","SOM","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","SSD","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","SSD","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","STP","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","STP","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","SWZ","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","SWZ","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","SYC","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","SYC","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","EMR","SYR","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","EMR","SYR","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","TCD","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","TCD","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","EUR","TKM","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","EUR","TKM","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","SEAR","TLS","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","SEAR","TLS","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","TON","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","TON","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","TUV","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","TUV","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","AMR","VCT","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","AMR","VCT","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","AMR","VEN","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","AMR","VEN","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","VNM","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","VNM","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","VUT","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","VUT","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","WSM","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","WPR","WSM","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","EMR","YEM","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","EMR","YEM","DRUGS","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","ZMB","ALCOHOL","No data","","","",""
"RSUD_880","PUBLISHED","2014","AFR","ZMB","DRUGS","No data","","","",""
