"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RSUDHWF","Display Value","Numeric","Low","High","Comments"
"RSUD_810","PUBLISHED","2014","AMR","GRD","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","GRD","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","GRD","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","GRD","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","GTM","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","GTM","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","GTM","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","GTM","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","GTM","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","GTM","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","GTM","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","GUY","ADDICTION_COUNSELLORS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","GUY","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","GUY","DOCTORS","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","GUY","NURSES","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","GUY","PSYCHIATRISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","GUY","PSYCHOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","GUY","SOCIAL_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","GUY","NARCOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","HND","ADDICTION_COUNSELLORS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","HND","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","HND","DOCTORS","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","HND","NURSES","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","HND","PSYCHIATRISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","HND","PSYCHOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","HND","SOCIAL_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","HND","NARCOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","HRV","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","HRV","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","HRV","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","HTI","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","HTI","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","HTI","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","HTI","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","HUN","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","HUN","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","HUN","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","HUN","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","HUN","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","HUN","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","HUN","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","IDN","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","IDN","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","IDN","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","IDN","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","IDN","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","IDN","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","IDN","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","IDN","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","IRL","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","IRL","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","IRL","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","IRL","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","IRL","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","IRL","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","IRL","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","IRL","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","IRN","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","IRN","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","IRN","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","IRN","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","IRQ","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","IRQ","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","IRQ","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","IRQ","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","IRQ","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ISL","ADDICTION_COUNSELLORS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","ISL","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ISL","DOCTORS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ISL","NURSES","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ISL","PSYCHIATRISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EMR","ISL","PSYCHOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ISL","SOCIAL_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ISL","NARCOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","ISR","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ISR","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ISR","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ISR","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ISR","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ISR","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ITA","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","ITA","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ITA","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ITA","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ITA","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","ITA","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ITA","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","ITA","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","JAM","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","JAM","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","JAM","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","JAM","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","JAM","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","JAM","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","KAZ","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","KAZ","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","KAZ","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","KAZ","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","KAZ","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","KAZ","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","KGZ","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","KGZ","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","KGZ","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","KHM","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","KHM","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","KHM","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","KOR","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","KOR","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","KOR","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","KOR","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","KWT","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","KWT","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","KWT","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","KWT","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","LAO","ADDICTION_COUNSELLORS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","LAO","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","WPR","LAO","DOCTORS","No","","","",""
"RSUD_810","PUBLISHED","2014","WPR","LAO","NURSES","No","","","",""
"RSUD_810","PUBLISHED","2014","WPR","LAO","PSYCHIATRISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","LAO","PSYCHOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EMR","LAO","SOCIAL_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","WPR","LAO","NARCOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EMR","LBN","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","LBN","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","LBY","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","LCA","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","LCA","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","LCA","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","LCA","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","LCA","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","LCA","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","LCA","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","LKA","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","LKA","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","LKA","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","LKA","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","LKA","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","LKA","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","LKA","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","LKA","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","LTU","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","LTU","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","LTU","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","LVA","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","LVA","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","LVA","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","MAR","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","MAR","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","MAR","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","MAR","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MDA","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","MDA","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MDA","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MDG","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MDG","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","MDG","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","MEX","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MEX","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","MEX","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","MEX","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","MEX","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","MEX","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MEX","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","MEX","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MKD","ADDICTION_COUNSELLORS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MKD","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MKD","DOCTORS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MKD","NURSES","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MKD","PSYCHIATRISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EMR","MKD","PSYCHOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MKD","SOCIAL_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MKD","NARCOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MLI","ADDICTION_COUNSELLORS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MLI","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MLI","DOCTORS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MLI","NURSES","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MLI","PSYCHIATRISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EMR","MLI","PSYCHOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MLI","SOCIAL_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MLI","NARCOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MLT","ADDICTION_COUNSELLORS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MLT","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MLT","DOCTORS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MLT","NURSES","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MLT","PSYCHIATRISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EMR","MLT","PSYCHOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MLT","SOCIAL_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MLT","NARCOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","MMR","ADDICTION_COUNSELLORS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MMR","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","MMR","DOCTORS","No","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","MMR","NURSES","No","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","MMR","PSYCHIATRISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EMR","MMR","PSYCHOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MMR","SOCIAL_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","MMR","NARCOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MNE","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MNE","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MNE","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","MNE","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","MNE","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MNE","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","MNG","ADDICTION_COUNSELLORS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MNG","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","WPR","MNG","DOCTORS","No","","","",""
"RSUD_810","PUBLISHED","2014","WPR","MNG","NURSES","No","","","",""
"RSUD_810","PUBLISHED","2014","WPR","MNG","PSYCHIATRISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EMR","MNG","PSYCHOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","MNG","SOCIAL_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","WPR","MNG","NARCOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MOZ","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MOZ","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MOZ","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","MOZ","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MRT","ADDICTION_COUNSELLORS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","MRT","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MRT","DOCTORS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MRT","NURSES","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MRT","PSYCHIATRISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MRT","PSYCHOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","MRT","SOCIAL_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MRT","NARCOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MUS","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MUS","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","MWI","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MWI","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MWI","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MWI","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","MWI","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","MYS","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NAM","ADDICTION_COUNSELLORS","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","NAM","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NAM","DOCTORS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NAM","NURSES","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NAM","PSYCHIATRISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NAM","PSYCHOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EMR","NAM","SOCIAL_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NAM","NARCOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NER","ADDICTION_COUNSELLORS","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","NER","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NER","DOCTORS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NER","NURSES","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NER","PSYCHIATRISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NER","PSYCHOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EMR","NER","SOCIAL_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NER","NARCOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NGA","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NGA","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","NGA","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NGA","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","NGA","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NLD","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","NLD","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NLD","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NLD","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NLD","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NLD","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","NLD","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NLD","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NOR","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","NOR","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NOR","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NOR","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NOR","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NOR","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","NOR","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NOR","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","NPL","ADDICTION_COUNSELLORS","No","","","",""
"RSUD_810","PUBLISHED","2014","AMR","NPL","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","NPL","DOCTORS","No","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","NPL","NURSES","No","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","NPL","PSYCHIATRISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NPL","PSYCHOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","WPR","NPL","SOCIAL_WORKERS","No","","","",""
"RSUD_810","PUBLISHED","2014","SEAR","NPL","NARCOLOGISTS","No","","","",""
"RSUD_810","PUBLISHED","2014","WPR","NZL","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","NZL","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","NZL","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","NZL","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","NZL","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","NZL","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","NZL","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","NZL","NARCOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","OMN","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","OMN","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","OMN","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","OMN","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","OMN","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","WPR","OMN","SOCIAL_WORKERS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EMR","PAK","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","PAN","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","PAN","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","EUR","PAN","PSYCHOLOGISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","PER","DOCTORS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","PER","NURSES","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AMR","PER","PSYCHIATRISTS","Yes","","","",""
"RSUD_810","PUBLISHED","2014","AFR","PER","PSYCHOLOGISTS","Yes","","","",""
