"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","PUBLICPRIVATESETTING","Display Value","Numeric","Low","High","Comments"
"RSUD_58","PUBLISHED","2008","EMR","OMN","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EMR","OMN","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_58","PUBLISHED","2008","EMR","OMN","PUBLIC_DRUG_TREATMENT_CENTERS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","POL","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","POL","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","POL","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","POL","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","POL","PRIVATE_PRACTICE","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","POL","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","MDA","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SRB","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SRB","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SRB","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SRB","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SRB","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SRB","PRIVATE_PRACTICE","no","","","",""
"RSUD_58","PUBLISHED","2008","WPR","SGP","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_58","PUBLISHED","2008","WPR","SGP","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_58","PUBLISHED","2008","WPR","SGP","PUBLIC_DRUG_TREATMENT_CENTERS","no","","","",""
"RSUD_58","PUBLISHED","2008","WPR","SGP","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_58","PUBLISHED","2008","WPR","SGP","PRIVATE_PRACTICE","no","","","",""
"RSUD_58","PUBLISHED","2008","WPR","SGP","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVK","PRIVATE_PRACTICE","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVK","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVK","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVK","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVK","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVK","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVN","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVN","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVN","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVN","PRIVATE_PRACTICE","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVN","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVN","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_58","PUBLISHED","2008","AFR","ZAF","PUBLIC_DRUG_TREATMENT_CENTERS","no","","","",""
"RSUD_58","PUBLISHED","2008","AFR","ZAF","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_58","PUBLISHED","2008","AFR","ZAF","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_58","PUBLISHED","2008","AFR","ZAF","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","AFR","ZAF","PRIVATE_PRACTICE","yes","","","",""
"RSUD_58","PUBLISHED","2008","AFR","ZAF","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ESP","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ESP","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ESP","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ESP","PRIVATE_PRACTICE","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ESP","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ESP","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SWE","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SWE","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SWE","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SWE","PRIVATE_PRACTICE","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SWE","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SWE","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","CHE","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","CHE","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","CHE","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","CHE","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","CHE","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","CHE","PRIVATE_PRACTICE","yes","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","THA","PUBLIC_DRUG_TREATMENT_CENTERS","Yes","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","THA","PRIVATE_TREATMENT_CENTERS","Yes","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","THA","PUBLIC_MENTAL_HEALTH_HOSPITALS","No","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","THA","PRIMARY_HEALTH_CARE","No","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","THA","PUBLIC_GENERAL_HOSPITALS","Yes","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","THA","PRIVATE_PRACTICE","Yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","UKR","PRIVATE_PRACTICE","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","UKR","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","UKR","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","UKR","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","UKR","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","UKR","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","MNE","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","MNE","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","MNE","PUBLIC_DRUG_TREATMENT_CENTERS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","MNE","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","MNE","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","MNE","PRIVATE_PRACTICE","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ALB","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","AFR","AGO","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","WPR","AUS","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","AUT","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","AMR","BHS","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","EMR","BHR","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","BLR","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","BEL","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","BGR","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","WPR","CHN","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","AMR","COL","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","HRV","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","CYP","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","DNK","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","EST","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","FIN","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","FRA","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","AFR","GMB","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","GEO","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","DEU","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","GRC","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","HUN","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ISL","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","IDN","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EMR","IRN","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","IRL","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ISR","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ITA","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","KGZ","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","LVA","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","LTU","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","LUX","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","WPR","MYS","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","MLT","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","AFR","MUS","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","AMR","MEX","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","MMR","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","NPL","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","NLD","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","WPR","NZL","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","NOR","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","EMR","OMN","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","POL","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SRB","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","WPR","SGP","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVK","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVN","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","AFR","ZAF","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ESP","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SWE","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","CHE","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","THA","COMMUNITY_PHARMACIES","No","","","",""
"RSUD_58","PUBLISHED","2008","EUR","UKR","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","MNE","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ALB","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","AFR","AGO","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","WPR","AUS","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","AUT","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","AMR","BHS","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EMR","BHR","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","BLR","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","BEL","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","BGR","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","WPR","CHN","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","AMR","COL","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","HRV","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","CYP","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","DNK","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","EST","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","FIN","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","FRA","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","AFR","GMB","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","GEO","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","DEU","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","GRC","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","HUN","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ISL","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","IDN","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EMR","IRN","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","IRL","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ISR","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ITA","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","KGZ","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","LVA","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","LTU","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","LUX","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","WPR","MYS","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","MLT","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","AFR","MUS","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","AMR","MEX","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","MMR","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","NPL","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","NLD","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","WPR","NZL","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","NOR","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EMR","OMN","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","POL","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","MDA","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SRB","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","WPR","SGP","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVK","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SVN","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","AFR","ZAF","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","ESP","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","SWE","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","CHE","PRISONS","yes","","","",""
"RSUD_58","PUBLISHED","2008","SEAR","THA","PRISONS","Yes","","","",""
"RSUD_58","PUBLISHED","2008","EUR","UKR","PRISONS","no","","","",""
"RSUD_58","PUBLISHED","2008","EUR","MNE","PRISONS","yes","","","",""
