"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RSUDHWF","Display Value","Numeric","Low","High","Comments"
"RSUD_750","PUBLISHED","2014","SEAR","LKA","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","LKA","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","LKA","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","LKA","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","LTU","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","LTU","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","LTU","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","LTU","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","LVA","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","LVA","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","LVA","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","MAR","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","MAR","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","MAR","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","MDA","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","MDA","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","MDA","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","MEX","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","MEX","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","MEX","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","MEX","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","MEX","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","MEX","OUTREACH_FIELD_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","MEX","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","MEX","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","MEX","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","MEX","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","MKD","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","MKD","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","MKD","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","MKD","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","MKD","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","MKD","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","MMR","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","MMR","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","MMR","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","MMR","OUTREACH_FIELD_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","MMR","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","MMR","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","MMR","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","MNG","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","MNG","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","MNG","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","MOZ","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","MOZ","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","MRT","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","MUS","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","MUS","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","MUS","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","MUS","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","MYS","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","NGA","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","NGA","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","NGA","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","NGA","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","NGA","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","NLD","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","NLD","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","NLD","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","NLD","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","NLD","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","NLD","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","NLD","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","NLD","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","NLD","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","NPL","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","NPL","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","NPL","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","NZL","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","NZL","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","NZL","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","NZL","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","NZL","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","NZL","OUTREACH_FIELD_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","NZL","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","NZL","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","NZL","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","NZL","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","OMN","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","OMN","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","OMN","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","OMN","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","OMN","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","OMN","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","OMN","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","PAK","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","PAN","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","PAN","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","PAN","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","PAN","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","PAN","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","PAN","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","PAN","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","PAN","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","PER","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","PER","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","PER","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","PER","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","PHL","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","PHL","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","PHL","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","PHL","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","PHL","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","PHL","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","PHL","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","PHL","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","PHL","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","POL","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","PRT","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","PRT","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","PRT","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","PRT","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","PRT","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","QAT","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","QAT","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","QAT","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","QAT","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","QAT","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","QAT","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","QAT","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","QAT","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","QAT","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","ROU","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","ROU","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","RUS","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","RUS","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","SAU","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","SAU","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","SAU","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","SAU","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","SAU","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","SAU","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","SDN","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","SDN","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","SDN","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","SGP","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","WPR","SGP","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","SLV","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","SLV","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","SLV","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","SLV","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","SLV","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SRB","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SRB","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SRB","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SRB","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SRB","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SRB","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","SUR","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","SUR","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","SUR","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","SUR","OUTREACH_FIELD_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","SUR","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","SUR","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","SUR","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","SUR","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SVK","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SVK","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SVK","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SVK","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SVN","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SVN","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SVN","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SVN","OUTREACH_FIELD_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SVN","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SVN","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SVN","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SVN","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SWE","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SWE","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SWE","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SWE","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SWE","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SWE","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SWE","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","SWE","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","SYC","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","SYC","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","SYC","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","THA","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","SEAR","THA","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","TJK","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","TJK","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","TJK","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","TJK","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","TUN","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","TUN","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","TUN","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","TUR","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","TUR","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","TUR","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","TUR","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","TUR","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","TUR","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","TZA","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","TZA","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","TZA","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","TZA","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","TZA","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","TZA","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","TZA","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","UGA","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","UGA","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","UGA","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","UGA","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","UGA","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","UGA","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","UKR","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","UKR","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","UKR","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","UKR","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","URY","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","URY","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","URY","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","URY","OUTREACH_FIELD_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","URY","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","URY","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","URY","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","URY","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","USA","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","USA","ADDICTION_COUNSELLORS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","USA","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","USA","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","USA","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","USA","OUTREACH_FIELD_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","USA","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","USA","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","USA","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AMR","USA","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EUR","UZB","NARCOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","YEM","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZAF","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZAF","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZAF","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZAF","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZAF","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZAF","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZAF","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZMB","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZMB","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZMB","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZMB","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZMB","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZMB","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZWE","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZWE","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZWE","NURSES_NOT_SPECIALIZED_IN_PSYCH","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZWE","OUTREACH_FIELD_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZWE","PSYCHIATRIC_NURSES","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZWE","PSYCHIATRISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZWE","PSYCHOLOGISTS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","AFR","ZWE","SOCIAL_WORKERS","Yes","","","",""
"RSUD_750","PUBLISHED","2014","EMR","AFG","DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED","No data","","","",""
"RSUD_750","PUBLISHED","2014","EMR","AFG","ADDICTION_COUNSELLORS","No data","","","",""
