"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","PUBLICPRIVATESETTING","Display Value","Numeric","Low","High","Comments"
"RSUD_59","PUBLISHED","2008","EUR","SVN","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_59","PUBLISHED","2008","EUR","SVN","PRIVATE_PRACTICE","yes","","","",""
"RSUD_59","PUBLISHED","2008","AFR","ZAF","PRIVATE_PRACTICE","yes","","","",""
"RSUD_59","PUBLISHED","2008","AFR","ZAF","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_59","PUBLISHED","2008","AFR","ZAF","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_59","PUBLISHED","2008","AFR","ZAF","PUBLIC_DRUG_TREATMENT_CENTERS","no","","","",""
"RSUD_59","PUBLISHED","2008","AFR","ZAF","PRISONS","no","","","",""
"RSUD_59","PUBLISHED","2008","AFR","ZAF","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_59","PUBLISHED","2008","EUR","SWE","PRIVATE_PRACTICE","no","","","",""
"RSUD_59","PUBLISHED","2008","EUR","SWE","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_59","PUBLISHED","2008","EUR","SWE","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_59","PUBLISHED","2008","EUR","SWE","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_59","PUBLISHED","2008","EUR","SWE","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_59","PUBLISHED","2008","EUR","SWE","PRISONS","no","","","",""
"RSUD_59","PUBLISHED","2008","EUR","CHE","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_59","PUBLISHED","2008","EUR","CHE","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_59","PUBLISHED","2008","EUR","CHE","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_59","PUBLISHED","2008","EUR","CHE","PRISONS","yes","","","",""
"RSUD_59","PUBLISHED","2008","EUR","CHE","PRIVATE_PRACTICE","yes","","","",""
"RSUD_59","PUBLISHED","2008","EUR","CHE","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_59","PUBLISHED","2008","EUR","UKR","PRIVATE_PRACTICE","no","","","",""
"RSUD_59","PUBLISHED","2008","EUR","UKR","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_59","PUBLISHED","2008","EUR","UKR","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_59","PUBLISHED","2008","EUR","UKR","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_59","PUBLISHED","2008","EUR","UKR","PRISONS","no","","","",""
"RSUD_59","PUBLISHED","2008","EUR","UKR","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
