"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","DRUG","Display Value","Numeric","Low","High","Comments"
"RSUD_69","PUBLISHED","2008","AMR","PAN","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","WPR","PNG","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","WPR","PNG","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","WPR","PNG","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","AMR","PRY","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","AMR","PRY","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AMR","PRY","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","WPR","PHL","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","WPR","PHL","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","WPR","PHL","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","POL","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","POL","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","POL","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","WPR","KOR","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","WPR","KOR","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","MDA","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","MDA","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","MDA","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","RUS","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","RUS","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","RUS","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","AFR","RWA","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","AFR","RWA","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","AFR","RWA","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","STP","GRADUAL_BENZODIAZEPINE_REDUCTN","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","STP","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","STP","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","EMR","SAU","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EMR","SAU","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EMR","SAU","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","SEN","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","SEN","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","AFR","SEN","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","SRB","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","SRB","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","SRB","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","AFR","SYC","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","AFR","SYC","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","SYC","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","SLE","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","SLE","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","SLE","GRADUAL_BENZODIAZEPINE_REDUCTN","no","","","",""
"RSUD_69","PUBLISHED","2008","WPR","SGP","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","WPR","SGP","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","WPR","SGP","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","SVK","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","SVK","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","SVK","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","SVN","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","SVN","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","SVN","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","ZAF","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","ZAF","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","ZAF","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","ESP","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","ESP","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","ESP","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","SEAR","LKA","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","SEAR","LKA","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","SEAR","LKA","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EMR","SDN","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","EMR","SDN","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","AFR","SWZ","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","AFR","SWZ","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","SWZ","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","SWE","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","SWE","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","SWE","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","EMR","SYR","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","EMR","SYR","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","TJK","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","TJK","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","TJK","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","SEAR","THA","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","SEAR","THA","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","SEAR","THA","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","SEAR","TLS","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","SEAR","TLS","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","SEAR","TLS","GRADUAL_BENZODIAZEPINE_REDUCTN","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","TGO","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","TGO","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","TGO","GRADUAL_BENZODIAZEPINE_REDUCTN","no","","","",""
"RSUD_69","PUBLISHED","2008","EMR","TUN","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EMR","TUN","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","EMR","TUN","GRADUAL_BENZODIAZEPINE_REDUCTN","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","TUR","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","TUR","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","TUR","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","UGA","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","AFR","UGA","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","UGA","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","UKR","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","UKR","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","UKR","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","AMR","URY","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","AMR","URY","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","AMR","URY","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","UZB","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","UZB","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","UZB","GRADUAL_BENZODIAZEPINE_REDUCTN","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","ZMB","GRADUAL_BENZODIAZEPINE_REDUCTN","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","ZMB","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","ZMB","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","ZWE","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","ZWE","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","AFR","ZWE","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","MNE","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
"RSUD_69","PUBLISHED","2008","EUR","MNE","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","EUR","MNE","CARBAMAZEPINE","yes","","","",""
"RSUD_69","PUBLISHED","2008","AFR","CIV","FLUMAZENIL_INFUSION","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","CIV","CARBAMAZEPINE","no","","","",""
"RSUD_69","PUBLISHED","2008","AFR","CIV","GRADUAL_BENZODIAZEPINE_REDUCTN","yes","","","",""
