"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"fullv","EQ_DHS","PUBLISHED","2012","AFR","NER","NHLM","","","","","50.3 [46.6-53.9]","50.28011","46.61301","53.94421",""
"fullv","EQ_DHS","PUBLISHED","1999","AFR","NGA","NHLM","","","","","6.3 [4.3-8.9]","6.25749","4.34108","8.94084",""
"fullv","EQ_DHS","PUBLISHED","1999","AFR","NGA","SHLM","","","","","36.4 [30.7-42.5]","36.41177","30.73637","42.49222",""
"fullv","EQ_DHS","PUBLISHED","2003","AFR","NGA","SHLM","","","","","30.3 [22.1-40.0]","30.29527","22.05320","40.03555",""
"fullv","EQ_DHS","PUBLISHED","2008","AFR","NGA","PRLM","","","","","23.1 [20.2-26.4]","23.12890","20.17762","26.36924",""
"fullv","EQ_DHS","PUBLISHED","2013","AFR","NGA","NHLM","","","","","7.1 [5.7-8.8]","7.10004","5.72006","8.78193",""
"fullv","EQ_RHS","PUBLISHED","1992","AMR","NIC","SHLM","","","","","82.6 [77.2-86.9]","82.57963","77.24944","86.87321",""
"fullv","EQ_DHS","PUBLISHED","2001","AMR","NIC","PRLM","","","","","71.6 [67.0-75.9]","71.63686","66.96671","75.88452",""
"fullv","EQ_RHS","PUBLISHED","2006","AMR","NIC","PRLM","","","","","83.5 [79.3-87.1]","83.53744","79.25537","87.07970",""
"fullv","EQ_DHS","PUBLISHED","2001","SEAR","NPL","NHLM","","","","","57.0 [51.9-62.0]","57.02132","51.85725","62.03698",""
"fullv","EQ_DHS","PUBLISHED","2001","SEAR","NPL","SHLM","","","","","90.0 [84.1-93.9]","90.02563","84.13606","93.88752",""
"fullv","EQ_DHS","PUBLISHED","2006","SEAR","NPL","SHLM","","","","","98.1 [95.8-99.1]","98.06907","95.83279","99.11634",""
"fullv","EQ_DHS","PUBLISHED","2011","SEAR","NPL","PRLM","","","","","94.6 [88.6-97.5]","94.61957","88.61494","97.54501",""
"fullv","EQ_DHS","PUBLISHED","2006","EMR","PAK","NHLM","","","","","37.7 [34.1-41.3]","37.67722","34.14603","41.34432",""
"fullv","EQ_DHS","PUBLISHED","2012","EMR","PAK","NHLM","","","","","40.1 [35.6-44.7]","40.08109","35.60316","44.73100",""
"fullv","EQ_DHS","PUBLISHED","2012","EMR","PAK","SHLM","","","","","75.0 [69.8-79.5]","74.98551","69.80604","79.53695",""
"fullv","EQ_DHS","PUBLISHED","1996","AMR","PER","PRLM","","","","","58.5 [54.7-62.2]","58.49775","54.66518","62.23017",""
"fullv","EQ_DHS","PUBLISHED","2000","AMR","PER","PRLM","","","","","61.1 [57.1-65.0]","61.13799","57.12950","65.00128",""
"fullv","EQ_DHS","PUBLISHED","2005","AMR","PER","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fullv","EQ_DHS","PUBLISHED","2006","AMR","PER","SHLM","","","","","69.5 [62.2-75.9]","69.46757","62.19391","75.88443",""
"fullv","EQ_DHS","PUBLISHED","2008","AMR","PER","PRLM","","","","","53.3 [46.2-60.3]","53.33986","46.21110","60.33480",""
"fullv","EQ_DHS","PUBLISHED","2010","AMR","PER","NHLM","","","","","65.8 [52.1-77.2]","65.75246","52.11974","77.20150",""
"fullv","EQ_DHS","PUBLISHED","2011","AMR","PER","NHLM","","","","","65.4 [46.9-80.2]","65.37085","46.85162","80.16856",""
"fullv","EQ_DHS","PUBLISHED","2011","AMR","PER","SHLM","","","","","75.2 [71.8-78.3]","75.22836","71.84580","78.32712",""
"fullv","EQ_DHS","PUBLISHED","2012","AMR","PER","SHLM","","","","","76.0 [72.4-79.3]","76.04760","72.44467","79.31395",""
"fullv","EQ_DHS","PUBLISHED","1998","WPR","PHL","PRLM","","","","","62.5 [57.2-67.5]","62.49701","57.21272","67.49942",""
"fullv","EQ_DHS","PUBLISHED","2008","WPR","PHL","NHLM","","","","","25.9 [13.0-44.9]","25.88481","13.01535","44.90953","Attention - Estimate is based on 25-49 cases."
"fullv","EQ_DHS","PUBLISHED","2013","WPR","PHL","SHLM","","","","","79.4 [76.8-81.8]","79.41871","76.77387","81.83363",""
"fullv","EQ_RHS","PUBLISHED","1998","AMR","PRY","PRLM","","","","","No data","","","","Not available."
"fullv","EQ_RHS","PUBLISHED","2004","AMR","PRY","PRLM","","","","","64.3 [58.6-69.6]","64.26852","58.59163","69.57132",""
"fullv","EQ_DHS","PUBLISHED","2000","AFR","RWA","NHLM","","","","","72.5 [67.7-76.9]","72.52745","67.72482","76.85961",""
"fullv","EQ_DHS","PUBLISHED","2000","AFR","RWA","SHLM","","","","","82.1 [74.9-87.6]","82.07593","74.87974","87.55330",""
"fullv","EQ_DHS","PUBLISHED","2005","AFR","RWA","SHLM","","","","","78.1 [70.3-84.3]","78.10760","70.27789","84.33450",""
"fullv","EQ_DHS","PUBLISHED","2014","AFR","RWA","PRLM","","","","","93.1 [91.0-94.7]","93.08768","90.95071","94.74914",""
"fullv","EQ_MICS","PUBLISHED","2014","EMR","SDN","NHLM","","","","","59.5 [54.3-64.4]","59.45028","54.26756","64.43063",""
"fullv","EQ_DHS","PUBLISHED","1997","AFR","SEN","NHLM","","","","","No data","","","","Not available."
"fullv","EQ_DHS","PUBLISHED","1997","AFR","SEN","SHLM","","","","","No data","","","","Not available."
"fullv","EQ_DHS","PUBLISHED","2010","AFR","SEN","PRLM","","","","","64.4 [58.7-69.7]","64.37292","58.69332","69.67506",""
"fullv","EQ_DHS","PUBLISHED","2012","AFR","SEN","PRLM","","","","","70.7 [59.8-79.6]","70.69804","59.79931","79.64765",""
"fullv","EQ_DHS","PUBLISHED","2015","AFR","SEN","NHLM","","","","","63.3 [58.1-68.2]","63.26560","58.06037","68.17886",""
"fullv","EQ_DHS","PUBLISHED","2015","AFR","SEN","SHLM","","","","","81.8 [68.7-90.2]","81.79971","68.66299","90.21426",""
"fullv","EQ_MICS","PUBLISHED","2005","AFR","SLE","SHLM","","","","","59.1 [49.4-68.1]","59.08908","49.44273","68.08302",""
"fullv","EQ_MICS","PUBLISHED","2010","AFR","SLE","PRLM","","","","","54.4 [46.6-61.9]","54.35348","46.64734","61.85671",""
"fullv","EQ_RHS","PUBLISHED","1993","AMR","SLV","NHLM","","","","","61.4 [51.1-70.8]","61.41079","51.13740","70.75928",""
"fullv","EQ_RHS","PUBLISHED","1998","AMR","SLV","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fullv","EQ_RHS","PUBLISHED","1998","AMR","SLV","SHLM","","","","","86.0 [80.1-90.3]","85.95686","80.14091","90.27621",""
"fullv","EQ_MICS","PUBLISHED","2014","AMR","SLV","PRLM","","","","","79.1 [73.2-83.9]","79.06695","73.20145","83.93047",""
"fullv","EQ_MICS","PUBLISHED","2005","EUR","SRB","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fullv","EQ_MICS","PUBLISHED","2010","EUR","SRB","SHLM","","","","","No data","","","","Not available."
"fullv","EQ_MICS","PUBLISHED","2010","AFR","SSD","PRLM","","","","","15.6 [10.9-21.9]","15.63320","10.89761","21.92039",""
"fullv","EQ_DHS","PUBLISHED","2008","AFR","STP","PRLM","","","","","77.7 [69.5-84.2]","77.72672","69.49754","84.23926",""
"fullv","EQ_MICS","PUBLISHED","2006","AMR","SUR","NHLM","","","","","No data","","","","Not available."
"fullv","EQ_MICS","PUBLISHED","2006","AMR","SUR","SHLM","","","","","No data","","","","Not available."
"fullv","EQ_MICS","PUBLISHED","2010","AMR","SUR","SHLM","","","","","No data","","","","Not available."
"fullv","EQ_MICS","PUBLISHED","2010","AFR","SWZ","PRLM","","","","","84.5 [77.5-89.6]","84.50264","77.47097","89.63330",""
"fullv","EQ_MICS","PUBLISHED","2006","EMR","SYR","NHLM","","","","","46.3 [40.1-52.6]","46.30970","40.13954","52.59498",""
"fullv","EQ_DHS","PUBLISHED","1996","AFR","TCD","NHLM","","","","","8.7 [6.5-11.7]","8.74930","6.47639","11.71993",""
"fullv","EQ_DHS","PUBLISHED","1996","AFR","TCD","SHLM","","","","","42.8 [29.0-57.9]","42.83871","29.03831","57.85087",""
"fullv","EQ_MICS","PUBLISHED","2010","AFR","TCD","PRLM","","","","","17.8 [14.2-22.2]","17.83612","14.19587","22.16868",""
"fullv","EQ_DHS","PUBLISHED","2014","AFR","TCD","PRLM","","","","","32.7 [27.0-39.0]","32.69241","26.97569","38.97403",""
"fullv","EQ_MICS","PUBLISHED","2006","AFR","TGO","NHLM","","","","","36.4 [30.6-42.7]","36.43422","30.58201","42.71718",""
"fullv","EQ_MICS","PUBLISHED","2006","AFR","TGO","SHLM","","","","","71.3 [61.5-79.5]","71.28598","61.45092","79.45090",""
"fullv","EQ_MICS","PUBLISHED","2010","AFR","TGO","SHLM","","","","","60.7 [51.2-69.4]","60.66230","51.21058","69.37788",""
"fullv","EQ_MICS","PUBLISHED","2005","SEAR","THA","PRLM","","","","","91.8 [88.9-94.0]","91.77443","88.89619","93.95730",""
"fullv","EQ_MICS","PUBLISHED","2005","EUR","TJK","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fullv","EQ_DHS","PUBLISHED","2012","EUR","TJK","NHLM","","","","","85.4 [72.6-92.8]","85.41119","72.62780","92.81508","Attention - Estimate is based on 25-49 cases."
"fullv","EQ_DHS","PUBLISHED","2012","EUR","TJK","SHLM","","","","","89.1 [86.2-91.5]","89.14684","86.24720","91.49541",""
"fullv","EQ_DHS","PUBLISHED","2009","SEAR","TLS","PRLM","","","","","54.0 [48.3-59.5]","53.96831","48.29849","59.53725",""
"fullv","EQ_MICS","PUBLISHED","2011","EMR","TUN","NHLM","","","","","86.5 [73.8-93.5]","86.45451","73.79755","93.53334",""
"fullv","EQ_DHS","PUBLISHED","1993","EUR","TUR","SHLM","","","","","81.9 [73.4-88.1]","81.89497","73.41301","88.10925",""
"fullv","EQ_DHS","PUBLISHED","2003","EUR","TUR","PRLM","","","","","60.2 [54.7-65.5]","60.23252","54.69410","65.52071",""
"fullv","EQ_DHS","PUBLISHED","1996","AFR","TZA","PRLM","","","","","74.7 [71.2-78.0]","74.74623","71.21069","77.98183",""
"fullv","EQ_DHS","PUBLISHED","2004","AFR","TZA","NHLM","","","","","56.1 [47.9-63.9]","56.09279","47.92452","63.94376",""
"fullv","EQ_DHS","PUBLISHED","2004","AFR","TZA","SHLM","","","","","79.2 [61.3-90.1]","79.18142","61.29725","90.13190",""
"fullv","EQ_DHS","PUBLISHED","2010","AFR","TZA","SHLM","","","","","87.7 [79.0-93.1]","87.66541","78.97594","93.07819",""
"fullv","EQ_DHS","PUBLISHED","1995","AFR","UGA","PRLM","","","","","48.6 [43.8-53.4]","48.57197","43.79631","53.37386",""
"fullv","EQ_DHS","PUBLISHED","2006","AFR","UGA","NHLM","","","","","39.2 [33.4-45.3]","39.18617","33.38723","45.30726",""
"fullv","EQ_DHS","PUBLISHED","2011","AFR","UGA","NHLM","","","","","45.3 [37.4-53.5]","45.31915","37.41446","53.46716",""
"fullv","EQ_DHS","PUBLISHED","2011","AFR","UGA","SHLM","","","","","61.8 [55.5-67.7]","61.79272","55.47046","67.73941",""
"fullv","EQ_MICS","PUBLISHED","2005","EUR","UKR","PRLM","","","","","No data","","","","Not available."
"fullv","EQ_DHS","PUBLISHED","2007","EUR","UKR","PRLM","","","","","No data","","","","Not available."
"fullv","EQ_MICS","PUBLISHED","2012","AMR","URY","NHLM","","","","","No data","","","","Not available."
"fullv","EQ_MICS","PUBLISHED","2012","AMR","URY","SHLM","","","","","No data","","","","Not available."
"fullv","EQ_DHS","PUBLISHED","1999","AMR","DOM","SHLM","","","","","40.3 [20.7-63.6]","40.33686","20.70262","63.64635","Attention - Estimate is based on 25-49 cases."
"fullv","EQ_DHS","PUBLISHED","1999","AMR","DOM","","FMLE","","","","21.0 [9.8-39.2]","20.96428","9.84505","39.18366","Attention - Estimate is based on 25-49 cases."
"fullv","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","URB","","","97.1 [89.3-99.3]","97.12141","89.31759","99.27084",""
"fullv","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","RUR","","","No data","","","","Not available."
"fullv","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","URB","","","73.2 [64.9-80.2]","73.22675","64.88039","80.19503",""
"fullv","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","RUR","","","65.9 [53.6-76.3]","65.86775","53.58461","76.33586",""
"fullv","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","URB","","","90.9 [84.1-95.0]","90.89516","84.10523","94.95843",""
"fullv","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","RUR","","","44.1 [35.8-52.7]","44.05235","35.76406","52.68602",""
"fullv","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","URB","","","50.8 [46.6-54.9]","50.75697","46.56230","54.94100",""
"fullv","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","RUR","","","26.1 [21.9-30.8]","26.10826","21.86552","30.84922",""
"fullv","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","URB","","","62.3 [55.5-68.7]","62.31441","55.45487","68.71358",""
"fullv","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","RUR","","","63.2 [58.0-68.2]","63.24216","57.97058","68.21507",""
"fullv","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","URB","","","81.7 [76.8-85.8]","81.74429","76.82072","85.81515",""
"fullv","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","RUR","","","57.7 [53.5-61.8]","57.70161","53.49947","61.79518",""
"fullv","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","URB","","","86.6 [81.8-90.3]","86.57958","81.80066","90.25314",""
"fullv","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","RUR","","","No data","","","","Not available."
"fullv","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","URB","","","87.6 [83.7-90.7]","87.61049","83.74774","90.65758",""
"fullv","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","RUR","","","78.3 [72.5-83.2]","78.30540","72.46909","83.19142",""
"fullv","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","RUR","","","98.0 [93.8-99.4]","98.01383","93.84265","99.37805",""
"fullv","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","URB","","","27.9 [24.0-32.2]","27.89563","23.95454","32.21048",""
"fullv","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","RUR","","","48.4 [43.6-53.2]","48.38188","43.59788","53.19572",""
"fullv","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","URB","","","78.1 [74.0-81.7]","78.09350","73.99702","81.70419",""
"fullv","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","RUR","","","55.2 [48.1-62.0]","55.15045","48.08823","62.01089",""
"fullv","EQ_DHS","PUBLISHED","1994","AFR","CIV","","","URB","","","54.2 [49.5-58.8]","54.17960","49.50369","58.78302",""
"fullv","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","URB","","","87.5 [82.9-91.0]","87.48335","82.87530","90.98629",""
"fullv","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","RUR","","","42.2 [37.1-47.5]","42.21241","37.09516","47.50252",""
"fullv","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","URB","","","49.1 [41.1-57.1]","49.06646","41.05978","57.12132",""
"fullv","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","RUR","","","42.5 [38.5-46.6]","42.49821","38.54171","46.55323",""
"fullv","EQ_DHS","PUBLISHED","2013","AFR","COD","","","URB","","","53.1 [48.8-57.3]","53.08080","48.77442","57.34179",""
"fullv","EQ_DHS","PUBLISHED","2005","AFR","COG","","","RUR","","","41.4 [32.2-51.2]","41.35154","32.18975","51.15385",""
"fullv","EQ_DHS","PUBLISHED","2011","AFR","COG","","","URB","","","47.8 [42.2-53.4]","47.80582","42.21814","53.44896",""
"fullv","EQ_DHS","PUBLISHED","1995","AMR","COL","","","RUR","","","61.1 [55.8-66.2]","61.14475","55.79836","66.23577",""
"fullv","EQ_DHS","PUBLISHED","2000","AMR","COL","","","URB","","","54.9 [50.3-59.4]","54.91693","50.34708","59.40531",""
"fullv","EQ_DHS","PUBLISHED","2005","AMR","COL","","","RUR","","","52.4 [48.3-56.4]","52.37381","48.28810","56.42799",""
"fullv","EQ_RHS","PUBLISHED","1992","AMR","CRI","","","URB","","","81.8 [75.0-87.1]","81.81818","75.01993","87.08482",""
"fullv","EQ_MICS","PUBLISHED","2011","AMR","CRI","","","RUR","","","90.8 [85.4-94.3]","90.75180","85.35983","94.29073",""
"fullv","EQ_MICS","PUBLISHED","2006","AMR","CUB","","","URB","","","No data","","","","Not available."
"fullv","EQ_MICS","PUBLISHED","2010","AMR","CUB","","","RUR","","","83.9 [69.4-92.3]","83.93229","69.37452","92.33466",""
"fullv","EQ_MICS","PUBLISHED","2014","AMR","CUB","","","URB","","","No data","","","","Not available."
"fullv","EQ_MICS","PUBLISHED","2006","EMR","DJI","","","RUR","","","22.5 [11.3-39.9]","22.53181","11.30195","39.90042","Attention - Estimate is based on 25-49 cases."
"fullv","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","URB","","","45.1 [42.2-48.1]","45.11780","42.18552","48.08438",""
"fullv","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","RUR","","","86.1 [83.3-88.5]","86.09476","83.31594","88.47477",""
"fullv","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","URB","","","70.5 [64.7-75.7]","70.51109","64.67603","75.74378",""
"fullv","EQ_RHS","PUBLISHED","1999","AMR","ECU","","","RUR","","","66.8 [62.0-71.2]","66.77170","61.99178","71.22948",""
"fullv","EQ_DHS","PUBLISHED","2014","EMR","EGY","","","URB","","","91.5 [88.9-93.6]","91.50507","88.86532","93.56432",""
"fullv","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","URB","","","49.6 [37.7-61.5]","49.55039","37.65297","61.49895",""
"fullv","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","RUR","","","20.6 [17.4-24.3]","20.64251","17.43967","24.26070",""
"fullv","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","URB","","","18.9 [14.5-24.1]","18.85723","14.54786","24.08336",""
"fullv","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","RUR","","","33.4 [27.4-40.0]","33.38993","27.39979","39.96869",""
"fullv","EQ_DHS","PUBLISHED","2008","AFR","GHA","","","URB","","","78.3 [71.6-83.8]","78.32836","71.61008","83.81611",""
"fullv","EQ_MICS","PUBLISHED","2011","AFR","GHA","","","RUR","","","86.7 [82.8-89.8]","86.69656","82.80029","89.81873",""
"fullv","EQ_DHS","PUBLISHED","2014","AFR","GHA","","","URB","","","76.6 [71.1-81.3]","76.61788","71.11561","81.34693",""
"fullv","EQ_DHS","PUBLISHED","1999","AFR","GIN","","","RUR","","","27.1 [22.7-32.0]","27.10577","22.74592","31.95563",""
"fullv","EQ_DHS","PUBLISHED","2005","AFR","GIN","","","URB","","","40.3 [31.6-49.7]","40.31279","31.55729","49.73236",""
"fullv","EQ_DHS","PUBLISHED","2012","AFR","GIN","","","RUR","","","33.5 [29.2-38.0]","33.46581","29.22504","37.99161",""
"fullv","EQ_DHS","PUBLISHED","1998","AMR","GTM","","","URB","","","55.2 [42.2-67.5]","55.21671","42.23492","67.52435",""
"fullv","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","RUR","","","56.3 [52.3-60.1]","56.26328","52.31162","60.13700",""
"fullv","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","URB","","","65.4 [60.5-70.1]","65.44403","60.48861","70.08530",""
"fullv","EQ_DHS","PUBLISHED","2014","AMR","GTM","","","RUR","","","57.7 [54.5-60.8]","57.69000","54.46856","60.84735",""
"fullv","EQ_MICS","PUBLISHED","2006","AMR","GUY","","","URB","","","83.1 [71.9-90.4]","83.05215","71.85343","90.39106",""
"fullv","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","RUR","","","64.3 [58.5-69.7]","64.32046","58.50713","69.74055",""
"fullv","EQ_DHS","PUBLISHED","2011","AMR","HND","","","URB","","","82.7 [79.0-85.8]","82.66480","78.99503","85.80860",""
"fullv","EQ_DHS","PUBLISHED","1994","AMR","HTI","","","RUR","","","25.6 [20.5-31.5]","25.60976","20.52641","31.45375",""
"fullv","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","URB","","","33.6 [26.3-41.7]","33.56701","26.29431","41.71284",""
"fullv","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","RUR","","","39.7 [34.2-45.6]","39.73216","34.18344","45.55811",""
"fullv","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","URB","","","69.8 [66.4-73.1]","69.84153","66.36874","73.10104",""
"fullv","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","URB","","","57.7 [54.9-60.4]","57.65512","54.87645","60.38622",""
"fullv","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","RUR","","","37.5 [34.0-41.3]","37.53660","33.95108","41.26421",""
"fullv","EQ_MICS","PUBLISHED","2011","EMR","IRQ","","","URB","","","69.3 [67.0-71.4]","69.27804","67.04190","71.42712",""
"fullv","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","RUR","","","78.5 [71.3-84.3]","78.47108","71.25961","84.27244",""
"fullv","EQ_DHS","PUBLISHED","1995","EUR","KAZ","","","URB","","","29.2 [20.6-39.7]","29.23961","20.61254","39.67300",""
"fullv","EQ_DHS","PUBLISHED","1999","EUR","KAZ","","","RUR","","","72.1 [62.7-80.0]","72.14756","62.68368","79.97793",""
"fullv","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","URB","","","98.0 [96.0-99.0]","98.00342","96.04189","99.00296",""
"fullv","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","RUR","","","86.6 [81.2-90.6]","86.58670","81.15150","90.63545",""
"fullv","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","URB","","","80.7 [76.5-84.3]","80.70499","76.50600","84.30744",""
"fullv","EQ_DHS","PUBLISHED","1993","AFR","KEN","","","RUR","","","77.8 [74.9-80.5]","77.84888","74.91792","80.52637",""
"fullv","EQ_MICS","PUBLISHED","2005","EUR","KGZ","","","URB","","","48.0 [39.9-56.2]","47.99763","39.89264","56.20940",""
"fullv","EQ_DHS","PUBLISHED","2012","EUR","KGZ","","","RUR","","","80.9 [76.1-85.0]","80.92493","76.10760","84.96286",""
"fullv","EQ_MICS","PUBLISHED","2014","EUR","KGZ","","","URB","","","79.8 [74.0-84.7]","79.83615","73.96204","84.65994",""
"fullv","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","RUR","","","39.0 [35.3-42.9]","39.03144","35.28943","42.90715",""
"fullv","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","URB","","","69.4 [62.9-75.1]","69.37685","62.94946","75.12977",""
"fullv","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","RUR","","","77.4 [73.7-80.7]","77.39003","73.71165","80.68857",""
"fullv","EQ_MICS","PUBLISHED","2012","AMR","LCA","","","URB","","","No data","","","","Not available."
"fullv","EQ_DHS","PUBLISHED","2004","AFR","LSO","","","RUR","","","68.5 [63.5-73.1]","68.49117","63.46390","73.11967",""
"fullv","EQ_DHS","PUBLISHED","2009","AFR","LSO","","","URB","","","71.5 [61.4-79.7]","71.45319","61.40867","79.74564",""
"fullv","EQ_DHS","PUBLISHED","2014","AFR","LSO","","","RUR","","","69.8 [64.6-74.6]","69.82984","64.58949","74.59966",""
"fullv","EQ_RHS","PUBLISHED","1997","EUR","MDA","","","RUR","","","No data","","","","Not available."
"fullv","EQ_DHS","PUBLISHED","2009","SEAR","MDV","","","URB","","","91.4 [83.7-95.7]","91.44797","83.65047","95.71705",""
"fullv","EQ_MICS","PUBLISHED","2015","AMR","MEX","","","RUR","","","60.6 [53.0-67.6]","60.55553","53.00156","67.63672",""
"fullv","EQ_MICS","PUBLISHED","2005","EUR","MKD","","","URB","","","79.2 [69.9-86.3]","79.23975","69.86338","86.27210",""
"fullv","EQ_MICS","PUBLISHED","2011","EUR","MKD","","","RUR","","","98.1 [94.9-99.3]","98.09806","94.93173","99.30083",""
"fullv","EQ_DHS","PUBLISHED","2015","SEAR","MMR","","","URB","","","67.6 [59.8-74.5]","67.62511","59.84809","74.53668",""
"fullv","EQ_MICS","PUBLISHED","2005","EUR","MNE","","","RUR","","","67.6 [54.3-78.6]","67.60576","54.29137","78.57250",""
"fullv","EQ_MICS","PUBLISHED","2013","EUR","MNE","","","URB","","","67.9 [58.0-76.5]","67.93928","58.00266","76.47829",""
"fullv","EQ_MICS","PUBLISHED","2005","WPR","MNG","","","RUR","","","75.2 [69.0-80.5]","75.23030","69.04909","80.52522",""
"fullv","EQ_MICS","PUBLISHED","2010","WPR","MNG","","","URB","","","80.3 [74.5-85.1]","80.30797","74.45465","85.08869",""
"fullv","EQ_MICS","PUBLISHED","2013","WPR","MNG","","","RUR","","","91.9 [88.1-94.6]","91.94982","88.09968","94.63024",""
"fullv","EQ_MICS","PUBLISHED","2011","AFR","MRT","","","URB","","","19.9 [16.3-24.0]","19.85952","16.28603","23.99238",""
"fullv","EQ_DHS","PUBLISHED","2000","AFR","MWI","","","RUR","","","69.1 [66.4-71.6]","69.07200","66.40391","71.61876",""
"fullv","EQ_DHS","PUBLISHED","2004","AFR","MWI","","","URB","","","70.7 [61.9-78.2]","70.72633","61.91500","78.21631",""
"fullv","EQ_MICS","PUBLISHED","2006","AFR","MWI","","","RUR","","","70.0 [67.5-72.4]","70.04560","67.54314","72.43387",""
"fullv","EQ_DHS","PUBLISHED","2010","AFR","MWI","","","URB","","","76.2 [68.5-82.5]","76.16650","68.47932","82.45917",""
"fullv","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","RUR","","","78.5 [76.4-80.5]","78.52041","76.37625","80.51960",""
"fullv","EQ_DHS","PUBLISHED","2006","AFR","NER","","","URB","","","49.9 [44.7-55.1]","49.89958","44.65591","55.14546",""
"fullv","EQ_DHS","PUBLISHED","2012","AFR","NER","","","RUR","","","49.7 [45.9-53.5]","49.69164","45.92362","53.46317",""
"fullv","EQ_DHS","PUBLISHED","1999","AFR","NGA","","","URB","","","31.7 [26.1-37.8]","31.69716","26.14285","37.82713",""
"fullv","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","RUR","","","8.0 [4.9-12.6]","7.95487","4.91433","12.62681",""
"fullv","EQ_DHS","PUBLISHED","2008","AFR","NGA","","","RUR","","","16.3 [14.6-18.1]","16.29353","14.63848","18.09602",""
"fullv","EQ_RHS","PUBLISHED","2006","AMR","NIC","","","URB","","","88.1 [83.8-91.3]","88.05527","83.79695","91.31051",""
"fullv","EQ_DHS","PUBLISHED","1996","SEAR","NPL","","","RUR","","","41.5 [37.1-46.1]","41.54028","37.13511","46.08493",""
"fullv","EQ_DHS","PUBLISHED","2001","SEAR","NPL","","","URB","","","74.9 [63.4-83.7]","74.87904","63.40659","83.68048",""
"fullv","EQ_DHS","PUBLISHED","2006","SEAR","NPL","","","RUR","","","82.4 [78.2-85.9]","82.35155","78.16066","85.88348",""
"fullv","EQ_MICS","PUBLISHED","2013","AMR","PAN","","","URB","","","54.2 [46.5-61.7]","54.20544","46.53204","61.68439",""
"fullv","EQ_DHS","PUBLISHED","1996","AMR","PER","","","RUR","","","60.1 [56.0-64.0]","60.09106","56.03738","64.01102",""
"fullv","EQ_DHS","PUBLISHED","2000","AMR","PER","","","URB","","","71.6 [67.9-75.1]","71.59222","67.85564","75.05413",""
