"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SUBSTANCETYPE","Display Value","Numeric","Low","High","Comments"
"RSUD_560","PUBLISHED","2014","EUR","MLT","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","MLT","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","MLT","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","MLT","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","MNE","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","MNE","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","MNE","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","MNE","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","MNG","ALCOHOL","No","","","",""
"RSUD_560","PUBLISHED","2014","WPR","MNG","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","WPR","MNG","TOBACCO","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MOZ","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MOZ","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MOZ","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MOZ","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MRT","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MUS","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MUS","TOBACCO","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MUS","PRESCRIPTION_DRUGS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MUS","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MWI","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MWI","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","MWI","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","NAM","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","NER","ALCOHOL","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","NER","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","NER","TOBACCO","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","NER","PRESCRIPTION_DRUGS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","NGA","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","NGA","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","NGA","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","NGA","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","NLD","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","NLD","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","NLD","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","NLD","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","NOR","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","NOR","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","NOR","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","NOR","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","NPL","ALCOHOL","No","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","NPL","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","NPL","TOBACCO","No","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","NPL","PRESCRIPTION_DRUGS","No","","","",""
"RSUD_560","PUBLISHED","2014","WPR","NZL","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","NZL","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","NZL","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","NZL","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EMR","PAK","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","EMR","PAK","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EMR","PAK","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EMR","PAK","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","PAN","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","PAN","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","PAN","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","PAN","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","PER","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","PER","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","PER","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","PER","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","PHL","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","PHL","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","PHL","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","PHL","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","PNG","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","PNG","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","PNG","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","PNG","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","POL","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","POL","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","PRT","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","PRT","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","PRT","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","PRT","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","PRY","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","PRY","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","PRY","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","PRY","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","ROU","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","ROU","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","ROU","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","RUS","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","RUS","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","RUS","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","RUS","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","RWA","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","RWA","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","RWA","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","RWA","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SEN","ALCOHOL","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SEN","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SEN","TOBACCO","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SEN","PRESCRIPTION_DRUGS","No","","","",""
"RSUD_560","PUBLISHED","2014","WPR","SGP","ALCOHOL","No","","","",""
"RSUD_560","PUBLISHED","2014","WPR","SGP","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","WPR","SGP","TOBACCO","No","","","",""
"RSUD_560","PUBLISHED","2014","WPR","SGP","PRESCRIPTION_DRUGS","No","","","",""
"RSUD_560","PUBLISHED","2014","WPR","SLB","ALCOHOL","No","","","",""
"RSUD_560","PUBLISHED","2014","WPR","SLB","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","WPR","SLB","TOBACCO","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SLE","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SLE","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SLE","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SLE","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","SLV","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","SLV","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","SLV","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SOM","ALCOHOL","No","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SOM","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SOM","TOBACCO","No","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SOM","PRESCRIPTION_DRUGS","No","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SRB","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SRB","TOBACCO","No","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SRB","PRESCRIPTION_DRUGS","No","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SRB","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","SUR","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","SUR","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","SUR","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","SUR","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SVK","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SVK","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SVK","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SVK","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SVN","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SVN","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SVN","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SVN","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SWE","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SWE","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","SWE","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SYC","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SYC","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SYC","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","SYC","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SYR","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SYR","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EMR","SYR","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","TCD","ALCOHOL","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","TCD","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","TCD","TOBACCO","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","TCD","PRESCRIPTION_DRUGS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","TGO","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","TGO","PRESCRIPTION_DRUGS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","TGO","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","TGO","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","THA","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","THA","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","THA","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","THA","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EMR","TUN","ALCOHOL","No","","","",""
"RSUD_560","PUBLISHED","2014","EMR","TUN","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","EMR","TUN","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EMR","TUN","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","TUR","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","TUR","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","TUR","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","TUR","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","TZA","ALCOHOL","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","TZA","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","TZA","TOBACCO","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","TZA","PRESCRIPTION_DRUGS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","UGA","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","UGA","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","UGA","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","UKR","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","UKR","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","UKR","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","UKR","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","URY","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","URY","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","URY","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","URY","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","USA","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","AMR","USA","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","USA","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AMR","USA","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","UZB","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EUR","UZB","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","VNM","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","WPR","VUT","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","WPR","VUT","PRESCRIPTION_DRUGS","No","","","",""
"RSUD_560","PUBLISHED","2014","WPR","VUT","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","WPR","VUT","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EMR","YEM","ALCOHOL","No","","","",""
"RSUD_560","PUBLISHED","2014","EMR","YEM","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","EMR","YEM","TOBACCO","No","","","",""
"RSUD_560","PUBLISHED","2014","EMR","YEM","PRESCRIPTION_DRUGS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ZAF","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ZAF","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ZAF","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ZAF","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ZMB","CANNABIS","No","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ZMB","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ZMB","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ZMB","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ZWE","ALCOHOL","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ZWE","CANNABIS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ZWE","TOBACCO","Yes","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ZWE","PRESCRIPTION_DRUGS","Yes","","","",""
"RSUD_560","PUBLISHED","2014","EMR","AFG","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","AGO","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","AGO","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","AGO","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","AGO","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","ATG","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","ATG","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","ATG","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","ATG","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","AUT","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","AUT","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","AUT","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","AUT","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","BEL","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","BEL","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","BEL","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","BEL","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","BGR","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","BGR","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","BGR","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","BGR","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","BHR","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","BHR","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","BHR","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","BHS","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","BHS","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","BHS","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","BHS","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","BOL","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","CAF","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","CAF","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","CAF","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","CAF","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","CHE","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","CHE","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","CMR","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","CMR","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","CMR","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","CMR","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","COG","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","COG","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","COK","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","COK","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","COK","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","WPR","COK","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","COL","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","CPV","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","CPV","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","CPV","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","CPV","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","DMA","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","DMA","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","DMA","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","DMA","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","EGY","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","EGY","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","EGY","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","EGY","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ERI","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ERI","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ERI","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","ERI","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","EST","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","EST","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","EST","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","EST","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GHA","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GHA","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GHA","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GHA","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GIN","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GIN","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GIN","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GIN","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GMB","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GMB","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GMB","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GMB","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GNB","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GNB","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GNB","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GNB","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GNQ","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GNQ","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GNQ","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","GNQ","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","GRD","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","GRD","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","GRD","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","GRD","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","HND","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","HND","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","HND","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","HND","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","HTI","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","HTI","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","HTI","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","HTI","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","IDN","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","SEAR","IDN","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","JOR","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","JOR","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","JOR","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","EMR","JOR","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","EUR","KAZ","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","KEN","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","KEN","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","KEN","TOBACCO","No data","","","",""
"RSUD_560","PUBLISHED","2014","AFR","KEN","PRESCRIPTION_DRUGS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","KNA","ALCOHOL","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","KNA","CANNABIS","No data","","","",""
"RSUD_560","PUBLISHED","2014","AMR","KNA","TOBACCO","No data","","","",""
