"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"BP_03","PUBLISHED","2002","EUR","","FIN","YEARS18-PLUS","FMLE","28.8 [24.4-33.3]","28.80000","24.40000","33.30000",""
"BP_03","PUBLISHED","2012","EUR","","FIN","YEARS18-PLUS","FMLE","24.6 [19.3-30.2]","24.60000","19.30000","30.20000",""
"BP_03","PUBLISHED","1978","EUR","","FRA","YEARS18-PLUS","FMLE","39.6 [30.4-49.1]","39.60000","30.40000","49.10000",""
"BP_03","PUBLISHED","1979","EUR","","FRA","YEARS18-PLUS","FMLE","39.1 [30.6-48.2]","39.10000","30.60000","48.20000",""
"BP_03","PUBLISHED","1987","AFR","","GMB","YEARS18-PLUS","FMLE","20.7 [14.8-27.6]","20.70000","14.80000","27.60000",""
"BP_03","PUBLISHED","1989","AFR","","GMB","YEARS18-PLUS","FMLE","20.5 [14.9-27.2]","20.50000","14.90000","27.20000",""
"BP_03","PUBLISHED","1999","AFR","","GMB","YEARS18-PLUS","FMLE","20.9 [15.7-27.1]","20.90000","15.70000","27.10000",""
"BP_03","PUBLISHED","2005","AFR","","GMB","YEARS18-PLUS","FMLE","20.4 [15.4-26.1]","20.40000","15.40000","26.10000",""
"BP_03","PUBLISHED","2003","AMR","","GTM","YEARS18-PLUS","FMLE","17.1 [12.5-22.1]","17.10000","12.50000","22.10000",""
"BP_03","PUBLISHED","2009","AMR","","GTM","YEARS18-PLUS","FMLE","16.5 [11.8-21.7]","16.50000","11.80000","21.70000",""
"BP_03","PUBLISHED","1985","AFR","","GIN","YEARS18-PLUS","FMLE","22.8 [15.6-31.2]","22.80000","15.60000","31.20000",""
"BP_03","PUBLISHED","1988","AFR","","GIN","YEARS18-PLUS","FMLE","23.5 [16.5-31.6]","23.50000","16.50000","31.60000",""
"BP_03","PUBLISHED","1997","AMR","","GUY","YEARS18-PLUS","FMLE","16.5 [11.1-23.1]","16.50000","11.10000","23.10000",""
"BP_03","PUBLISHED","1983","EUR","","GRC","YEARS18-PLUS","FMLE","33.9 [26.2-42.0]","33.90000","26.20000","42.00000",""
"BP_03","PUBLISHED","1985","EUR","","GRC","YEARS18-PLUS","FMLE","33.4 [26.1-41.0]","33.40000","26.10000","41.00000",""
"BP_03","PUBLISHED","1992","EUR","","GRC","YEARS18-PLUS","FMLE","31.0 [24.3-37.8]","31.00000","24.30000","37.80000",""
"BP_03","PUBLISHED","2009","EUR","","GRC","YEARS18-PLUS","FMLE","25.2 [18.8-32.1]","25.20000","18.80000","32.10000",""
"BP_03","PUBLISHED","1990","EUR","","ITA","YEARS18-PLUS","FMLE","36.0 [31.4-40.7]","36.00000","31.40000","40.70000",""
"BP_03","PUBLISHED","1995","EUR","","ITA","YEARS18-PLUS","FMLE","34.8 [30.6-39.4]","34.80000","30.60000","39.40000",""
"BP_03","PUBLISHED","2004","EUR","","ITA","YEARS18-PLUS","FMLE","32.4 [28.1-36.8]","32.40000","28.10000","36.80000",""
"BP_03","PUBLISHED","2011","EUR","","ITA","YEARS18-PLUS","FMLE","29.3 [23.4-35.2]","29.30000","23.40000","35.20000",""
"BP_03","PUBLISHED","2012","EUR","","ITA","YEARS18-PLUS","FMLE","28.9 [22.6-35.2]","28.90000","22.60000","35.20000",""
"BP_03","PUBLISHED","2003","AMR","","GUY","YEARS18-PLUS","FMLE","16.6 [11.2-23.1]","16.60000","11.20000","23.10000",""
"BP_03","PUBLISHED","2011","AMR","","GUY","YEARS18-PLUS","FMLE","16.9 [11.0-24.0]","16.90000","11.00000","24.00000",""
"BP_03","PUBLISHED","2012","AMR","","GUY","YEARS18-PLUS","FMLE","17.2 [11.0-24.9]","17.20000","11.00000","24.90000",""
"BP_03","PUBLISHED","2014","AMR","","HND","YEARS18-PLUS","FMLE","15.9 [10.0-23.1]","15.90000","10.00000","23.10000",""
"BP_03","PUBLISHED","1975","EUR","","HUN","YEARS18-PLUS","FMLE","44.4 [32.8-56.3]","44.40000","32.80000","56.30000",""
"BP_03","PUBLISHED","1989","EUR","","HUN","YEARS18-PLUS","FMLE","42.3 [35.0-49.7]","42.30000","35.00000","49.70000",""
"BP_03","PUBLISHED","1991","EUR","","HUN","YEARS18-PLUS","FMLE","41.8 [34.3-49.1]","41.80000","34.30000","49.10000",""
"BP_03","PUBLISHED","2007","EUR","","HUN","YEARS18-PLUS","FMLE","35.6 [28.8-42.5]","35.60000","28.80000","42.50000",""
"BP_03","PUBLISHED","2008","SEAR","","IND","YEARS18-PLUS","FMLE","21.5 [18.2-24.8]","21.50000","18.20000","24.80000",""
"BP_03","PUBLISHED","2009","SEAR","","IND","YEARS18-PLUS","FMLE","21.7 [18.3-25.2]","21.70000","18.30000","25.20000",""
"BP_03","PUBLISHED","1975","SEAR","","IDN","YEARS18-PLUS","FMLE","17.2 [8.9-27.3]","17.20000","8.90000","27.30000",""
"BP_03","PUBLISHED","1976","SEAR","","IDN","YEARS18-PLUS","FMLE","17.3 [9.4-26.9]","17.30000","9.40000","26.90000",""
"BP_03","PUBLISHED","2009","EMR","","IRQ","YEARS18-PLUS","FMLE","20.0 [14.9-25.9]","20.00000","14.90000","25.90000",""
"BP_03","PUBLISHED","2010","EMR","","IRQ","YEARS18-PLUS","FMLE","19.8 [14.4-25.8]","19.80000","14.40000","25.80000",""
"BP_03","PUBLISHED","1979","EUR","","IRL","YEARS18-PLUS","FMLE","30.4 [21.8-39.7]","30.40000","21.80000","39.70000",""
"BP_03","PUBLISHED","1980","EUR","","IRL","YEARS18-PLUS","FMLE","30.1 [21.9-39.0]","30.10000","21.90000","39.00000",""
"BP_03","PUBLISHED","1982","AFR","","KEN","YEARS18-PLUS","FMLE","16.5 [11.1-22.6]","16.50000","11.10000","22.60000",""
"BP_03","PUBLISHED","1990","AFR","","KEN","YEARS18-PLUS","FMLE","16.6 [11.6-22.1]","16.60000","11.60000","22.10000",""
"BP_03","PUBLISHED","1991","AFR","","KEN","YEARS18-PLUS","FMLE","16.6 [11.6-22.2]","16.60000","11.60000","22.20000",""
"BP_03","PUBLISHED","1992","AFR","","KEN","YEARS18-PLUS","FMLE","16.7 [11.6-22.3]","16.70000","11.60000","22.30000",""
"BP_03","PUBLISHED","1977","EMR","","KWT","YEARS18-PLUS","FMLE","30.8 [19.1-44.3]","30.80000","19.10000","44.30000",""
"BP_03","PUBLISHED","1989","WPR","","JPN","YEARS18-PLUS","FMLE","26.6 [23.4-29.8]","26.60000","23.40000","29.80000",""
"BP_03","PUBLISHED","1991","WPR","","JPN","YEARS18-PLUS","FMLE","26.2 [23.0-29.4]","26.20000","23.00000","29.40000",""
"BP_03","PUBLISHED","2005","WPR","","JPN","YEARS18-PLUS","FMLE","24.5 [21.5-27.6]","24.50000","21.50000","27.60000",""
"BP_03","PUBLISHED","2006","WPR","","JPN","YEARS18-PLUS","FMLE","24.5 [21.4-27.6]","24.50000","21.40000","27.60000",""
"BP_03","PUBLISHED","1977","EUR","","LUX","YEARS18-PLUS","FMLE","40.7 [30.1-51.4]","40.70000","30.10000","51.40000",""
"BP_03","PUBLISHED","1990","EUR","","LUX","YEARS18-PLUS","FMLE","35.1 [26.9-43.4]","35.10000","26.90000","43.40000",""
"BP_03","PUBLISHED","1991","EUR","","LUX","YEARS18-PLUS","FMLE","34.6 [26.6-43.0]","34.60000","26.60000","43.00000",""
"BP_03","PUBLISHED","1992","EUR","","LUX","YEARS18-PLUS","FMLE","34.1 [26.1-42.6]","34.10000","26.10000","42.60000",""
"BP_03","PUBLISHED","1994","EUR","","LUX","YEARS18-PLUS","FMLE","33.1 [25.2-41.6]","33.10000","25.20000","41.60000",""
"BP_03","PUBLISHED","1978","EMR","","KWT","YEARS18-PLUS","FMLE","30.4 [19.2-43.3]","30.40000","19.20000","43.30000",""
"BP_03","PUBLISHED","1984","EMR","","KWT","YEARS18-PLUS","FMLE","27.2 [18.3-37.5]","27.20000","18.30000","37.50000",""
"BP_03","PUBLISHED","1992","EMR","","KWT","YEARS18-PLUS","FMLE","23.4 [16.5-31.5]","23.40000","16.50000","31.50000",""
"BP_03","PUBLISHED","2012","EUR","","KGZ","YEARS18-PLUS","FMLE","21.6 [15.2-29.0]","21.60000","15.20000","29.00000",""
"BP_03","PUBLISHED","1978","WPR","","LAO","YEARS18-PLUS","FMLE","16.5 [9.3-25.9]","16.50000","9.30000","25.90000",""
"BP_03","PUBLISHED","1979","WPR","","LAO","YEARS18-PLUS","FMLE","16.8 [9.8-25.9]","16.80000","9.80000","25.90000",""
"BP_03","PUBLISHED","1980","WPR","","LAO","YEARS18-PLUS","FMLE","17.1 [10.2-25.7]","17.10000","10.20000","25.70000",""
"BP_03","PUBLISHED","1985","WPR","","LAO","YEARS18-PLUS","FMLE","17.7 [11.5-24.8]","17.70000","11.50000","24.80000",""
"BP_03","PUBLISHED","2012","EUR","","LVA","YEARS18-PLUS","FMLE","33.8 [25.6-42.6]","33.80000","25.60000","42.60000",""
"BP_03","PUBLISHED","1980","EMR","","LBN","YEARS18-PLUS","FMLE","30.2 [21.3-40.5]","30.20000","21.30000","40.50000",""
"BP_03","PUBLISHED","1989","EMR","","LBN","YEARS18-PLUS","FMLE","29.1 [21.7-37.1]","29.10000","21.70000","37.10000",""
"BP_03","PUBLISHED","2013","EMR","","LBN","YEARS18-PLUS","FMLE","17.0 [11.7-23.3]","17.00000","11.70000","23.30000",""
"BP_03","PUBLISHED","2000","AFR","","LBR","YEARS18-PLUS","FMLE","23.3 [17.4-29.9]","23.30000","17.40000","29.90000",""
"BP_03","PUBLISHED","2007","AFR","","LBR","YEARS18-PLUS","FMLE","22.3 [17.0-28.2]","22.30000","17.00000","28.20000",""
"BP_03","PUBLISHED","2008","AFR","","LBR","YEARS18-PLUS","FMLE","22.3 [16.9-28.2]","22.30000","16.90000","28.20000",""
"BP_03","PUBLISHED","2013","AFR","","LBR","YEARS18-PLUS","FMLE","22.0 [15.5-29.3]","22.00000","15.50000","29.30000",""
"BP_03","PUBLISHED","1985","WPR","","TUV","YEARS18-PLUS","MLE","21.8 [15.1-29.5]","21.80000","15.10000","29.50000",""
"BP_03","PUBLISHED","1986","WPR","","TUV","YEARS18-PLUS","MLE","21.7 [15.1-29.3]","21.70000","15.10000","29.30000",""
"BP_03","PUBLISHED","1993","WPR","","TUV","YEARS18-PLUS","MLE","22.3 [15.5-29.8]","22.30000","15.50000","29.80000",""
"BP_03","PUBLISHED","2000","WPR","","TUV","YEARS18-PLUS","MLE","23.1 [16.6-30.3]","23.10000","16.60000","30.30000",""
"BP_03","PUBLISHED","2003","EUR","","UKR","YEARS18-PLUS","MLE","37.0 [29.3-45.0]","37.00000","29.30000","45.00000",""
"BP_03","PUBLISHED","1979","AFR","","MDG","YEARS18-PLUS","FMLE","18.0 [11.0-26.4]","18.00000","11.00000","26.40000",""
"BP_03","PUBLISHED","1987","AFR","","MDG","YEARS18-PLUS","FMLE","18.8 [13.1-25.5]","18.80000","13.10000","25.50000",""
"BP_03","PUBLISHED","1994","AFR","","MDG","YEARS18-PLUS","FMLE","19.5 [13.8-26.0]","19.50000","13.80000","26.00000",""
"BP_03","PUBLISHED","2009","AFR","","MDG","YEARS18-PLUS","FMLE","21.0 [15.3-27.8]","21.00000","15.30000","27.80000",""
"BP_03","PUBLISHED","1977","AFR","","ZMB","YEARS18-PLUS","MLE","24.7 [15.5-35.6]","24.70000","15.50000","35.60000",""
"BP_03","PUBLISHED","2009","AFR","","ZMB","YEARS18-PLUS","MLE","21.1 [15.4-27.7]","21.10000","15.40000","27.70000",""
"BP_03","PUBLISHED","2011","AFR","","ZMB","YEARS18-PLUS","MLE","21.0 [14.8-28.2]","21.00000","14.80000","28.20000",""
"BP_03","PUBLISHED","1976","AFR","","ZWE","YEARS18-PLUS","MLE","23.1 [13.1-35.6]","23.10000","13.10000","35.60000",""
"BP_03","PUBLISHED","2010","EUR","","UKR","YEARS18-PLUS","MLE","35.2 [26.9-43.9]","35.20000","26.90000","43.90000",""
"BP_03","PUBLISHED","1976","EMR","","ARE","YEARS18-PLUS","MLE","34.0 [21.1-48.4]","34.00000","21.10000","48.40000",""
"BP_03","PUBLISHED","1985","EMR","","ARE","YEARS18-PLUS","MLE","28.2 [19.9-37.7]","28.20000","19.90000","37.70000",""
"BP_03","PUBLISHED","1995","AMR","","USA","YEARS18-PLUS","MLE","19.7 [16.3-23.3]","19.70000","16.30000","23.30000",""
"BP_03","PUBLISHED","1997","AMR","","USA","YEARS18-PLUS","MLE","19.2 [15.9-22.7]","19.20000","15.90000","22.70000",""
"BP_03","PUBLISHED","1998","AMR","","USA","YEARS18-PLUS","MLE","19.0 [15.7-22.4]","19.00000","15.70000","22.40000",""
"BP_03","PUBLISHED","2003","AMR","","USA","YEARS18-PLUS","MLE","18.2 [15.2-21.4]","18.20000","15.20000","21.40000",""
"BP_03","PUBLISHED","1975","WPR","","VUT","YEARS18-PLUS","MLE","18.8 [9.0-31.3]","18.80000","9.00000","31.30000",""
"BP_03","PUBLISHED","1981","WPR","","VUT","YEARS18-PLUS","MLE","18.8 [11.0-28.4]","18.80000","11.00000","28.40000",""
"BP_03","PUBLISHED","1982","WPR","","VUT","YEARS18-PLUS","MLE","18.8 [11.3-28.1]","18.80000","11.30000","28.10000",""
"BP_03","PUBLISHED","1992","WPR","","VUT","YEARS18-PLUS","MLE","19.3 [12.4-27.6]","19.30000","12.40000","27.60000",""
"BP_03","PUBLISHED","1993","WPR","","VNM","YEARS18-PLUS","MLE","18.5 [13.1-25.1]","18.50000","13.10000","25.10000",""
"BP_03","PUBLISHED","1999","WPR","","VNM","YEARS18-PLUS","MLE","19.3 [14.1-25.1]","19.30000","14.10000","25.10000",""
"BP_03","PUBLISHED","2001","WPR","","VNM","YEARS18-PLUS","MLE","19.6 [14.6-25.2]","19.60000","14.60000","25.20000",""
"BP_03","PUBLISHED","2002","WPR","","VNM","YEARS18-PLUS","MLE","19.8 [14.8-25.2]","19.80000","14.80000","25.20000",""
"BP_03","PUBLISHED","1975","AFR","","ZMB","YEARS18-PLUS","MLE","24.5 [14.5-36.4]","24.50000","14.50000","36.40000",""
"BP_03","PUBLISHED","1988","EUR","","AND","YEARS18-PLUS","FMLE","34.8 [26.7-43.1]","34.80000","26.70000","43.10000",""
"BP_03","PUBLISHED","1989","EUR","","AND","YEARS18-PLUS","FMLE","34.2 [26.3-42.5]","34.20000","26.30000","42.50000",""
"BP_03","PUBLISHED","1990","EUR","","AND","YEARS18-PLUS","FMLE","33.6 [25.8-41.7]","33.60000","25.80000","41.70000",""
"BP_03","PUBLISHED","2015","AFR","","AGO","YEARS18-PLUS","FMLE","21.6 [13.2-32.2]","21.60000","13.20000","32.20000",""
"BP_03","PUBLISHED","1989","EUR","","ALB","YEARS18-PLUS","FMLE","24.8 [17.9-32.2]","24.80000","17.90000","32.20000",""
"BP_03","PUBLISHED","1994","EUR","","ALB","YEARS18-PLUS","FMLE","25.5 [18.8-32.8]","25.50000","18.80000","32.80000",""
"BP_03","PUBLISHED","1997","EUR","","ALB","YEARS18-PLUS","FMLE","26.3 [19.6-33.5]","26.30000","19.60000","33.50000",""
"BP_03","PUBLISHED","2003","EUR","","ALB","YEARS18-PLUS","FMLE","27.6 [21.1-34.4]","27.60000","21.10000","34.40000",""
"BP_03","PUBLISHED","1987","EUR","","AND","YEARS18-PLUS","FMLE","35.3 [27.2-43.8]","35.30000","27.20000","43.80000",""
"BP_03","PUBLISHED","1975","AMR","","BLZ","YEARS18-PLUS","FMLE","27.1 [16.7-39.9]","27.10000","16.70000","39.90000",""
"BP_03","PUBLISHED","1983","AMR","","BLZ","YEARS18-PLUS","FMLE","22.7 [15.7-30.9]","22.70000","15.70000","30.90000",""
"BP_03","PUBLISHED","1990","AMR","","BLZ","YEARS18-PLUS","FMLE","19.8 [13.9-26.6]","19.80000","13.90000","26.60000",""
"BP_03","PUBLISHED","1988","AMR","","BRA","YEARS18-PLUS","FMLE","26.2 [20.5-32.5]","26.20000","20.50000","32.50000",""
"BP_03","PUBLISHED","2014","WPR","","BRN","YEARS18-PLUS","FMLE","14.3 [8.5-22.0]","14.30000","8.50000","22.00000",""
"BP_03","PUBLISHED","1980","EUR","","BGR","YEARS18-PLUS","FMLE","40.3 [30.6-50.2]","40.30000","30.60000","50.20000",""
"BP_03","PUBLISHED","1991","AMR","","BLZ","YEARS18-PLUS","FMLE","19.6 [13.8-26.3]","19.60000","13.80000","26.30000",""
"BP_03","PUBLISHED","1975","AMR","","ATG","YEARS18-PLUS","FMLE","20.2 [11.2-32.5]","20.20000","11.20000","32.50000",""
"BP_03","PUBLISHED","1982","AMR","","ATG","YEARS18-PLUS","FMLE","19.3 [12.5-27.9]","19.30000","12.50000","27.90000",""
"BP_03","PUBLISHED","1983","AMR","","ATG","YEARS18-PLUS","FMLE","19.1 [12.5-27.4]","19.10000","12.50000","27.40000",""
"BP_03","PUBLISHED","1990","EUR","","ARM","YEARS18-PLUS","FMLE","28.8 [20.4-38.1]","28.80000","20.40000","38.10000",""
"BP_03","PUBLISHED","2000","EUR","","ARM","YEARS18-PLUS","FMLE","28.6 [20.9-37.4]","28.60000","20.90000","37.40000",""
"BP_03","PUBLISHED","2015","EUR","","ARM","YEARS18-PLUS","FMLE","26.8 [17.6-37.2]","26.80000","17.60000","37.20000",""
"BP_03","PUBLISHED","1977","WPR","","AUS","YEARS18-PLUS","FMLE","32.1 [24.9-39.6]","32.10000","24.90000","39.60000",""
"BP_03","PUBLISHED","1994","EUR","","AZE","YEARS18-PLUS","FMLE","23.0 [16.0-31.2]","23.00000","16.00000","31.20000",""
"BP_03","PUBLISHED","2002","EUR","","AZE","YEARS18-PLUS","FMLE","21.9 [15.4-29.4]","21.90000","15.40000","29.40000",""
"BP_03","PUBLISHED","1979","AMR","","BHS","YEARS18-PLUS","FMLE","25.7 [17.1-36.3]","25.70000","17.10000","36.30000",""
"BP_03","PUBLISHED","1987","AMR","","BHS","YEARS18-PLUS","FMLE","23.2 [16.3-31.6]","23.20000","16.30000","31.60000",""
"BP_03","PUBLISHED","2003","SEAR","","BGD","YEARS18-PLUS","FMLE","19.5 [14.2-25.4]","19.50000","14.20000","25.40000",""
"BP_03","PUBLISHED","2007","SEAR","","BGD","YEARS18-PLUS","FMLE","19.6 [14.5-25.4]","19.60000","14.50000","25.40000",""
"BP_03","PUBLISHED","1981","AMR","","BRB","YEARS18-PLUS","FMLE","28.5 [20.5-38.0]","28.50000","20.50000","38.00000",""
"BP_03","PUBLISHED","1988","AMR","","BRB","YEARS18-PLUS","FMLE","25.4 [18.7-33.0]","25.40000","18.70000","33.00000",""
"BP_03","PUBLISHED","2014","EUR","","BEL","YEARS18-PLUS","FMLE","20.0 [13.9-27.6]","20.00000","13.90000","27.60000",""
"BP_03","PUBLISHED","1980","AMR","","BRA","YEARS18-PLUS","FMLE","27.3 [19.7-36.5]","27.30000","19.70000","36.50000",""
"BP_03","PUBLISHED","1986","AMR","","BRA","YEARS18-PLUS","FMLE","26.5 [20.5-33.2]","26.50000","20.50000","33.20000",""
"BP_03","PUBLISHED","1978","SEAR","","BTN","YEARS18-PLUS","FMLE","16.1 [8.7-25.8]","16.10000","8.70000","25.80000",""
"BP_03","PUBLISHED","1995","SEAR","","BTN","YEARS18-PLUS","FMLE","19.8 [14.1-26.5]","19.80000","14.10000","26.50000",""
"BP_03","PUBLISHED","2003","SEAR","","BTN","YEARS18-PLUS","FMLE","20.3 [15.1-26.3]","20.30000","15.10000","26.30000",""
"BP_03","PUBLISHED","1977","AMR","","BOL","YEARS18-PLUS","FMLE","19.0 [10.3-30.6]","19.00000","10.30000","30.60000",""
"BP_03","PUBLISHED","1979","AMR","","BRA","YEARS18-PLUS","FMLE","27.5 [19.3-37.2]","27.50000","19.30000","37.20000",""
"BP_03","PUBLISHED","1988","AMR","","CHL","YEARS18-PLUS","FMLE","25.6 [19.2-32.6]","25.60000","19.20000","32.60000",""
"BP_03","PUBLISHED","2001","AMR","","CAN","YEARS18-PLUS","FMLE","19.0 [14.7-23.8]","19.00000","14.70000","23.80000",""
"BP_03","PUBLISHED","2004","AMR","","CAN","YEARS18-PLUS","FMLE","18.2 [14.0-22.9]","18.20000","14.00000","22.90000",""
"BP_03","PUBLISHED","2012","AMR","","CAN","YEARS18-PLUS","FMLE","16.2 [11.4-21.8]","16.20000","11.40000","21.80000",""
"BP_03","PUBLISHED","1977","AFR","","CAF","YEARS18-PLUS","FMLE","24.9 [14.6-37.4]","24.90000","14.60000","37.40000",""
"BP_03","PUBLISHED","2012","AFR","","TCD","YEARS18-PLUS","FMLE","24.1 [17.4-32.4]","24.10000","17.40000","32.40000",""
"BP_03","PUBLISHED","2013","AFR","","TCD","YEARS18-PLUS","FMLE","24.2 [17.1-32.9]","24.20000","17.10000","32.90000",""
"BP_03","PUBLISHED","1978","AMR","","CHL","YEARS18-PLUS","FMLE","30.2 [20.4-41.1]","30.20000","20.40000","41.10000",""
"BP_03","PUBLISHED","1981","AMR","","CHL","YEARS18-PLUS","FMLE","28.6 [20.3-37.9]","28.60000","20.30000","37.90000",""
"BP_03","PUBLISHED","1998","AFR","","COG","YEARS18-PLUS","FMLE","22.1 [15.4-30.1]","22.10000","15.40000","30.10000",""
"BP_03","PUBLISHED","2006","WPR","","CHN","YEARS18-PLUS","FMLE","18.0 [15.1-21.2]","18.00000","15.10000","21.20000",""
"BP_03","PUBLISHED","1983","EUR","","BGR","YEARS18-PLUS","FMLE","40.4 [31.9-49.4]","40.40000","31.90000","49.40000",""
"BP_03","PUBLISHED","1990","EUR","","BGR","YEARS18-PLUS","FMLE","39.9 [31.9-48.3]","39.90000","31.90000","48.30000",""
"BP_03","PUBLISHED","2007","WPR","","CHN","YEARS18-PLUS","FMLE","18.1 [15.0-21.4]","18.10000","15.00000","21.40000",""
"BP_03","PUBLISHED","1996","AMR","","COL","YEARS18-PLUS","FMLE","18.6 [13.6-24.0]","18.60000","13.60000","24.00000",""
"BP_03","PUBLISHED","1999","AMR","","COL","YEARS18-PLUS","FMLE","18.1 [13.5-23.2]","18.10000","13.50000","23.20000",""
"BP_03","PUBLISHED","1992","AFR","","COG","YEARS18-PLUS","FMLE","23.7 [16.1-32.4]","23.70000","16.10000","32.40000",""
"BP_03","PUBLISHED","1993","AFR","","COG","YEARS18-PLUS","FMLE","23.5 [16.0-32.0]","23.50000","16.00000","32.00000",""
"BP_03","PUBLISHED","1989","AFR","","BDI","YEARS18-PLUS","FMLE","18.0 [11.0-26.8]","18.00000","11.00000","26.80000",""
"BP_03","PUBLISHED","2000","AFR","","BDI","YEARS18-PLUS","FMLE","20.6 [13.4-28.8]","20.60000","13.40000","28.80000",""
"BP_03","PUBLISHED","2006","AFR","","BDI","YEARS18-PLUS","FMLE","20.3 [13.6-28.1]","20.30000","13.60000","28.10000",""
"BP_03","PUBLISHED","2014","AFR","","BDI","YEARS18-PLUS","FMLE","21.7 [13.6-31.3]","21.70000","13.60000","31.30000",""
"BP_03","PUBLISHED","1992","WPR","","KHM","YEARS18-PLUS","FMLE","17.2 [11.8-23.6]","17.20000","11.80000","23.60000",""
"BP_03","PUBLISHED","2002","WPR","","KHM","YEARS18-PLUS","FMLE","19.7 [14.2-25.5]","19.70000","14.20000","25.50000",""
"BP_03","PUBLISHED","2010","WPR","","KHM","YEARS18-PLUS","FMLE","21.3 [15.5-27.6]","21.30000","15.50000","27.60000",""
"BP_03","PUBLISHED","2011","WPR","","KHM","YEARS18-PLUS","FMLE","21.5 [15.5-28.3]","21.50000","15.50000","28.30000",""
"BP_03","PUBLISHED","2000","AFR","","COG","YEARS18-PLUS","FMLE","21.6 [15.1-29.5]","21.60000","15.10000","29.50000",""
"BP_03","PUBLISHED","1985","AMR","","CRI","YEARS18-PLUS","FMLE","18.2 [12.6-25.3]","18.20000","12.60000","25.30000",""
"BP_03","PUBLISHED","1986","AMR","","CRI","YEARS18-PLUS","FMLE","18.2 [12.7-25.0]","18.20000","12.70000","25.00000",""
"BP_03","PUBLISHED","1995","EUR","","HRV","YEARS18-PLUS","FMLE","39.1 [31.9-46.5]","39.10000","31.90000","46.50000",""
"BP_03","PUBLISHED","2010","AMR","","CUB","YEARS18-PLUS","FMLE","22.1 [16.0-29.4]","22.10000","16.00000","29.40000",""
"BP_03","PUBLISHED","2011","AMR","","CUB","YEARS18-PLUS","FMLE","22.0 [15.8-29.5]","22.00000","15.80000","29.50000",""
"BP_03","PUBLISHED","2013","AMR","","CUB","YEARS18-PLUS","FMLE","22.0 [15.0-30.2]","22.00000","15.00000","30.20000",""
"BP_03","PUBLISHED","1989","EUR","","CYP","YEARS18-PLUS","FMLE","25.6 [18.7-33.3]","25.60000","18.70000","33.30000",""
"BP_03","PUBLISHED","1993","AMR","","CRI","YEARS18-PLUS","FMLE","18.1 [13.0-24.0]","18.10000","13.00000","24.00000",""
"BP_03","PUBLISHED","1999","AMR","","CRI","YEARS18-PLUS","FMLE","17.6 [12.9-22.9]","17.60000","12.90000","22.90000",""
"BP_03","PUBLISHED","2011","AFR","","CIV","YEARS18-PLUS","FMLE","20.3 [14.6-27.0]","20.30000","14.60000","27.00000",""
"BP_03","PUBLISHED","2012","AFR","","CIV","YEARS18-PLUS","FMLE","20.1 [14.2-27.2]","20.10000","14.20000","27.20000",""
"BP_03","PUBLISHED","1979","EUR","","HRV","YEARS18-PLUS","FMLE","39.9 [30.0-50.5]","39.90000","30.00000","50.50000",""
"BP_03","PUBLISHED","1999","AFR","","ERI","YEARS18-PLUS","FMLE","19.8 [14.2-25.9]","19.80000","14.20000","25.90000",""
"BP_03","PUBLISHED","2009","AFR","","ERI","YEARS18-PLUS","FMLE","19.8 [14.5-25.9]","19.80000","14.50000","25.90000",""
"BP_03","PUBLISHED","2009","AFR","","ETH","YEARS18-PLUS","FMLE","23.1 [17.0-30.2]","23.10000","17.00000","30.20000",""
"BP_03","PUBLISHED","2010","AFR","","ETH","YEARS18-PLUS","FMLE","23.3 [17.0-30.6]","23.30000","17.00000","30.60000",""
"BP_03","PUBLISHED","1988","AMR","","DMA","YEARS18-PLUS","FMLE","24.0 [17.2-31.9]","24.00000","17.20000","31.90000",""
"BP_03","PUBLISHED","2002","AMR","","DMA","YEARS18-PLUS","FMLE","22.7 [16.9-29.5]","22.70000","16.90000","29.50000",""
"BP_03","PUBLISHED","2003","AMR","","DMA","YEARS18-PLUS","FMLE","22.4 [16.8-29.2]","22.40000","16.80000","29.20000",""
"BP_03","PUBLISHED","2004","AMR","","DMA","YEARS18-PLUS","FMLE","22.2 [16.6-28.9]","22.20000","16.60000","28.90000",""
"BP_03","PUBLISHED","2012","AFR","","COD","YEARS18-PLUS","FMLE","20.8 [14.0-29.0]","20.80000","14.00000","29.00000",""
"BP_03","PUBLISHED","1979","AMR","","ECU","YEARS18-PLUS","FMLE","17.8 [10.1-27.7]","17.80000","10.10000","27.70000",""
"BP_03","PUBLISHED","1981","AMR","","ECU","YEARS18-PLUS","FMLE","17.6 [10.4-26.6]","17.60000","10.40000","26.60000",""
"BP_03","PUBLISHED","1982","AMR","","ECU","YEARS18-PLUS","FMLE","17.5 [10.5-26.3]","17.50000","10.50000","26.30000",""
"BP_03","PUBLISHED","1987","AMR","","ECU","YEARS18-PLUS","FMLE","17.0 [10.6-24.7]","17.00000","10.60000","24.70000",""
"BP_03","PUBLISHED","1997","AMR","","SLV","YEARS18-PLUS","FMLE","18.4 [12.9-24.4]","18.40000","12.90000","24.40000",""
"BP_03","PUBLISHED","1998","AMR","","SLV","YEARS18-PLUS","FMLE","18.4 [12.9-24.2]","18.40000","12.90000","24.20000",""
