"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"BP_06","PUBLISHED","1989","EUR","DEU","YEARS18-PLUS","MLE","135.9 [134.2-137.6]","135.90000","134.20000","137.60000",""
"BP_06","PUBLISHED","1997","EUR","DEU","YEARS18-PLUS","MLE","134.0 [132.1-136.0]","134.00000","132.10000","136.00000",""
"BP_06","PUBLISHED","2014","AMR","GRD","YEARS18-PLUS","MLE","131.9 [126.0-137.7]","131.90000","126.00000","137.70000",""
"BP_06","PUBLISHED","1992","AMR","GTM","YEARS18-PLUS","MLE","123.4 [118.7-128.2]","123.40000","118.70000","128.20000",""
"BP_06","PUBLISHED","2009","AMR","GTM","YEARS18-PLUS","MLE","124.5 [119.3-129.4]","124.50000","119.30000","129.40000",""
"BP_06","PUBLISHED","1982","AFR","GIN","YEARS18-PLUS","MLE","130.1 [123.3-137.0]","130.10000","123.30000","137.00000",""
"BP_06","PUBLISHED","2008","AFR","GIN","YEARS18-PLUS","MLE","132.4 [127.3-137.3]","132.40000","127.30000","137.30000",""
"BP_06","PUBLISHED","1987","AFR","GHA","YEARS18-PLUS","MLE","128.2 [123.3-133.2]","128.20000","123.30000","133.20000",""
"BP_06","PUBLISHED","1997","AFR","GHA","YEARS18-PLUS","MLE","128.4 [124.3-132.6]","128.40000","124.30000","132.60000",""
"BP_06","PUBLISHED","2004","AFR","GHA","YEARS18-PLUS","MLE","128.2 [125.0-131.5]","128.20000","125.00000","131.50000",""
"BP_06","PUBLISHED","1990","EUR","GRC","YEARS18-PLUS","MLE","128.0 [123.9-132.0]","128.00000","123.90000","132.00000",""
"BP_06","PUBLISHED","2000","EUR","GRC","YEARS18-PLUS","MLE","127.3 [123.5-131.2]","127.30000","123.50000","131.20000",""
"BP_06","PUBLISHED","2001","AMR","GRD","YEARS18-PLUS","MLE","129.3 [123.8-135.0]","129.30000","123.80000","135.00000",""
"BP_06","PUBLISHED","1981","SEAR","IDN","YEARS18-PLUS","MLE","125.1 [119.0-131.1]","125.10000","119.00000","131.10000",""
"BP_06","PUBLISHED","2006","EMR","IRN","YEARS18-PLUS","MLE","123.0 [121.4-124.5]","123.00000","121.40000","124.50000",""
"BP_06","PUBLISHED","2014","EMR","IRN","YEARS18-PLUS","MLE","123.0 [119.2-126.6]","123.00000","119.20000","126.60000",""
"BP_06","PUBLISHED","2015","EMR","IRQ","YEARS18-PLUS","MLE","129.1 [122.0-136.1]","129.10000","122.00000","136.10000",""
"BP_06","PUBLISHED","1976","EUR","IRL","YEARS18-PLUS","MLE","133.5 [125.6-140.9]","133.50000","125.60000","140.90000",""
"BP_06","PUBLISHED","1976","AFR","GNB","YEARS18-PLUS","MLE","128.8 [119.2-138.5]","128.80000","119.20000","138.50000",""
"BP_06","PUBLISHED","2008","AFR","GNB","YEARS18-PLUS","MLE","131.2 [124.6-137.8]","131.20000","124.60000","137.80000",""
"BP_06","PUBLISHED","1975","AMR","GUY","YEARS18-PLUS","MLE","125.2 [115.9-134.9]","125.20000","115.90000","134.90000",""
"BP_06","PUBLISHED","1978","AMR","HTI","YEARS18-PLUS","MLE","124.2 [115.7-132.6]","124.20000","115.70000","132.60000",""
"BP_06","PUBLISHED","1985","AMR","HTI","YEARS18-PLUS","MLE","124.7 [117.6-132.1]","124.70000","117.60000","132.10000",""
"BP_06","PUBLISHED","2011","AMR","HTI","YEARS18-PLUS","MLE","127.3 [119.9-134.8]","127.30000","119.90000","134.80000",""
"BP_06","PUBLISHED","2013","AMR","HTI","YEARS18-PLUS","MLE","127.4 [119.5-135.6]","127.40000","119.50000","135.60000",""
"BP_06","PUBLISHED","1979","EUR","HUN","YEARS18-PLUS","MLE","135.6 [130.6-140.5]","135.60000","130.60000","140.50000",""
"BP_06","PUBLISHED","1981","EUR","HUN","YEARS18-PLUS","MLE","135.7 [131.6-139.8]","135.70000","131.60000","139.80000",""
"BP_06","PUBLISHED","2005","EUR","HUN","YEARS18-PLUS","MLE","135.2 [131.5-139.0]","135.20000","131.50000","139.00000",""
"BP_06","PUBLISHED","1995","EUR","ISL","YEARS18-PLUS","MLE","127.2 [123.7-130.8]","127.20000","123.70000","130.80000",""
"BP_06","PUBLISHED","1979","SEAR","IND","YEARS18-PLUS","MLE","122.8 [116.5-128.7]","122.80000","116.50000","128.70000",""
"BP_06","PUBLISHED","1981","SEAR","IND","YEARS18-PLUS","MLE","123.0 [117.6-128.1]","123.00000","117.60000","128.10000",""
"BP_06","PUBLISHED","2015","SEAR","IND","YEARS18-PLUS","MLE","127.3 [123.7-130.5]","127.30000","123.70000","130.50000",""
"BP_06","PUBLISHED","2005","WPR","JPN","YEARS18-PLUS","MLE","126.4 [125.0-127.9]","126.40000","125.00000","127.90000",""
"BP_06","PUBLISHED","1979","EMR","JOR","YEARS18-PLUS","MLE","124.8 [117.6-131.9]","124.80000","117.60000","131.90000",""
"BP_06","PUBLISHED","1977","EUR","ISR","YEARS18-PLUS","MLE","131.0 [125.5-136.7]","131.00000","125.50000","136.70000",""
"BP_06","PUBLISHED","1983","EUR","ISR","YEARS18-PLUS","MLE","129.9 [126.3-133.6]","129.90000","126.30000","133.60000",""
"BP_06","PUBLISHED","1976","EUR","ITA","YEARS18-PLUS","MLE","133.1 [127.4-138.6]","133.10000","127.40000","138.60000",""
"BP_06","PUBLISHED","2001","EUR","ITA","YEARS18-PLUS","MLE","131.1 [129.4-132.7]","131.10000","129.40000","132.70000",""
"BP_06","PUBLISHED","2002","AMR","JAM","YEARS18-PLUS","MLE","125.1 [121.5-128.7]","125.10000","121.50000","128.70000",""
"BP_06","PUBLISHED","2013","AMR","JAM","YEARS18-PLUS","MLE","126.3 [120.8-131.8]","126.30000","120.80000","131.80000",""
"BP_06","PUBLISHED","1988","AFR","LBR","YEARS18-PLUS","MLE","131.0 [124.7-137.3]","131.00000","124.70000","137.30000",""
"BP_06","PUBLISHED","2015","EMR","JOR","YEARS18-PLUS","MLE","124.1 [118.1-130.1]","124.10000","118.10000","130.10000",""
"BP_06","PUBLISHED","1980","EUR","KAZ","YEARS18-PLUS","MLE","130.6 [121.8-138.6]","130.60000","121.80000","138.60000",""
"BP_06","PUBLISHED","1989","AFR","KEN","YEARS18-PLUS","MLE","125.8 [121.1-130.5]","125.80000","121.10000","130.50000",""
"BP_06","PUBLISHED","2006","AFR","KEN","YEARS18-PLUS","MLE","128.3 [122.9-133.5]","128.30000","122.90000","133.50000",""
"BP_06","PUBLISHED","1984","WPR","KIR","YEARS18-PLUS","MLE","125.9 [121.8-130.3]","125.90000","121.80000","130.30000",""
"BP_06","PUBLISHED","1991","WPR","KIR","YEARS18-PLUS","MLE","126.1 [121.3-130.7]","126.10000","121.30000","130.70000",""
"BP_06","PUBLISHED","1983","EMR","KWT","YEARS18-PLUS","MLE","131.3 [124.6-137.6]","131.30000","124.60000","137.60000",""
"BP_06","PUBLISHED","1991","EMR","KWT","YEARS18-PLUS","MLE","130.2 [124.7-135.6]","130.20000","124.70000","135.60000",""
"BP_06","PUBLISHED","2009","EMR","KWT","YEARS18-PLUS","MLE","128.1 [124.9-131.4]","128.10000","124.90000","131.40000",""
"BP_06","PUBLISHED","1991","EUR","KGZ","YEARS18-PLUS","MLE","128.3 [121.6-134.7]","128.30000","121.60000","134.70000",""
"BP_06","PUBLISHED","1991","WPR","LAO","YEARS18-PLUS","MLE","122.9 [116.7-129.0]","122.90000","116.70000","129.00000",""
"BP_06","PUBLISHED","2001","WPR","LAO","YEARS18-PLUS","MLE","124.2 [118.9-129.4]","124.20000","118.90000","129.40000",""
"BP_06","PUBLISHED","1993","EUR","LVA","YEARS18-PLUS","MLE","135.3 [129.3-141.3]","135.30000","129.30000","141.30000",""
"BP_06","PUBLISHED","2001","EUR","LVA","YEARS18-PLUS","MLE","134.3 [128.8-139.8]","134.30000","128.80000","139.80000",""
"BP_06","PUBLISHED","1995","EMR","LBN","YEARS18-PLUS","MLE","129.7 [123.7-135.4]","129.70000","123.70000","135.40000",""
"BP_06","PUBLISHED","2010","EMR","LBN","YEARS18-PLUS","MLE","129.4 [124.7-134.2]","129.40000","124.70000","134.20000",""
"BP_06","PUBLISHED","1979","AFR","LBR","YEARS18-PLUS","MLE","130.2 [122.9-137.8]","130.20000","122.90000","137.80000",""
"BP_06","PUBLISHED","1990","EUR","MKD","YEARS18-PLUS","MLE","132.4 [125.6-139.3]","132.40000","125.60000","139.30000",""
"BP_06","PUBLISHED","1989","EMR","LBY","YEARS18-PLUS","MLE","132.2 [126.5-138.0]","132.20000","126.50000","138.00000",""
"BP_06","PUBLISHED","1999","EUR","MKD","YEARS18-PLUS","MLE","132.4 [125.7-139.0]","132.40000","125.70000","139.00000",""
"BP_06","PUBLISHED","1990","AFR","MDG","YEARS18-PLUS","MLE","128.1 [122.1-134.0]","128.10000","122.10000","134.00000",""
"BP_06","PUBLISHED","2007","AFR","MDG","YEARS18-PLUS","MLE","129.9 [124.7-135.1]","129.90000","124.70000","135.10000",""
"BP_06","PUBLISHED","2010","AFR","MDG","YEARS18-PLUS","MLE","130.1 [124.4-135.8]","130.10000","124.40000","135.80000",""
"BP_06","PUBLISHED","1996","EMR","LBY","YEARS18-PLUS","MLE","131.3 [126.2-136.4]","131.30000","126.20000","136.40000",""
"BP_06","PUBLISHED","1981","EUR","LTU","YEARS18-PLUS","MLE","137.2 [133.1-141.3]","137.20000","133.10000","141.30000",""
"BP_06","PUBLISHED","1991","EUR","LTU","YEARS18-PLUS","MLE","137.2 [134.0-140.3]","137.20000","134.00000","140.30000",""
"BP_06","PUBLISHED","2005","EUR","LTU","YEARS18-PLUS","MLE","136.3 [132.9-139.6]","136.30000","132.90000","139.60000",""
"BP_06","PUBLISHED","1989","EUR","LUX","YEARS18-PLUS","MLE","135.9 [130.3-141.8]","135.90000","130.30000","141.80000",""
"BP_06","PUBLISHED","2006","EUR","LUX","YEARS18-PLUS","MLE","131.9 [127.3-136.6]","131.90000","127.30000","136.60000",""
"BP_06","PUBLISHED","2000","EUR","MDA","YEARS18-PLUS","MLE","132.2 [126.3-137.9]","132.20000","126.30000","137.90000",""
"BP_06","PUBLISHED","2002","WPR","MNG","YEARS18-PLUS","MLE","132.2 [128.6-135.7]","132.20000","128.60000","135.70000",""
"BP_06","PUBLISHED","2008","WPR","MNG","YEARS18-PLUS","MLE","132.9 [129.7-135.9]","132.90000","129.70000","135.90000",""
"BP_06","PUBLISHED","1978","EMR","MAR","YEARS18-PLUS","MLE","126.4 [117.6-135.0]","126.40000","117.60000","135.00000",""
"BP_06","PUBLISHED","1984","EMR","MAR","YEARS18-PLUS","MLE","126.5 [119.2-133.7]","126.50000","119.20000","133.70000",""
"BP_06","PUBLISHED","1994","AFR","MWI","YEARS18-PLUS","MLE","130.1 [124.0-136.3]","130.10000","124.00000","136.30000",""
"BP_06","PUBLISHED","2010","AFR","MWI","YEARS18-PLUS","MLE","133.8 [128.9-138.6]","133.80000","128.90000","138.60000",""
"BP_06","PUBLISHED","2010","WPR","MYS","YEARS18-PLUS","MLE","129.9 [127.3-132.5]","129.90000","127.30000","132.50000",""
"BP_06","PUBLISHED","1977","SEAR","MDV","YEARS18-PLUS","MLE","123.1 [114.7-131.4]","123.10000","114.70000","131.40000",""
"BP_06","PUBLISHED","1996","AFR","MLI","YEARS18-PLUS","MLE","127.0 [120.8-133.2]","127.00000","120.80000","133.20000",""
"BP_06","PUBLISHED","1986","EUR","MLT","YEARS18-PLUS","MLE","134.7 [130.3-139.0]","134.70000","130.30000","139.00000",""
"BP_06","PUBLISHED","1981","WPR","MHL","YEARS18-PLUS","MLE","126.8 [120.2-133.0]","126.80000","120.20000","133.00000",""
"BP_06","PUBLISHED","1998","WPR","MHL","YEARS18-PLUS","MLE","125.4 [120.4-130.2]","125.40000","120.40000","130.20000",""
"BP_06","PUBLISHED","2014","AFR","MRT","YEARS18-PLUS","MLE","131.4 [123.3-139.8]","131.40000","123.30000","139.80000",""
"BP_06","PUBLISHED","1980","AFR","MUS","YEARS18-PLUS","MLE","127.5 [121.9-133.1]","127.50000","121.90000","133.10000",""
"BP_06","PUBLISHED","1983","WPR","FSM","YEARS18-PLUS","MLE","125.9 [120.4-131.3]","125.90000","120.40000","131.30000",""
"BP_06","PUBLISHED","1992","WPR","FSM","YEARS18-PLUS","MLE","126.2 [121.2-131.1]","126.20000","121.20000","131.10000",""
"BP_06","PUBLISHED","1992","EUR","MDA","YEARS18-PLUS","MLE","132.3 [126.1-138.5]","132.30000","126.10000","138.50000",""
"BP_06","PUBLISHED","2010","EUR","GRC","YEARS18-PLUS","MLE","126.5 [121.0-132.1]","126.50000","121.00000","132.10000",""
"BP_06","PUBLISHED","1985","EUR","DEU","YEARS18-PLUS","MLE","136.2 [134.3-138.1]","136.20000","134.30000","138.10000",""
"BP_06","PUBLISHED","1978","AFR","MOZ","YEARS18-PLUS","MLE","129.2 [121.5-137.3]","129.20000","121.50000","137.30000",""
"BP_06","PUBLISHED","1985","AFR","MOZ","YEARS18-PLUS","MLE","130.1 [124.1-136.3]","130.10000","124.10000","136.30000",""
"BP_06","PUBLISHED","1979","SEAR","MMR","YEARS18-PLUS","MLE","122.7 [115.1-130.4]","122.70000","115.10000","130.40000",""
"BP_06","PUBLISHED","1989","SEAR","MMR","YEARS18-PLUS","MLE","123.2 [117.2-129.2]","123.20000","117.20000","129.20000",""
"BP_06","PUBLISHED","1980","AFR","NAM","YEARS18-PLUS","MLE","129.7 [123.1-136.6]","129.70000","123.10000","136.60000",""
"BP_06","PUBLISHED","1986","AFR","NAM","YEARS18-PLUS","MLE","130.2 [124.6-136.0]","130.20000","124.60000","136.00000",""
"BP_06","PUBLISHED","2002","EUR","GRC","YEARS18-PLUS","MLE","127.2 [123.3-131.2]","127.20000","123.30000","131.20000",""
"BP_06","PUBLISHED","1996","AFR","GNB","YEARS18-PLUS","MLE","130.3 [123.1-137.2]","130.30000","123.10000","137.20000",""
"BP_06","PUBLISHED","1977","SEAR","IND","YEARS18-PLUS","MLE","122.6 [115.2-129.5]","122.60000","115.20000","129.50000",""
"BP_06","PUBLISHED","2004","EMR","IRN","YEARS18-PLUS","MLE","122.9 [121.3-124.5]","122.90000","121.30000","124.50000",""
"BP_06","PUBLISHED","2005","EUR","ITA","YEARS18-PLUS","MLE","130.4 [128.5-132.2]","130.40000","128.50000","132.20000",""
"BP_06","PUBLISHED","2012","EUR","ISR","YEARS18-PLUS","MLE","124.6 [119.6-129.7]","124.60000","119.60000","129.70000",""
"BP_06","PUBLISHED","1997","AMR","JAM","YEARS18-PLUS","MLE","125.0 [120.8-129.1]","125.00000","120.80000","129.10000",""
"BP_06","PUBLISHED","2006","AMR","JAM","YEARS18-PLUS","MLE","125.5 [122.1-128.9]","125.50000","122.10000","128.90000",""
"BP_06","PUBLISHED","1983","EUR","ITA","YEARS18-PLUS","MLE","133.0 [130.3-135.8]","133.00000","130.30000","135.80000",""
"BP_06","PUBLISHED","2011","EMR","IRN","YEARS18-PLUS","MLE","123.0 [120.6-125.4]","123.00000","120.60000","125.40000",""
"BP_06","PUBLISHED","2005","EUR","IRL","YEARS18-PLUS","MLE","132.6 [129.7-135.6]","132.60000","129.70000","135.60000",""
"BP_06","PUBLISHED","2012","EUR","IRL","YEARS18-PLUS","MLE","130.0 [125.9-134.1]","130.00000","125.90000","134.10000",""
"BP_06","PUBLISHED","1976","WPR","JPN","YEARS18-PLUS","MLE","134.9 [132.6-137.3]","134.90000","132.60000","137.30000",""
"BP_06","PUBLISHED","1985","WPR","JPN","YEARS18-PLUS","MLE","131.3 [129.8-132.8]","131.30000","129.80000","132.80000",""
"BP_06","PUBLISHED","2010","EUR","KAZ","YEARS18-PLUS","MLE","131.9 [124.8-138.9]","131.90000","124.80000","138.90000",""
"BP_06","PUBLISHED","1991","WPR","JPN","YEARS18-PLUS","MLE","129.5 [128.1-130.9]","129.50000","128.10000","130.90000",""
"BP_06","PUBLISHED","1985","EUR","ISL","YEARS18-PLUS","MLE","128.9 [125.6-132.3]","128.90000","125.60000","132.30000",""
"BP_06","PUBLISHED","1991","EUR","DEU","YEARS18-PLUS","MLE","135.6 [133.9-137.4]","135.60000","133.90000","137.40000",""
"BP_06","PUBLISHED","1978","AFR","GHA","YEARS18-PLUS","MLE","127.9 [120.9-135.1]","127.90000","120.90000","135.10000",""
"BP_06","PUBLISHED","1986","AFR","GHA","YEARS18-PLUS","MLE","128.2 [123.1-133.3]","128.20000","123.10000","133.30000",""
"BP_06","PUBLISHED","1986","EUR","ISL","YEARS18-PLUS","MLE","128.8 [125.5-132.2]","128.80000","125.50000","132.20000",""
"BP_06","PUBLISHED","2003","AFR","GHA","YEARS18-PLUS","MLE","128.2 [124.9-131.7]","128.20000","124.90000","131.70000",""
"BP_06","PUBLISHED","2012","AFR","GHA","YEARS18-PLUS","MLE","126.8 [124.0-129.6]","126.80000","124.00000","129.60000",""
"BP_06","PUBLISHED","2013","AFR","GNB","YEARS18-PLUS","MLE","130.8 [123.3-138.5]","130.80000","123.30000","138.50000",""
"BP_06","PUBLISHED","1991","AMR","GUY","YEARS18-PLUS","MLE","125.4 [118.6-132.4]","125.40000","118.60000","132.40000",""
"BP_06","PUBLISHED","2005","AMR","GTM","YEARS18-PLUS","MLE","124.0 [119.7-128.2]","124.00000","119.70000","128.20000",""
"BP_06","PUBLISHED","2014","AMR","GTM","YEARS18-PLUS","MLE","124.9 [118.0-132.1]","124.90000","118.00000","132.10000",""
"BP_06","PUBLISHED","2015","AMR","HTI","YEARS18-PLUS","MLE","127.5 [118.7-136.4]","127.50000","118.70000","136.40000",""
"BP_06","PUBLISHED","1988","AFR","GIN","YEARS18-PLUS","MLE","130.5 [124.1-136.8]","130.50000","124.10000","136.80000",""
"BP_06","PUBLISHED","2015","AMR","HND","YEARS18-PLUS","MLE","126.7 [119.0-134.8]","126.70000","119.00000","134.80000",""
"BP_06","PUBLISHED","1999","AMR","GUY","YEARS18-PLUS","MLE","125.8 [118.9-132.7]","125.80000","118.90000","132.70000",""
"BP_06","PUBLISHED","1998","AMR","HTI","YEARS18-PLUS","MLE","125.7 [118.8-133.0]","125.70000","118.80000","133.00000",""
"BP_06","PUBLISHED","2007","AMR","HTI","YEARS18-PLUS","MLE","126.9 [120.1-133.9]","126.90000","120.10000","133.90000",""
"BP_06","PUBLISHED","1987","AFR","GNB","YEARS18-PLUS","MLE","129.7 [122.5-137.0]","129.70000","122.50000","137.00000",""
"BP_06","PUBLISHED","1990","EUR","HUN","YEARS18-PLUS","MLE","136.1 [132.8-139.4]","136.10000","132.80000","139.40000",""
"BP_06","PUBLISHED","1993","EUR","HUN","YEARS18-PLUS","MLE","136.0 [132.4-139.5]","136.00000","132.40000","139.50000",""
"BP_06","PUBLISHED","1976","EUR","ISL","YEARS18-PLUS","MLE","130.4 [123.8-136.9]","130.40000","123.80000","136.90000",""
"BP_06","PUBLISHED","1978","EUR","ISL","YEARS18-PLUS","MLE","129.9 [124.4-135.4]","129.90000","124.40000","135.40000",""
"BP_06","PUBLISHED","1987","SEAR","IND","YEARS18-PLUS","MLE","123.6 [120.1-127.1]","123.60000","120.10000","127.10000",""
"BP_06","PUBLISHED","2011","EUR","ISL","YEARS18-PLUS","MLE","125.6 [120.1-131.6]","125.60000","120.10000","131.60000",""
"BP_06","PUBLISHED","2001","EMR","JOR","YEARS18-PLUS","MLE","123.6 [120.1-127.2]","123.60000","120.10000","127.20000",""
"BP_06","PUBLISHED","1993","EUR","KAZ","YEARS18-PLUS","MLE","130.3 [122.7-137.2]","130.30000","122.70000","137.20000",""
"BP_06","PUBLISHED","1977","WPR","KIR","YEARS18-PLUS","MLE","125.8 [120.1-131.6]","125.80000","120.10000","131.60000",""
"BP_06","PUBLISHED","1985","AFR","KEN","YEARS18-PLUS","MLE","125.4 [121.3-129.6]","125.40000","121.30000","129.60000",""
"BP_06","PUBLISHED","1995","WPR","KIR","YEARS18-PLUS","MLE","126.3 [121.6-130.9]","126.30000","121.60000","130.90000",""
"BP_06","PUBLISHED","1993","AFR","KEN","YEARS18-PLUS","MLE","126.3 [121.2-131.5]","126.30000","121.20000","131.50000",""
"BP_06","PUBLISHED","1978","EMR","KWT","YEARS18-PLUS","MLE","131.4 [123.0-139.2]","131.40000","123.00000","139.20000",""
"BP_06","PUBLISHED","1975","EUR","KAZ","YEARS18-PLUS","MLE","130.4 [119.7-140.5]","130.40000","119.70000","140.50000",""
"BP_06","PUBLISHED","2007","WPR","MYS","YEARS18-PLUS","MLE","129.6 [127.2-132.0]","129.60000","127.20000","132.00000",""
"BP_06","PUBLISHED","1982","AFR","LBR","YEARS18-PLUS","MLE","130.5 [123.7-137.4]","130.50000","123.70000","137.40000",""
"BP_06","PUBLISHED","2008","AFR","LBR","YEARS18-PLUS","MLE","131.2 [126.6-135.9]","131.20000","126.60000","135.90000",""
"BP_06","PUBLISHED","1994","EUR","LTU","YEARS18-PLUS","MLE","136.9 [133.6-140.1]","136.90000","133.60000","140.10000",""
"BP_06","PUBLISHED","2009","EUR","LTU","YEARS18-PLUS","MLE","136.7 [132.5-140.8]","136.70000","132.50000","140.80000",""
"BP_06","PUBLISHED","1981","AFR","MWI","YEARS18-PLUS","MLE","128.7 [121.9-135.3]","128.70000","121.90000","135.30000",""
"BP_06","PUBLISHED","1976","AFR","LSO","YEARS18-PLUS","MLE","125.4 [117.2-134.1]","125.40000","117.20000","134.10000",""
"BP_06","PUBLISHED","2004","WPR","MYS","YEARS18-PLUS","MLE","129.2 [126.6-131.8]","129.20000","126.60000","131.80000",""
"BP_06","PUBLISHED","1980","SEAR","MDV","YEARS18-PLUS","MLE","123.4 [116.1-130.7]","123.40000","116.10000","130.70000",""
"BP_06","PUBLISHED","1978","AFR","MDG","YEARS18-PLUS","MLE","127.2 [119.3-134.8]","127.20000","119.30000","134.80000",""
"BP_06","PUBLISHED","1980","AFR","MDG","YEARS18-PLUS","MLE","127.3 [120.2-134.2]","127.30000","120.20000","134.20000",""
"BP_06","PUBLISHED","2005","AFR","MDG","YEARS18-PLUS","MLE","129.7 [124.6-134.8]","129.70000","124.60000","134.80000",""
"BP_06","PUBLISHED","1987","EUR","LUX","YEARS18-PLUS","MLE","136.1 [130.5-142.0]","136.10000","130.50000","142.00000",""
"BP_06","PUBLISHED","2012","AFR","MWI","YEARS18-PLUS","MLE","134.2 [128.9-139.5]","134.20000","128.90000","139.50000",""
"BP_06","PUBLISHED","1983","EUR","MLT","YEARS18-PLUS","MLE","135.4 [131.0-139.9]","135.40000","131.00000","139.90000",""
"BP_06","PUBLISHED","2007","EUR","MLT","YEARS18-PLUS","MLE","130.5 [125.1-135.8]","130.50000","125.10000","135.80000",""
"BP_06","PUBLISHED","1988","EUR","KGZ","YEARS18-PLUS","MLE","128.3 [121.4-134.8]","128.30000","121.40000","134.80000",""
"BP_06","PUBLISHED","1996","EUR","KGZ","YEARS18-PLUS","MLE","128.5 [121.9-134.6]","128.50000","121.90000","134.60000",""
"BP_06","PUBLISHED","2014","AFR","LSO","YEARS18-PLUS","MLE","126.8 [123.0-130.7]","126.80000","123.00000","130.70000",""
"BP_06","PUBLISHED","1975","AFR","LBR","YEARS18-PLUS","MLE","129.9 [120.8-139.2]","129.90000","120.80000","139.20000",""
"BP_06","PUBLISHED","1997","EUR","LVA","YEARS18-PLUS","MLE","134.7 [128.8-140.6]","134.70000","128.80000","140.60000",""
"BP_06","PUBLISHED","2006","EUR","LVA","YEARS18-PLUS","MLE","134.2 [129.3-139.0]","134.20000","129.30000","139.00000",""
"BP_06","PUBLISHED","2014","EUR","LVA","YEARS18-PLUS","MLE","135.5 [129.3-141.6]","135.50000","129.30000","141.60000",""
"BP_06","PUBLISHED","1989","EMR","LBN","YEARS18-PLUS","MLE","130.7 [124.5-136.7]","130.70000","124.50000","136.70000",""
"BP_06","PUBLISHED","1978","EUR","KGZ","YEARS18-PLUS","MLE","128.4 [120.1-136.3]","128.40000","120.10000","136.30000",""
"BP_06","PUBLISHED","1981","AFR","LSO","YEARS18-PLUS","MLE","126.2 [119.5-133.0]","126.20000","119.50000","133.00000",""
"BP_06","PUBLISHED","1996","SEAR","MDV","YEARS18-PLUS","MLE","125.6 [119.4-131.8]","125.60000","119.40000","131.80000",""
"BP_06","PUBLISHED","1998","SEAR","MDV","YEARS18-PLUS","MLE","126.0 [119.9-132.1]","126.00000","119.90000","132.10000",""
"BP_06","PUBLISHED","1979","EUR","MDA","YEARS18-PLUS","MLE","132.5 [125.2-139.5]","132.50000","125.20000","139.50000",""
"BP_06","PUBLISHED","2011","AFR","MUS","YEARS18-PLUS","MLE","129.5 [124.8-134.2]","129.50000","124.80000","134.20000",""
"BP_06","PUBLISHED","1984","AFR","MRT","YEARS18-PLUS","MLE","131.8 [124.5-139.2]","131.80000","124.50000","139.20000",""
"BP_06","PUBLISHED","1993","WPR","FSM","YEARS18-PLUS","MLE","126.2 [121.3-131.1]","126.20000","121.30000","131.10000",""
"BP_06","PUBLISHED","2000","AFR","MLI","YEARS18-PLUS","MLE","127.1 [121.2-132.8]","127.10000","121.20000","132.80000",""
"BP_06","PUBLISHED","2015","EUR","MLT","YEARS18-PLUS","MLE","128.4 [120.7-136.2]","128.40000","120.70000","136.20000",""
"BP_06","PUBLISHED","2002","AFR","MRT","YEARS18-PLUS","MLE","132.4 [125.5-139.2]","132.40000","125.50000","139.20000",""
"BP_06","PUBLISHED","2010","AFR","MRT","YEARS18-PLUS","MLE","132.1 [124.9-139.2]","132.10000","124.90000","139.20000",""
"BP_06","PUBLISHED","2011","WPR","FSM","YEARS18-PLUS","MLE","128.7 [124.7-132.7]","128.70000","124.70000","132.70000",""
"BP_06","PUBLISHED","2009","AFR","GAB","YEARS18-PLUS","MLE","131.0 [125.1-137.0]","131.00000","125.10000","137.00000",""
"BP_06","PUBLISHED","1985","AFR","GMB","YEARS18-PLUS","MLE","131.5 [126.3-136.7]","131.50000","126.30000","136.70000",""
"BP_06","PUBLISHED","1997","AFR","GMB","YEARS18-PLUS","MLE","132.2 [128.2-136.2]","132.20000","128.20000","136.20000",""
"BP_06","PUBLISHED","1987","EUR","GEO","YEARS18-PLUS","MLE","132.1 [125.9-138.2]","132.10000","125.90000","138.20000",""
"BP_06","PUBLISHED","1978","AMR","MEX","YEARS18-PLUS","MLE","127.4 [120.6-134.4]","127.40000","120.60000","134.40000",""
"BP_06","PUBLISHED","1986","AMR","MEX","YEARS18-PLUS","MLE","127.2 [123.0-131.3]","127.20000","123.00000","131.30000",""
"BP_06","PUBLISHED","2012","AMR","MEX","YEARS18-PLUS","MLE","127.0 [123.9-130.2]","127.00000","123.90000","130.20000",""
"BP_06","PUBLISHED","1998","WPR","MNG","YEARS18-PLUS","MLE","131.7 [127.7-135.8]","131.70000","127.70000","135.80000",""
"BP_06","PUBLISHED","1992","AFR","MOZ","YEARS18-PLUS","MLE","131.0 [125.4-136.8]","131.00000","125.40000","136.80000",""
"BP_06","PUBLISHED","2014","EUR","MDA","YEARS18-PLUS","MLE","135.2 [130.0-140.4]","135.20000","130.00000","140.40000",""
"BP_06","PUBLISHED","1988","WPR","MNG","YEARS18-PLUS","MLE","131.5 [126.2-136.6]","131.50000","126.20000","136.60000",""
"BP_06","PUBLISHED","1988","EUR","MNE","YEARS18-PLUS","MLE","131.5 [124.3-138.3]","131.50000","124.30000","138.30000",""
"BP_06","PUBLISHED","1996","EUR","MNE","YEARS18-PLUS","MLE","131.9 [124.9-138.9]","131.90000","124.90000","138.90000",""
"BP_06","PUBLISHED","2014","EUR","MNE","YEARS18-PLUS","MLE","134.9 [126.8-143.0]","134.90000","126.80000","143.00000",""
"BP_06","PUBLISHED","2009","WPR","AUS","YEARS18-PLUS","MLE","125.5 [123.0-128.1]","125.50000","123.00000","128.10000",""
