"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","PROGRAMME","Display Value","Numeric","Low","High","Comments"
"RSUD_79","PUBLISHED","2008","AMR","SLV","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","SLV","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","SLV","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","SLV","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GNQ","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GNQ","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GNQ","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GNQ","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GNQ","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GNQ","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GNQ","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ERI","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ERI","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ERI","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ERI","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ERI","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ERI","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ERI","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","EST","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","EST","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","EST","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","EST","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","EST","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","EST","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","EST","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ETH","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ETH","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ETH","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ETH","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ETH","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ETH","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","ETH","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","FJI","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","FJI","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","FJI","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","FJI","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","FJI","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","FJI","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","FJI","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FIN","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FIN","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FIN","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FIN","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FIN","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FIN","BLEACH_DISTRUBTN_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FIN","BLEACH_DISTRBTN_PRISONS","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FRA","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FRA","BLEACH_DISTRBTN_PRISONS","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FRA","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FRA","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FRA","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FRA","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","FRA","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GAB","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GAB","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GAB","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GAB","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GAB","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GAB","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GAB","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GMB","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GMB","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GMB","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GMB","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GMB","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GMB","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GMB","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GEO","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GEO","BLEACH_DISTRUBTN_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GEO","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GEO","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GEO","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GEO","BLEACH_DISTRBTN_PRISONS","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GEO","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","DEU","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","DEU","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","DEU","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","DEU","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","DEU","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","DEU","SUPERVSD_INJECTION_FACILITIES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","DEU","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GHA","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GHA","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GHA","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GHA","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GHA","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GHA","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GHA","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GRC","BLEACH_DISTRUBTN_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GRC","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GRC","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GRC","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GRC","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GRC","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","GRC","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","GTM","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","GTM","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","GTM","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","GTM","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","GTM","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","GTM","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","GTM","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GIN","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GIN","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GIN","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GIN","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GIN","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GIN","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","GIN","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","HND","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","HND","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","HND","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","HND","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","HND","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","HND","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","AMR","HND","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","HUN","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","HUN","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","HUN","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","HUN","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","HUN","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","HUN","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","HUN","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ISL","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ISL","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ISL","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ISL","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ISL","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ISL","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ISL","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IND","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IND","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IND","BLEACH_DISTRUBTN_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IND","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IND","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IND","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IND","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IDN","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IDN","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IDN","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IDN","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IDN","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IDN","BLEACH_DISTRUBTN_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","SEAR","IDN","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRN","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRN","BLEACH_DISTRUBTN_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRN","NEEDLE_EXCH_PRGRMS_PRISONS","yes","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRN","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRN","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRN","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRN","BLEACH_DISTRBTN_PRISONS","yes","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRQ","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRQ","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRQ","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRQ","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRQ","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRQ","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","IRQ","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","IRL","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","IRL","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","IRL","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","IRL","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","IRL","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","IRL","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","IRL","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ISR","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ISR","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ISR","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ISR","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ITA","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ITA","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ITA","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ITA","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ITA","NALOXONE_DISTRIBUTION","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ITA","BLEACH_DISTRUBTN_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","ITA","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","JAM","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","JAM","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","JAM","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","JAM","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","JAM","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","JAM","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AMR","JAM","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","JPN","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","JPN","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","JPN","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","JPN","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","JPN","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","JPN","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","JPN","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","JOR","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","JOR","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","JOR","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","JOR","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","JOR","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","JOR","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","EMR","JOR","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","KGZ","BLEACH_DISTRUBTN_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","KGZ","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","KGZ","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","KGZ","NEEDLE_EXCH_PRGRMS_PRISONS","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","KGZ","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","KGZ","BLEACH_DISTRBTN_PRISONS","yes","","","",""
"RSUD_79","PUBLISHED","2008","WPR","LAO","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","LAO","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","LAO","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","LAO","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","LAO","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","LAO","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","WPR","LAO","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LVA","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LVA","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LVA","BLEACH_DISTRBTN_PRISONS","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LVA","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LVA","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LVA","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LVA","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LSO","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LSO","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LSO","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LSO","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LSO","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LSO","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LSO","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LBR","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LBR","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LBR","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LBR","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LBR","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LBR","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","LBR","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LTU","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LTU","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LTU","NALOXONE_DISTRIBUTION","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LTU","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LTU","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LTU","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LTU","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LUX","BLEACH_DISTRBTN_PRISONS","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LUX","SUPERVSD_INJECTION_FACILITIES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LUX","NEEDLE_EXCH_PRGRMS_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LUX","OUTREACH_SERVICES","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LUX","BLEACH_DISTRUBTN_COMMUNITY","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LUX","NALOXONE_DISTRIBUTION","yes","","","",""
"RSUD_79","PUBLISHED","2008","EUR","LUX","NEEDLE_EXCH_PRGRMS_PRISONS","yes","","","",""
"RSUD_79","PUBLISHED","2008","AFR","MDG","BLEACH_DISTRBTN_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","MDG","BLEACH_DISTRUBTN_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","MDG","NEEDLE_EXCH_PRGRMS_PRISONS","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","MDG","OUTREACH_SERVICES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","MDG","NEEDLE_EXCH_PRGRMS_COMMUNITY","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","MDG","SUPERVSD_INJECTION_FACILITIES","no","","","",""
"RSUD_79","PUBLISHED","2008","AFR","MDG","NALOXONE_DISTRIBUTION","no","","","",""
