"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","PROGRAMME","Display Value","Numeric","Low","High","Comments"
"RSUD_630","PUBLISHED","2014","EUR","HUN","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","HUN","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","HUN","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","HUN","NALOXONE_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","HUN","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","IDN","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","IDN","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","IDN","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","IDN","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","IND","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","IND","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","IND","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","IND","NALOXONE_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","IND","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","IRL","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","IRL","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","IRL","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","IRL","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","IRL","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EMR","IRN","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","IRN","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EMR","IRN","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EMR","IRN","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EMR","IRN","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EMR","IRQ","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","IRQ","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","IRQ","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","IRQ","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","IRQ","CONDOM_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","ISL","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","ISL","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","ISL","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","ISR","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","ISR","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","ISR","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","ISR","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","ISR","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","ITA","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","ITA","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","ITA","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","ITA","NALOXONE_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","ITA","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AMR","JAM","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","JAM","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","JAM","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","JAM","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","JAM","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EMR","JOR","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","JOR","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","JOR","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","JOR","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","JOR","CONDOM_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","JPN","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","JPN","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","KAZ","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","KAZ","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","KAZ","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","KAZ","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","KAZ","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","KGZ","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","KGZ","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","KGZ","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","KGZ","NALOXONE_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","KGZ","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KHM","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KHM","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KHM","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KHM","NALOXONE_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KHM","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KIR","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KIR","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KIR","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KIR","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KIR","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KOR","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KOR","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KOR","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KOR","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","KOR","CONDOM_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","KWT","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","KWT","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","KWT","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","KWT","CONDOM_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","KWT","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","LAO","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","LAO","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","LAO","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","LAO","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","LAO","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EMR","LBN","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","LBN","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","LBN","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","LBN","CONDOM_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","LBN","NALOXONE_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EMR","LBY","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","LBY","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","LBY","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","LBY","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","LBY","CONDOM_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","LCA","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","LCA","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","LCA","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","LCA","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AMR","LCA","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","LKA","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","LKA","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","LKA","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","LKA","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","LKA","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","LTU","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","LTU","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","LTU","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","LTU","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","LTU","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","LVA","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","LVA","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","LVA","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","LVA","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","LVA","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EMR","MAR","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","MAR","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","MAR","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EMR","MAR","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EMR","MAR","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MDA","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MDA","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MDA","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MDA","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MDA","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MDG","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MDG","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MDG","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MDG","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MDG","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AMR","MEX","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","MEX","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","MEX","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","MEX","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AMR","MEX","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MKD","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MKD","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MKD","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MKD","NALOXONE_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MKD","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MLI","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MLI","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MLI","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MLI","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MLI","CONDOM_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MLT","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MLT","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MLT","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MLT","NALOXONE_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MLT","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","MMR","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","MMR","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","MMR","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","MMR","NALOXONE_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","MMR","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MNE","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MNE","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MNE","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MNE","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","MNE","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","MNG","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","MNG","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","MNG","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","MNG","CONDOM_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","MNG","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MOZ","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MOZ","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MOZ","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MOZ","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MOZ","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MRT","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MRT","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MRT","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MRT","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MRT","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MUS","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MUS","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MUS","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MUS","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MUS","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MWI","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MWI","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MWI","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","MWI","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","MYS","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","MYS","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","NAM","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","NAM","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","NAM","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","NAM","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","NAM","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","NER","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","NER","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AFR","NGA","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","NGA","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","NGA","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","NGA","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","AFR","NGA","CONDOM_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","NLD","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","NLD","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","NLD","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","NLD","NALOXONE_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","NLD","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","NOR","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","NOR","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","NOR","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","NOR","NALOXONE_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","NOR","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","NPL","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","NPL","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","NPL","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","NPL","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","SEAR","NPL","CONDOM_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","NZL","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","NZL","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","NZL","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","NZL","NALOXONE_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EMR","PAK","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","PAK","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","PAK","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","PAK","CONDOM_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EMR","PAK","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AMR","PAN","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","PAN","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","PAN","DROP_IN_SERVICES","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AMR","PAN","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","AMR","PER","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","PER","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","PER","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","PER","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","AMR","PER","CONDOM_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","PHL","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","PHL","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","PHL","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","PHL","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","PHL","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","WPR","PNG","NEEDLESYRINGE_EXCH_PRGRMS","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","PNG","OUTREACH_SERVICES_INJECTINGDRUGUSERS","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","PNG","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","PNG","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","WPR","PNG","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","POL","DROP_IN_SERVICES","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","POL","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","POL","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","POL","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","POL","CONDOM_DISTRIBUTION","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","PRT","NALOXONE_DISTRIBUTION","No","","","",""
"RSUD_630","PUBLISHED","2014","EUR","PRT","NEEDLESYRINGE_EXCH_PRGRMS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","PRT","OUTREACH_SERVICES_INJECTINGDRUGUSERS","Yes","","","",""
"RSUD_630","PUBLISHED","2014","EUR","PRT","DROP_IN_SERVICES","Yes","","","",""
