"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","GROUP","Display Value","Numeric","Low","High","Comments"
"RSUD_570","PUBLISHED","2014","AFR","MDG","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MDG","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MDG","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MDG","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MDG","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MDG","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","MEX","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","MEX","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","MEX","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","MEX","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","MEX","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","MEX","EMPLOYERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","MEX","LABOUR_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","MEX","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","MEX","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","MEX","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","MEX","ALCOHOL_BEVERAGE_INDUSTRY","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","MEX","PATIENT_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MKD","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MKD","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MKD","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MKD","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MKD","LABOUR_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MKD","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MKD","PATIENT_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MLI","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MLI","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MLI","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MLI","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MLI","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MLI","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MLI","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MLI","PATIENT_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MLT","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MLT","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MLT","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MLT","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MLT","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MLT","LABOUR_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MLT","ALCOHOL_BEVERAGE_INDUSTRY","Yes","","","",""
"RSUD_570","PUBLISHED","2014","SEAR","MMR","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","SEAR","MMR","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","SEAR","MMR","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","SEAR","MMR","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","SEAR","MMR","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","SEAR","MMR","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MNE","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MNE","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MNE","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MNE","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MNE","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MNE","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","MNE","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","MNG","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","MNG","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MOZ","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MOZ","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MOZ","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MOZ","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MOZ","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MOZ","EMPLOYERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MOZ","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MRT","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MRT","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MUS","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MUS","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MUS","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MWI","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MWI","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MWI","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MWI","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MWI","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MWI","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MWI","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MWI","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","MWI","PATIENT_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","MYS","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","NAM","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","NAM","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","NAM","ALCOHOL_BEVERAGE_INDUSTRY","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","NER","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","NER","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","NER","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","NER","PATIENT_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","NGA","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","NGA","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","NGA","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","NGA","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","NGA","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NLD","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NLD","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NLD","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NLD","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NLD","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NLD","EMPLOYERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NLD","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NLD","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NLD","ALCOHOL_BEVERAGE_INDUSTRY","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NOR","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NOR","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NOR","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NOR","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NOR","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NOR","EMPLOYERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NOR","LABOUR_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NOR","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NOR","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","NOR","PATIENT_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","SEAR","NPL","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","SEAR","NPL","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","SEAR","NPL","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","SEAR","NPL","PATIENT_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","NZL","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","NZL","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","NZL","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","NZL","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","NZL","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","NZL","TRADITIONAL_HEALERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","NZL","EMPLOYERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","NZL","LABOUR_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","NZL","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","NZL","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","NZL","ALCOHOL_BEVERAGE_INDUSTRY","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","NZL","PATIENT_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","OMN","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","OMN","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","OMN","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","OMN","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","OMN","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","OMN","EMPLOYERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","OMN","LABOUR_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","OMN","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","OMN","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","OMN","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","PAK","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","PAK","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","PAK","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PAN","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PAN","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PAN","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PAN","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PAN","EMPLOYERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PAN","LABOUR_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PAN","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PAN","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PAN","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PAN","ALCOHOL_BEVERAGE_INDUSTRY","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PAN","PATIENT_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PER","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PER","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PER","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PER","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PHL","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PHL","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PHL","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PHL","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PHL","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PHL","TRADITIONAL_HEALERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PHL","EMPLOYERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PHL","LABOUR_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PHL","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PHL","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PHL","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PHL","PATIENT_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PNG","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PNG","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PNG","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PNG","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PNG","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PNG","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PNG","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PNG","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","PNG","ALCOHOL_BEVERAGE_INDUSTRY","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","POL","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","POL","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","POL","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","POL","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","POL","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","POL","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","POL","PATIENT_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","PRT","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","PRT","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","PRT","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","PRT","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","PRT","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","PRT","EMPLOYERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","PRT","LABOUR_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","PRT","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","PRT","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","PRT","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","PRT","ALCOHOL_BEVERAGE_INDUSTRY","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","PRT","PATIENT_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PRY","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PRY","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PRY","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PRY","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PRY","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PRY","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","PRY","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","QAT","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","QAT","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","QAT","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","QAT","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","QAT","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","QAT","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","QAT","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","ROU","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","ROU","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","ROU","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","ROU","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","ROU","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","ROU","ALCOHOL_BEVERAGE_INDUSTRY","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","RUS","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","RUS","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","RUS","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","RUS","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","RUS","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","RUS","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","RWA","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","RWA","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","RWA","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","RWA","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","RWA","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","RWA","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","RWA","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","RWA","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","RWA","ALCOHOL_BEVERAGE_INDUSTRY","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","SAU","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","SAU","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","SAU","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","SAU","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","SAU","TRADITIONAL_HEALERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","SAU","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EMR","SAU","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","SEN","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","SEN","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","SEN","TRADITIONAL_HEALERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","SEN","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","SEN","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","SGP","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","SGP","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","SGP","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","SGP","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","SGP","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","SLB","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","SLB","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","SLB","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","SLB","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","SLB","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","SLB","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","WPR","SLB","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","SLE","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","SLE","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","SLE","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AFR","SLE","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SLV","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SLV","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SLV","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SLV","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SLV","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SLV","EMPLOYERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SLV","LABOUR_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SLV","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SLV","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SLV","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SLV","PATIENT_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","SRB","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","SRB","RELIGIOUS_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","SRB","SCHOOLS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","SRB","SOCIAL_WORKERS_GRP","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","SRB","EMPLOYERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","SRB","HEALTH_CARE_WORKERS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","SRB","LAW_ENFORCEMENT_AGENCIES","Yes","","","",""
"RSUD_570","PUBLISHED","2014","EUR","SRB","INTERNATIONAL_ORGANIZATIONS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SUR","COMMUNITY_GROUPS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SUR","NGOS","Yes","","","",""
"RSUD_570","PUBLISHED","2014","AMR","SUR","RELIGIOUS_GROUPS","Yes","","","",""
