"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"CM_02","PUBLISHED","1962","AMR","","","ATG","BTSX","97","97.00000","92.00000","103.00000",""
"CM_02","PUBLISHED","1963","AMR","","","ATG","BTSX","89","89.00000","84.00000","95.00000",""
"CM_02","PUBLISHED","1964","AMR","","","ATG","BTSX","82","82.00000","77.00000","87.00000",""
"CM_02","PUBLISHED","1965","AMR","","","ATG","BTSX","74","74.00000","69.00000","79.00000",""
"CM_02","PUBLISHED","1966","AMR","","","ATG","BTSX","66","66.00000","62.00000","71.00000",""
"CM_02","PUBLISHED","1988","AMR","","","ATG","BTSX","13","13.00000","11.00000","15.00000",""
"CM_02","PUBLISHED","2013","AMR","","","ATG","BTSX","11","11.00000","9.00000","13.00000",""
"CM_02","PUBLISHED","2014","AMR","","","ATG","BTSX","10","10.00000","9.00000","13.00000",""
"CM_02","PUBLISHED","2015","AMR","","","ATG","BTSX","10","10.00000","8.00000","12.00000",""
"CM_02","PUBLISHED","2016","AMR","","","ATG","BTSX","10","10.00000","8.00000","12.00000",""
"CM_02","PUBLISHED","2017","AMR","","","ATG","BTSX","9","9.00000","7.00000","12.00000",""
"CM_02","PUBLISHED","2018","AMR","","","ATG","BTSX","9","9.00000","6.00000","12.00000",""
"CM_02","PUBLISHED","2019","AMR","","","ATG","BTSX","9","9.00000","6.00000","12.00000",""
"CM_02","PUBLISHED","1951","AMR","","","ATG","FMLE","58","58.00000","54.00000","62.00000",""
"CM_02","PUBLISHED","1952","AMR","","","ATG","FMLE","58","58.00000","55.00000","62.00000",""
"CM_02","PUBLISHED","1953","AMR","","","ATG","FMLE","58","58.00000","55.00000","62.00000",""
"CM_02","PUBLISHED","1954","AMR","","","ATG","FMLE","58","58.00000","55.00000","62.00000",""
"CM_02","PUBLISHED","1955","AMR","","","ATG","FMLE","58","58.00000","55.00000","61.00000",""
"CM_02","PUBLISHED","1956","AMR","","","ATG","FMLE","58","58.00000","54.00000","61.00000",""
"CM_02","PUBLISHED","1957","AMR","","","ATG","FMLE","57","57.00000","54.00000","60.00000",""
"CM_02","PUBLISHED","1958","AMR","","","ATG","FMLE","55","55.00000","52.00000","59.00000",""
"CM_02","PUBLISHED","1959","AMR","","","ATG","FMLE","54","54.00000","51.00000","57.00000",""
"CM_02","PUBLISHED","1960","AMR","","","ATG","FMLE","51","51.00000","48.00000","54.00000",""
"CM_02","PUBLISHED","1961","AMR","","","ATG","FMLE","48","48.00000","46.00000","51.00000",""
"CM_02","PUBLISHED","1962","AMR","","","ATG","FMLE","45","45.00000","42.00000","48.00000",""
"CM_02","PUBLISHED","1963","AMR","","","ATG","FMLE","41","41.00000","39.00000","44.00000",""
"CM_02","PUBLISHED","1964","AMR","","","ATG","FMLE","38","38.00000","35.00000","40.00000",""
"CM_02","PUBLISHED","1989","AMR","","","ATG","BTSX","13","13.00000","11.00000","15.00000",""
"CM_02","PUBLISHED","1990","AMR","","","ATG","BTSX","13","13.00000","12.00000","15.00000",""
"CM_02","PUBLISHED","1991","AMR","","","ATG","BTSX","14","14.00000","12.00000","16.00000",""
"CM_02","PUBLISHED","1992","AMR","","","ATG","BTSX","15","15.00000","13.00000","16.00000",""
"CM_02","PUBLISHED","1993","AMR","","","ATG","BTSX","15","15.00000","14.00000","17.00000",""
"CM_02","PUBLISHED","1994","AMR","","","ATG","BTSX","16","16.00000","15.00000","18.00000",""
"CM_02","PUBLISHED","1995","AMR","","","ATG","BTSX","17","17.00000","15.00000","19.00000",""
"CM_02","PUBLISHED","1996","AMR","","","ATG","BTSX","18","18.00000","16.00000","20.00000",""
"CM_02","PUBLISHED","1997","AMR","","","ATG","BTSX","19","19.00000","17.00000","21.00000",""
"CM_02","PUBLISHED","1998","AMR","","","ATG","BTSX","19","19.00000","17.00000","21.00000",""
"CM_02","PUBLISHED","1999","AMR","","","ATG","BTSX","19","19.00000","17.00000","21.00000",""
"CM_02","PUBLISHED","2000","AMR","","","ATG","BTSX","19","19.00000","17.00000","21.00000",""
"CM_02","PUBLISHED","2001","AMR","","","ATG","BTSX","19","19.00000","17.00000","21.00000",""
"CM_02","PUBLISHED","2002","AMR","","","ATG","BTSX","19","19.00000","17.00000","21.00000",""
"CM_02","PUBLISHED","2003","AMR","","","ATG","BTSX","18","18.00000","16.00000","20.00000",""
"CM_02","PUBLISHED","2004","AMR","","","ATG","BTSX","17","17.00000","15.00000","19.00000",""
"CM_02","PUBLISHED","2005","AMR","","","ATG","BTSX","16","16.00000","15.00000","18.00000",""
"CM_02","PUBLISHED","2006","AMR","","","ATG","BTSX","16","16.00000","14.00000","18.00000",""
"CM_02","PUBLISHED","2007","AMR","","","ATG","BTSX","15","15.00000","13.00000","17.00000",""
"CM_02","PUBLISHED","2008","AMR","","","ATG","BTSX","14","14.00000","12.00000","16.00000",""
"CM_02","PUBLISHED","2009","AMR","","","ATG","BTSX","13","13.00000","12.00000","15.00000",""
"CM_02","PUBLISHED","2010","AMR","","","ATG","BTSX","13","13.00000","11.00000","14.00000",""
"CM_02","PUBLISHED","2011","AMR","","","ATG","BTSX","12","12.00000","10.00000","14.00000",""
"CM_02","PUBLISHED","2012","AMR","","","ATG","BTSX","11","11.00000","10.00000","13.00000",""
"CM_02","PUBLISHED","1965","AMR","","","ATG","FMLE","34","34.00000","31.00000","36.00000",""
"CM_02","PUBLISHED","1990","AMR","","","ATG","FMLE","6","6.00000","5.00000","7.00000",""
"CM_02","PUBLISHED","1991","AMR","","","ATG","FMLE","6","6.00000","6.00000","7.00000",""
"CM_02","PUBLISHED","1992","AMR","","","ATG","FMLE","7","7.00000","6.00000","7.00000",""
"CM_02","PUBLISHED","1993","AMR","","","ATG","FMLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","1994","AMR","","","ATG","FMLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","1995","AMR","","","ATG","FMLE","8","8.00000","7.00000","9.00000",""
"CM_02","PUBLISHED","1996","AMR","","","ATG","FMLE","8","8.00000","7.00000","9.00000",""
"CM_02","PUBLISHED","1997","AMR","","","ATG","FMLE","8","8.00000","7.00000","9.00000",""
"CM_02","PUBLISHED","1998","AMR","","","ATG","FMLE","9","9.00000","8.00000","10.00000",""
"CM_02","PUBLISHED","1999","AMR","","","ATG","FMLE","9","9.00000","8.00000","10.00000",""
"CM_02","PUBLISHED","2000","AMR","","","ATG","FMLE","9","9.00000","8.00000","10.00000",""
"CM_02","PUBLISHED","2001","AMR","","","ATG","FMLE","9","9.00000","8.00000","10.00000",""
"CM_02","PUBLISHED","2002","AMR","","","ATG","FMLE","8","8.00000","7.00000","9.00000",""
"CM_02","PUBLISHED","2003","AMR","","","ATG","FMLE","8","8.00000","7.00000","9.00000",""
"CM_02","PUBLISHED","2004","AMR","","","ATG","FMLE","8","8.00000","7.00000","9.00000",""
"CM_02","PUBLISHED","2005","AMR","","","ATG","FMLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","2006","AMR","","","ATG","FMLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","2007","AMR","","","ATG","FMLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","2008","AMR","","","ATG","FMLE","6","6.00000","5.00000","7.00000",""
"CM_02","PUBLISHED","2009","AMR","","","ATG","FMLE","6","6.00000","5.00000","7.00000",""
"CM_02","PUBLISHED","2010","AMR","","","ATG","FMLE","6","6.00000","5.00000","6.00000",""
"CM_02","PUBLISHED","1966","AMR","","","ATG","FMLE","30","30.00000","28.00000","33.00000",""
"CM_02","PUBLISHED","1967","AMR","","","ATG","FMLE","27","27.00000","25.00000","29.00000",""
"CM_02","PUBLISHED","1968","AMR","","","ATG","FMLE","24","24.00000","22.00000","26.00000",""
"CM_02","PUBLISHED","1969","AMR","","","ATG","FMLE","21","21.00000","19.00000","23.00000",""
"CM_02","PUBLISHED","1970","AMR","","","ATG","FMLE","19","19.00000","17.00000","21.00000",""
"CM_02","PUBLISHED","1971","AMR","","","ATG","FMLE","17","17.00000","15.00000","19.00000",""
"CM_02","PUBLISHED","1972","AMR","","","ATG","FMLE","15","15.00000","14.00000","17.00000",""
"CM_02","PUBLISHED","1973","AMR","","","ATG","FMLE","13","13.00000","12.00000","15.00000",""
"CM_02","PUBLISHED","1974","AMR","","","ATG","FMLE","12","12.00000","11.00000","13.00000",""
"CM_02","PUBLISHED","1975","AMR","","","ATG","FMLE","11","11.00000","10.00000","12.00000",""
"CM_02","PUBLISHED","1976","AMR","","","ATG","FMLE","9","9.00000","8.00000","11.00000",""
"CM_02","PUBLISHED","1977","AMR","","","ATG","FMLE","8","8.00000","8.00000","10.00000",""
"CM_02","PUBLISHED","1978","AMR","","","ATG","FMLE","8","8.00000","7.00000","9.00000",""
"CM_02","PUBLISHED","1979","AMR","","","ATG","FMLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","1980","AMR","","","ATG","FMLE","7","7.00000","6.00000","7.00000",""
"CM_02","PUBLISHED","1981","AMR","","","ATG","FMLE","6","6.00000","5.00000","7.00000",""
"CM_02","PUBLISHED","1982","AMR","","","ATG","FMLE","6","6.00000","5.00000","7.00000",""
"CM_02","PUBLISHED","1983","AMR","","","ATG","FMLE","6","6.00000","5.00000","7.00000",""
"CM_02","PUBLISHED","1984","AMR","","","ATG","FMLE","6","6.00000","5.00000","7.00000",""
"CM_02","PUBLISHED","1985","AMR","","","ATG","FMLE","6","6.00000","5.00000","6.00000",""
"CM_02","PUBLISHED","1986","AMR","","","ATG","FMLE","6","6.00000","5.00000","6.00000",""
"CM_02","PUBLISHED","1987","AMR","","","ATG","FMLE","6","6.00000","5.00000","6.00000",""
"CM_02","PUBLISHED","1988","AMR","","","ATG","FMLE","6","6.00000","5.00000","7.00000",""
"CM_02","PUBLISHED","1989","AMR","","","ATG","FMLE","6","6.00000","5.00000","7.00000",""
"CM_02","PUBLISHED","2011","AMR","","","ATG","FMLE","5","5.00000","5.00000","6.00000",""
"CM_02","PUBLISHED","1967","AMR","","","ATG","MLE","32","32.00000","30.00000","35.00000",""
"CM_02","PUBLISHED","1968","AMR","","","ATG","MLE","29","29.00000","26.00000","31.00000",""
"CM_02","PUBLISHED","1969","AMR","","","ATG","MLE","26","26.00000","23.00000","28.00000",""
"CM_02","PUBLISHED","1970","AMR","","","ATG","MLE","23","23.00000","21.00000","25.00000",""
"CM_02","PUBLISHED","1971","AMR","","","ATG","MLE","20","20.00000","19.00000","22.00000",""
"CM_02","PUBLISHED","1972","AMR","","","ATG","MLE","18","18.00000","17.00000","20.00000",""
"CM_02","PUBLISHED","1973","AMR","","","ATG","MLE","17","17.00000","15.00000","18.00000",""
"CM_02","PUBLISHED","1974","AMR","","","ATG","MLE","15","15.00000","13.00000","16.00000",""
"CM_02","PUBLISHED","1975","AMR","","","ATG","MLE","13","13.00000","12.00000","14.00000",""
"CM_02","PUBLISHED","1976","AMR","","","ATG","MLE","12","12.00000","10.00000","13.00000",""
"CM_02","PUBLISHED","1977","AMR","","","ATG","MLE","11","11.00000","9.00000","11.00000",""
"CM_02","PUBLISHED","1978","AMR","","","ATG","MLE","9","9.00000","8.00000","10.00000",""
"CM_02","PUBLISHED","1979","AMR","","","ATG","MLE","9","9.00000","8.00000","10.00000",""
"CM_02","PUBLISHED","1980","AMR","","","ATG","MLE","7","7.00000","7.00000","9.00000",""
"CM_02","PUBLISHED","1981","AMR","","","ATG","MLE","8","8.00000","7.00000","8.00000",""
"CM_02","PUBLISHED","1982","AMR","","","ATG","MLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","1983","AMR","","","ATG","MLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","1984","AMR","","","ATG","MLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","1985","AMR","","","ATG","MLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","1986","AMR","","","ATG","MLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","1987","AMR","","","ATG","MLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","2012","AMR","","","ATG","FMLE","5","5.00000","4.00000","6.00000",""
"CM_02","PUBLISHED","2013","AMR","","","ATG","FMLE","5","5.00000","4.00000","6.00000",""
"CM_02","PUBLISHED","2014","AMR","","","ATG","FMLE","5","5.00000","4.00000","6.00000",""
"CM_02","PUBLISHED","2015","AMR","","","ATG","FMLE","5","5.00000","4.00000","6.00000",""
"CM_02","PUBLISHED","2016","AMR","","","ATG","FMLE","4","4.00000","3.00000","6.00000",""
"CM_02","PUBLISHED","2017","AMR","","","ATG","FMLE","4","4.00000","3.00000","6.00000",""
"CM_02","PUBLISHED","2018","AMR","","","ATG","FMLE","4","4.00000","3.00000","6.00000",""
"CM_02","PUBLISHED","2019","AMR","","","ATG","FMLE","4","4.00000","3.00000","5.00000",""
"CM_02","PUBLISHED","1951","AMR","","","ATG","MLE","65","65.00000","61.00000","70.00000",""
"CM_02","PUBLISHED","1952","AMR","","","ATG","MLE","66","66.00000","62.00000","69.00000",""
"CM_02","PUBLISHED","1953","AMR","","","ATG","MLE","67","67.00000","63.00000","70.00000",""
"CM_02","PUBLISHED","1954","AMR","","","ATG","MLE","67","67.00000","63.00000","70.00000",""
"CM_02","PUBLISHED","1955","AMR","","","ATG","MLE","66","66.00000","63.00000","70.00000",""
"CM_02","PUBLISHED","1956","AMR","","","ATG","MLE","65","65.00000","62.00000","69.00000",""
"CM_02","PUBLISHED","1957","AMR","","","ATG","MLE","65","65.00000","62.00000","68.00000",""
"CM_02","PUBLISHED","1958","AMR","","","ATG","MLE","64","64.00000","60.00000","67.00000",""
"CM_02","PUBLISHED","1959","AMR","","","ATG","MLE","62","62.00000","59.00000","65.00000",""
"CM_02","PUBLISHED","1960","AMR","","","ATG","MLE","59","59.00000","56.00000","62.00000",""
"CM_02","PUBLISHED","1961","AMR","","","ATG","MLE","56","56.00000","53.00000","59.00000",""
"CM_02","PUBLISHED","1962","AMR","","","ATG","MLE","52","52.00000","49.00000","55.00000",""
"CM_02","PUBLISHED","1963","AMR","","","ATG","MLE","48","48.00000","45.00000","51.00000",""
"CM_02","PUBLISHED","1964","AMR","","","ATG","MLE","44","44.00000","41.00000","47.00000",""
"CM_02","PUBLISHED","1965","AMR","","","ATG","MLE","40","40.00000","37.00000","43.00000",""
"CM_02","PUBLISHED","1966","AMR","","","ATG","MLE","36","36.00000","33.00000","39.00000",""
"CM_02","PUBLISHED","1988","AMR","","","ATG","MLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","2013","AMR","","","ATG","MLE","6","6.00000","5.00000","7.00000",""
"CM_02","PUBLISHED","2014","AMR","","","ATG","MLE","5","5.00000","5.00000","7.00000",""
"CM_02","PUBLISHED","2015","AMR","","","ATG","MLE","5","5.00000","4.00000","7.00000",""
"CM_02","PUBLISHED","2016","AMR","","","ATG","MLE","6","6.00000","4.00000","7.00000",""
"CM_02","PUBLISHED","2017","AMR","","","ATG","MLE","5","5.00000","4.00000","7.00000",""
"CM_02","PUBLISHED","2018","AMR","","","ATG","MLE","5","5.00000","4.00000","7.00000",""
"CM_02","PUBLISHED","2019","AMR","","","ATG","MLE","5","5.00000","3.00000","7.00000",""
"CM_02","PUBLISHED","1951","WPR","","","AUS","BTSX","4655","4655.00000","4553.00000","4758.00000",""
"CM_02","PUBLISHED","1952","WPR","","","AUS","BTSX","4674","4674.00000","4583.00000","4770.00000",""
"CM_02","PUBLISHED","1953","WPR","","","AUS","BTSX","4705","4705.00000","4616.00000","4800.00000",""
"CM_02","PUBLISHED","1954","WPR","","","AUS","BTSX","4714","4714.00000","4623.00000","4810.00000",""
"CM_02","PUBLISHED","1955","WPR","","","AUS","BTSX","4711","4711.00000","4622.00000","4800.00000",""
"CM_02","PUBLISHED","1956","WPR","","","AUS","BTSX","4700","4700.00000","4612.00000","4789.00000",""
"CM_02","PUBLISHED","1957","WPR","","","AUS","BTSX","4681","4681.00000","4591.00000","4770.00000",""
"CM_02","PUBLISHED","1958","WPR","","","AUS","BTSX","4655","4655.00000","4568.00000","4742.00000",""
"CM_02","PUBLISHED","1959","WPR","","","AUS","BTSX","4620","4620.00000","4531.00000","4708.00000",""
"CM_02","PUBLISHED","1960","WPR","","","AUS","BTSX","4573","4573.00000","4487.00000","4661.00000",""
"CM_02","PUBLISHED","1961","WPR","","","AUS","BTSX","4518","4518.00000","4433.00000","4605.00000",""
"CM_02","PUBLISHED","1962","WPR","","","AUS","BTSX","4458","4458.00000","4372.00000","4545.00000",""
"CM_02","PUBLISHED","1963","WPR","","","AUS","BTSX","4398","4398.00000","4315.00000","4479.00000",""
"CM_02","PUBLISHED","1964","WPR","","","AUS","BTSX","4348","4348.00000","4262.00000","4430.00000",""
"CM_02","PUBLISHED","1989","AMR","","","ATG","MLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","1990","AMR","","","ATG","MLE","7","7.00000","7.00000","8.00000",""
"CM_02","PUBLISHED","1991","AMR","","","ATG","MLE","8","8.00000","7.00000","9.00000",""
"CM_02","PUBLISHED","1992","AMR","","","ATG","MLE","8","8.00000","7.00000","9.00000",""
"CM_02","PUBLISHED","1993","AMR","","","ATG","MLE","8","8.00000","8.00000","10.00000",""
"CM_02","PUBLISHED","1994","AMR","","","ATG","MLE","9","9.00000","8.00000","10.00000",""
"CM_02","PUBLISHED","1995","AMR","","","ATG","MLE","9","9.00000","8.00000","11.00000",""
"CM_02","PUBLISHED","1996","AMR","","","ATG","MLE","10","10.00000","9.00000","11.00000",""
"CM_02","PUBLISHED","1997","AMR","","","ATG","MLE","11","11.00000","9.00000","11.00000",""
"CM_02","PUBLISHED","1998","AMR","","","ATG","MLE","10","10.00000","9.00000","12.00000",""
"CM_02","PUBLISHED","1999","AMR","","","ATG","MLE","10","10.00000","10.00000","12.00000",""
"CM_02","PUBLISHED","2000","AMR","","","ATG","MLE","10","10.00000","10.00000","12.00000",""
"CM_02","PUBLISHED","2001","AMR","","","ATG","MLE","10","10.00000","9.00000","12.00000",""
"CM_02","PUBLISHED","2002","AMR","","","ATG","MLE","11","11.00000","9.00000","12.00000",""
"CM_02","PUBLISHED","2003","AMR","","","ATG","MLE","10","10.00000","9.00000","11.00000",""
"CM_02","PUBLISHED","2004","AMR","","","ATG","MLE","9","9.00000","8.00000","11.00000",""
"CM_02","PUBLISHED","2005","AMR","","","ATG","MLE","9","9.00000","8.00000","10.00000",""
"CM_02","PUBLISHED","2006","AMR","","","ATG","MLE","9","9.00000","8.00000","10.00000",""
"CM_02","PUBLISHED","2007","AMR","","","ATG","MLE","8","8.00000","7.00000","9.00000",""
"CM_02","PUBLISHED","2008","AMR","","","ATG","MLE","8","8.00000","7.00000","9.00000",""
"CM_02","PUBLISHED","2009","AMR","","","ATG","MLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","2010","AMR","","","ATG","MLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","2011","AMR","","","ATG","MLE","7","7.00000","6.00000","8.00000",""
"CM_02","PUBLISHED","2012","AMR","","","ATG","MLE","6","6.00000","5.00000","7.00000",""
"CM_02","PUBLISHED","1965","WPR","","","AUS","BTSX","4319","4319.00000","4235.00000","4401.00000",""
"CM_02","PUBLISHED","1990","WPR","","","AUS","BTSX","1912","1912.00000","1876.00000","1949.00000",""
"CM_02","PUBLISHED","1991","WPR","","","AUS","BTSX","1815","1815.00000","1781.00000","1849.00000",""
"CM_02","PUBLISHED","1992","WPR","","","AUS","BTSX","1717","1717.00000","1684.00000","1750.00000",""
"CM_02","PUBLISHED","1993","WPR","","","AUS","BTSX","1625","1625.00000","1594.00000","1655.00000",""
"CM_02","PUBLISHED","1994","WPR","","","AUS","BTSX","1542","1542.00000","1512.00000","1573.00000",""
"CM_02","PUBLISHED","1995","WPR","","","AUS","BTSX","1473","1473.00000","1445.00000","1501.00000",""
"CM_02","PUBLISHED","1996","WPR","","","AUS","BTSX","1416","1416.00000","1389.00000","1442.00000",""
"CM_02","PUBLISHED","1997","WPR","","","AUS","BTSX","1367","1367.00000","1341.00000","1394.00000",""
"CM_02","PUBLISHED","1998","WPR","","","AUS","BTSX","1326","1326.00000","1302.00000","1352.00000",""
"CM_02","PUBLISHED","1999","WPR","","","AUS","BTSX","1292","1292.00000","1267.00000","1317.00000",""
"CM_02","PUBLISHED","2000","WPR","","","AUS","BTSX","1262","1262.00000","1239.00000","1287.00000",""
"CM_02","PUBLISHED","2001","WPR","","","AUS","BTSX","1243","1243.00000","1219.00000","1268.00000",""
"CM_02","PUBLISHED","2002","WPR","","","AUS","BTSX","1237","1237.00000","1212.00000","1262.00000",""
"CM_02","PUBLISHED","2003","WPR","","","AUS","BTSX","1243","1243.00000","1219.00000","1267.00000",""
"CM_02","PUBLISHED","2004","WPR","","","AUS","BTSX","1256","1256.00000","1231.00000","1281.00000",""
"CM_02","PUBLISHED","2005","WPR","","","AUS","BTSX","1268","1268.00000","1243.00000","1293.00000",""
"CM_02","PUBLISHED","2006","WPR","","","AUS","BTSX","1274","1274.00000","1250.00000","1300.00000",""
"CM_02","PUBLISHED","2007","WPR","","","AUS","BTSX","1272","1272.00000","1248.00000","1298.00000",""
"CM_02","PUBLISHED","2008","WPR","","","AUS","BTSX","1260","1260.00000","1237.00000","1285.00000",""
"CM_02","PUBLISHED","2009","WPR","","","AUS","BTSX","1236","1236.00000","1211.00000","1260.00000",""
"CM_02","PUBLISHED","1966","WPR","","","AUS","BTSX","4317","4317.00000","4233.00000","4399.00000",""
"CM_02","PUBLISHED","1967","WPR","","","AUS","BTSX","4342","4342.00000","4258.00000","4426.00000",""
"CM_02","PUBLISHED","1968","WPR","","","AUS","BTSX","4385","4385.00000","4302.00000","4468.00000",""
"CM_02","PUBLISHED","1969","WPR","","","AUS","BTSX","4419","4419.00000","4332.00000","4505.00000",""
"CM_02","PUBLISHED","1970","WPR","","","AUS","BTSX","4415","4415.00000","4331.00000","4500.00000",""
"CM_02","PUBLISHED","1971","WPR","","","AUS","BTSX","4351","4351.00000","4269.00000","4436.00000",""
"CM_02","PUBLISHED","1972","WPR","","","AUS","BTSX","4217","4217.00000","4137.00000","4302.00000",""
"CM_02","PUBLISHED","1973","WPR","","","AUS","BTSX","4014","4014.00000","3939.00000","4091.00000",""
"CM_02","PUBLISHED","1974","WPR","","","AUS","BTSX","3757","3757.00000","3686.00000","3832.00000",""
"CM_02","PUBLISHED","1975","WPR","","","AUS","BTSX","3471","3471.00000","3406.00000","3537.00000",""
"CM_02","PUBLISHED","1976","WPR","","","AUS","BTSX","3185","3185.00000","3124.00000","3246.00000",""
"CM_02","PUBLISHED","1977","WPR","","","AUS","BTSX","2929","2929.00000","2873.00000","2987.00000",""
"CM_02","PUBLISHED","1978","WPR","","","AUS","BTSX","2718","2718.00000","2668.00000","2772.00000",""
"CM_02","PUBLISHED","1979","WPR","","","AUS","BTSX","2557","2557.00000","2509.00000","2607.00000",""
"CM_02","PUBLISHED","1980","WPR","","","AUS","BTSX","2443","2443.00000","2397.00000","2490.00000",""
"CM_02","PUBLISHED","1981","WPR","","","AUS","BTSX","2367","2367.00000","2322.00000","2413.00000",""
"CM_02","PUBLISHED","1982","WPR","","","AUS","BTSX","2320","2320.00000","2275.00000","2365.00000",""
"CM_02","PUBLISHED","1983","WPR","","","AUS","BTSX","2289","2289.00000","2246.00000","2333.00000",""
"CM_02","PUBLISHED","1984","WPR","","","AUS","BTSX","2263","2263.00000","2220.00000","2306.00000",""
"CM_02","PUBLISHED","1985","WPR","","","AUS","BTSX","2231","2231.00000","2190.00000","2273.00000",""
"CM_02","PUBLISHED","1986","WPR","","","AUS","BTSX","2190","2190.00000","2149.00000","2231.00000",""
"CM_02","PUBLISHED","1987","WPR","","","AUS","BTSX","2138","2138.00000","2097.00000","2180.00000",""
"CM_02","PUBLISHED","1988","WPR","","","AUS","BTSX","2076","2076.00000","2036.00000","2116.00000",""
"CM_02","PUBLISHED","1989","WPR","","","AUS","BTSX","2001","2001.00000","1962.00000","2041.00000",""
"CM_02","PUBLISHED","2010","WPR","","","AUS","BTSX","1200","1200.00000","1177.00000","1224.00000",""
"CM_02","PUBLISHED","1966","WPR","","","AUS","FMLE","1835","1835.00000","1793.00000","1876.00000",""
"CM_02","PUBLISHED","1967","WPR","","","AUS","FMLE","1843","1843.00000","1802.00000","1886.00000",""
"CM_02","PUBLISHED","1968","WPR","","","AUS","FMLE","1860","1860.00000","1819.00000","1902.00000",""
"CM_02","PUBLISHED","1969","WPR","","","AUS","FMLE","1871","1871.00000","1828.00000","1914.00000",""
"CM_02","PUBLISHED","1970","WPR","","","AUS","FMLE","1866","1866.00000","1823.00000","1909.00000",""
"CM_02","PUBLISHED","1971","WPR","","","AUS","FMLE","1843","1843.00000","1802.00000","1886.00000",""
"CM_02","PUBLISHED","1972","WPR","","","AUS","FMLE","1783","1783.00000","1743.00000","1825.00000",""
"CM_02","PUBLISHED","1973","WPR","","","AUS","FMLE","1696","1696.00000","1659.00000","1736.00000",""
"CM_02","PUBLISHED","1974","WPR","","","AUS","FMLE","1588","1588.00000","1551.00000","1626.00000",""
"CM_02","PUBLISHED","1975","WPR","","","AUS","FMLE","1469","1469.00000","1436.00000","1504.00000",""
"CM_02","PUBLISHED","1976","WPR","","","AUS","FMLE","1352","1352.00000","1322.00000","1383.00000",""
"CM_02","PUBLISHED","1977","WPR","","","AUS","FMLE","1244","1244.00000","1215.00000","1274.00000",""
"CM_02","PUBLISHED","1978","WPR","","","AUS","FMLE","1156","1156.00000","1130.00000","1184.00000",""
"CM_02","PUBLISHED","1979","WPR","","","AUS","FMLE","1090","1090.00000","1064.00000","1116.00000",""
"CM_02","PUBLISHED","1980","WPR","","","AUS","FMLE","1041","1041.00000","1016.00000","1066.00000",""
"CM_02","PUBLISHED","1981","WPR","","","AUS","FMLE","1010","1010.00000","986.00000","1034.00000",""
"CM_02","PUBLISHED","1982","WPR","","","AUS","FMLE","990","990.00000","967.00000","1014.00000",""
"CM_02","PUBLISHED","1983","WPR","","","AUS","FMLE","977","977.00000","954.00000","1001.00000",""
"CM_02","PUBLISHED","1984","WPR","","","AUS","FMLE","964","964.00000","941.00000","987.00000",""
"CM_02","PUBLISHED","1985","WPR","","","AUS","FMLE","951","951.00000","930.00000","974.00000",""
"CM_02","PUBLISHED","2011","WPR","","","AUS","BTSX","1157","1157.00000","1135.00000","1181.00000",""
"CM_02","PUBLISHED","2012","WPR","","","AUS","BTSX","1114","1114.00000","1091.00000","1138.00000",""
"CM_02","PUBLISHED","2013","WPR","","","AUS","BTSX","1075","1075.00000","1052.00000","1098.00000",""
"CM_02","PUBLISHED","2014","WPR","","","AUS","BTSX","1044","1044.00000","1019.00000","1067.00000",""
"CM_02","PUBLISHED","2015","WPR","","","AUS","BTSX","1021","1021.00000","997.00000","1044.00000",""
"CM_02","PUBLISHED","2016","WPR","","","AUS","BTSX","1006","1006.00000","983.00000","1029.00000",""
"CM_02","PUBLISHED","2017","WPR","","","AUS","BTSX","994","994.00000","969.00000","1020.00000",""
"CM_02","PUBLISHED","2018","WPR","","","AUS","BTSX","984","984.00000","949.00000","1020.00000",""
"CM_02","PUBLISHED","2019","WPR","","","AUS","BTSX","972","972.00000","919.00000","1028.00000",""
"CM_02","PUBLISHED","1951","WPR","","","AUS","FMLE","2007","2007.00000","1957.00000","2059.00000",""
"CM_02","PUBLISHED","1952","WPR","","","AUS","FMLE","2011","2011.00000","1965.00000","2059.00000",""
"CM_02","PUBLISHED","1953","WPR","","","AUS","FMLE","2025","2025.00000","1980.00000","2072.00000",""
