"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","NATIONALSYSTEMTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001769","PUBLISHED","2016","EUR","FRA","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","FSM","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","FSM","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","FSM","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","FSM","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GAB","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GAB","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GAB","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GAB","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","GBR","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","GBR","SA_NST_ALCOHOLPOLICYRESPONSES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","GBR","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","GBR","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","GEO","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","GEO","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","GEO","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","GEO","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GHA","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GHA","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GHA","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GHA","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GIN","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GIN","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GIN","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GIN","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GMB","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GMB","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GMB","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GMB","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GNB","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GNB","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GNB","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GNB","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GNQ","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GNQ","SA_NST_ALCOHOLPOLICYRESPONSES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GNQ","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","GNQ","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","GRC","SA_NST_ALCOHOLPOLICYRESPONSES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","GRC","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","GRC","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","GRC","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","GRD","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","GRD","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","GRD","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","GRD","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","GTM","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","GTM","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","GTM","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","GTM","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","GUY","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","GUY","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","GUY","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","GUY","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","HND","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","HND","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","HND","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","HND","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","HRV","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","HRV","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","HRV","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","HRV","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","HTI","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","HTI","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","HTI","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","HTI","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","HUN","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","HUN","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","HUN","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","HUN","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","IDN","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","IDN","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","IDN","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","IDN","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","IND","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","IND","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","IND","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","IND","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","IRL","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","IRL","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","IRL","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","IRL","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","IRN","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","IRN","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","IRN","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","IRN","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","IRQ","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","IRQ","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","IRQ","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","IRQ","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ISL","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ISL","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ISL","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ISL","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ISR","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ISR","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ISR","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ISR","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ITA","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ITA","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ITA","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","ITA","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","JAM","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","JAM","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","JAM","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","JAM","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","JOR","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","JOR","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","JOR","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","JOR","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","JPN","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","JPN","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","JPN","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","JPN","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","KAZ","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","KAZ","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","KAZ","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","KAZ","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","KEN","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","KEN","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","KEN","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","KEN","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","KGZ","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","KGZ","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","KGZ","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","KGZ","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","KHM","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","KHM","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","KHM","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","KHM","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","KIR","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","KIR","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","KIR","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","KIR","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","KNA","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","KNA","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","KNA","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","KNA","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","KOR","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","KOR","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","KOR","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","KOR","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","KWT","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","KWT","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","KWT","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","KWT","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","LAO","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","LAO","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","LAO","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","LAO","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","LBN","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","LBN","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","LBN","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","LBN","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","LBR","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","LBR","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","LBR","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","LBR","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","LBY","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","LBY","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","LBY","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","LBY","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","LCA","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","LCA","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","LCA","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","LCA","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","LKA","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","LKA","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","LKA","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","LKA","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","LSO","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","LSO","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","LSO","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","LSO","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","LTU","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","LTU","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","LTU","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","LTU","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","LUX","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","LUX","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","LUX","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","LUX","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","LVA","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","LVA","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","LVA","SA_NST_ALCOHOLPOLICYRESPONSES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","LVA","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","MAR","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","MAR","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","MAR","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","MAR","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MCO","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MCO","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MCO","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MCO","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MDA","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MDA","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MDA","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MDA","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MDG","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MDG","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MDG","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MDG","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","MDV","SA_NST_ALCOHOLPOLICYRESPONSES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","MDV","SA_NST_SOCIALCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","MDV","SA_NST_ALCOHOLCONSUMPTION","No data","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","MDV","SA_NST_HEALTHCONSEQUENCES","No data","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","MEX","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","MEX","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","MEX","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","MEX","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","MHL","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","MHL","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","MHL","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","MHL","SA_NST_ALCOHOLPOLICYRESPONSES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MKD","SA_NST_ALCOHOLPOLICYRESPONSES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MKD","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MKD","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MKD","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MLI","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MLI","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MLI","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MLI","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MLT","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MLT","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MLT","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MLT","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","MMR","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","MMR","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","MMR","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","SEAR","MMR","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MNE","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MNE","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MNE","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","MNE","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","MNG","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","MNG","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","MNG","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","MNG","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MOZ","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MOZ","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","MOZ","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
