"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AWARENESSACTIVITYTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001647","PUBLISHED","2016","AMR","DMA","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DMA","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DMA","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DMA","SA_BINGE_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DMA","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DMA","SA_INDIGENOUS_PEOPLE","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DMA","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DMA","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","DNK","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","DNK","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","DNK","SA_BINGE_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","DNK","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","DNK","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","DNK","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","DNK","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","DNK","SA_DOMESTIC_VIOLENCE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","DNK","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","DNK","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","DNK","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DOM","SA_ILLEGAL_SURROGATE_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DOM","SA_BINGE_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DOM","SA_DOMESTIC_VIOLENCE","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DOM","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DOM","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DOM","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DOM","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DOM","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DOM","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DOM","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","DOM","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","DZA","SA_BINGE_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","DZA","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","DZA","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","DZA","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","DZA","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","DZA","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","DZA","SA_DOMESTIC_VIOLENCE","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","DZA","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","DZA","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","DZA","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","DZA","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","ECU","SA_BINGE_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","ECU","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","ECU","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","ECU","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","ECU","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","ECU","SA_DOMESTIC_VIOLENCE","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","ECU","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","ECU","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","ECU","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","ECU","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","ECU","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EMR","EGY","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","EMR","EGY","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647","PUBLISHED","2016","EMR","EGY","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EMR","EGY","SA_DOMESTIC_VIOLENCE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EMR","EGY","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EMR","EGY","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","EMR","EGY","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647","PUBLISHED","2016","EMR","EGY","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EMR","EGY","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EMR","EGY","SA_BINGE_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","EMR","EGY","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ERI","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ERI","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ERI","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ERI","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ERI","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ERI","SA_ILLEGAL_SURROGATE_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ERI","SA_BINGE_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ERI","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ERI","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ERI","SA_DOMESTIC_VIOLENCE","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ERI","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","ESP","SA_DOMESTIC_VIOLENCE","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","ESP","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","ESP","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","ESP","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","ESP","SA_BINGE_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","ESP","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","ESP","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","ESP","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","ESP","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","ESP","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","ESP","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","EST","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","EST","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","EST","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","EST","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","EST","SA_BINGE_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","EST","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","EST","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","EST","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","EST","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","EST","SA_DOMESTIC_VIOLENCE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","EST","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ETH","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ETH","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ETH","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ETH","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ETH","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ETH","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ETH","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ETH","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ETH","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ETH","SA_BINGE_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","ETH","SA_DOMESTIC_VIOLENCE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FIN","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FIN","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FIN","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FIN","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FIN","SA_BINGE_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FIN","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FIN","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FIN","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FIN","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FIN","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FIN","SA_DOMESTIC_VIOLENCE","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FJI","SA_DOMESTIC_VIOLENCE","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FJI","SA_SOCIAL_HARMS","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FJI","SA_ILLEGAL_SURROGATE_ALCOHOL","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FJI","SA_ALCOHOLS_IMPACT_ON_HEALTH","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FJI","SA_BINGE_DRINKING","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FJI","SA_DRINK_DRIVING","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FJI","SA_YOUNG_PEOPLES_DRINKING","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FJI","SA_ALCOHOL_AT_WORK","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FJI","SA_ELDERLY_PEOPLE","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FJI","SA_INDIGENOUS_PEOPLE","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FJI","SA_PREGNANCY_AND_ALCOHOL","No data","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FRA","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FRA","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FRA","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FRA","SA_DOMESTIC_VIOLENCE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FRA","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FRA","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FRA","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FRA","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FRA","SA_BINGE_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FRA","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","FRA","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FSM","SA_ELDERLY_PEOPLE","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FSM","SA_INDIGENOUS_PEOPLE","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FSM","SA_PREGNANCY_AND_ALCOHOL","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FSM","SA_BINGE_DRINKING","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FSM","SA_DRINK_DRIVING","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FSM","SA_ILLEGAL_SURROGATE_ALCOHOL","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FSM","SA_YOUNG_PEOPLES_DRINKING","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FSM","SA_ALCOHOL_AT_WORK","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FSM","SA_DOMESTIC_VIOLENCE","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FSM","SA_ALCOHOLS_IMPACT_ON_HEALTH","No data","","","",""
"SA_0000001647","PUBLISHED","2016","WPR","FSM","SA_SOCIAL_HARMS","No data","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GAB","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GAB","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GAB","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GAB","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GAB","SA_DOMESTIC_VIOLENCE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GAB","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GAB","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GAB","SA_BINGE_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GAB","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GAB","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GAB","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GBR","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GBR","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GBR","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GBR","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GBR","SA_BINGE_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GBR","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GBR","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GBR","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GBR","SA_DOMESTIC_VIOLENCE","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GBR","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GBR","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GEO","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GEO","SA_DRINK_DRIVING","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GEO","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GEO","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GEO","SA_DOMESTIC_VIOLENCE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GEO","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GEO","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GEO","SA_BINGE_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GEO","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GEO","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GEO","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GHA","SA_ILLEGAL_SURROGATE_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GHA","SA_INDIGENOUS_PEOPLE","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GHA","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GHA","SA_DOMESTIC_VIOLENCE","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GHA","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GHA","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GHA","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GHA","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GHA","SA_BINGE_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GHA","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GHA","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GIN","SA_DOMESTIC_VIOLENCE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GIN","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GIN","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GIN","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GIN","SA_BINGE_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GIN","SA_DRINK_DRIVING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GIN","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GIN","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GIN","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GIN","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GIN","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GMB","SA_DOMESTIC_VIOLENCE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GMB","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GMB","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GMB","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GMB","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GMB","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GMB","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GMB","SA_DRINK_DRIVING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GMB","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GMB","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GMB","SA_BINGE_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNB","SA_DOMESTIC_VIOLENCE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNB","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNB","SA_BINGE_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNB","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNB","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNB","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNB","SA_YOUNG_PEOPLES_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNB","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNB","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNB","SA_DRINK_DRIVING","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNB","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNQ","SA_ALCOHOL_AT_WORK","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNQ","SA_ELDERLY_PEOPLE","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNQ","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNQ","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNQ","SA_DOMESTIC_VIOLENCE","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNQ","SA_SOCIAL_HARMS","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNQ","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNQ","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNQ","SA_BINGE_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNQ","SA_ILLEGAL_SURROGATE_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AFR","GNQ","SA_ALCOHOLS_IMPACT_ON_HEALTH","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GRC","SA_DOMESTIC_VIOLENCE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GRC","SA_DRINK_DRIVING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GRC","SA_ILLEGAL_SURROGATE_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GRC","SA_ALCOHOLS_IMPACT_ON_HEALTH","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GRC","SA_PREGNANCY_AND_ALCOHOL","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GRC","SA_YOUNG_PEOPLES_DRINKING","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GRC","SA_ELDERLY_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GRC","SA_ALCOHOL_AT_WORK","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GRC","SA_BINGE_DRINKING","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GRC","SA_INDIGENOUS_PEOPLE","No","","","",""
"SA_0000001647","PUBLISHED","2016","EUR","GRC","SA_SOCIAL_HARMS","No","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","GRD","SA_PREGNANCY_AND_ALCOHOL","Yes","","","",""
"SA_0000001647","PUBLISHED","2016","AMR","GRD","SA_ALCOHOL_AT_WORK","Yes","","","",""
